2.139351e+01	8.100412e-02	2.199957e+01
2.118569e+00	6.626139e-01	2.270464e+00
2.244135e+01	1.692498e+00	3.592832e-01
2.339939e+01	1.814342e+00	2.436162e+00
2.988743e-01	9.250598e-01	1.420068e-01
2.348150e+01	4.273614e+00	1.397150e+00
1.199222e+00	8.219811e-02	2.467293e+00
4.173234e+00	1.300248e+00	1.360451e+00
5.813952e-01	2.614215e+00	7.192078e-01
1.777622e+00	2.367779e+01	3.091060e-01
2.361506e+01	2.111490e+01	2.340470e+00
4.650554e+00	2.117956e+01	2.237794e+01
3.063658e+00	2.174977e+01	2.723861e+00
3.105976e+00	2.274824e+01	2.236476e+00
2.064278e+00	2.291713e+01	1.203402e+00
3.171479e+00	2.280756e+01	1.209599e+00
5.610244e+00	2.370962e+01	3.775152e+00
7.164811e+00	1.411815e-01	1.054215e+00
7.879082e+00	7.003483e-01	2.388066e+01
3.382742e+00	2.157638e+01	1.410587e+00
1.130512e+01	1.191309e+00	2.165719e+01
8.742715e+00	1.408126e+00	2.257162e+01
1.121529e+01	2.608228e-01	2.194741e+01
8.019879e+00	2.185801e+00	2.376407e+01
8.623785e+00	2.385243e+01	2.477179e+00
1.185860e+01	7.473106e-01	2.277788e+01
1.281215e+01	2.345261e+01	2.192360e+00
8.306636e+00	3.094506e+00	2.129843e+01
1.359727e+01	2.346955e+01	1.197216e+00
1.249920e+01	4.604221e-01	2.422150e+00
1.443874e+01	2.187675e+01	2.872111e+00
1.234638e+01	1.643238e+00	1.786168e+00
1.245275e+01	6.829236e-01	2.156141e-01
1.554137e+01	4.749848e-01	2.006785e+01
1.478965e+01	4.949904e-01	2.364605e+01
1.279962e+01	2.262730e+01	2.158756e+01
1.749869e+01	2.295735e+01	4.770358e+00
1.467599e+01	2.272528e+01	2.420774e+00
1.511695e+01	2.169321e+01	1.376804e+00
1.611387e+01	1.800052e+00	4.195305e-01
1.675791e+01	2.249832e+01	2.148929e+01
1.974868e+01	2.307851e+00	2.295347e+01
1.821621e+01	2.271502e+01	2.390544e+01
2.053195e+01	2.199917e+01	5.377230e+00
1.740767e+01	1.664574e+00	9.108002e-01
2.116052e+01	2.378557e+00	1.189383e+00
1.735458e+00	2.387171e+01	1.372981e+00
1.813519e+01	2.198917e+01	1.846837e+00
2.179913e+01	7.138994e-01	3.548549e-02
2.175370e+01	1.653144e+00	1.530439e+00
2.373255e+01	1.825721e+00	5.870976e-01
2.322582e+01	1.212457e+00	1.667032e+00
2.065519e+01	2.576416e+00	2.356634e+01
2.246985e+01	2.389989e+01	2.191624e+01
2.285270e+01	2.143247e+00	1.371761e+00
1.624652e+00	1.531363e+00	5.462663e+00
2.376207e+01	3.917690e+00	2.321296e+01
3.730283e-01	2.384951e+01	3.270545e+00
2.024561e+00	2.316399e+00	6.146048e+00
3.441185e-01	1.809433e+00	1.505306e+00
6.516108e-01	2.107208e+00	2.361086e+01
3.148343e+00	3.280952e+00	1.210512e+00
4.665674e+00	2.424222e+00	1.415391e+00
1.648087e+00	2.326002e+01	3.308100e+00
2.871780e+00	2.028472e+00	3.024484e+00
3.206293e+00	4.475511e+00	2.975765e+00
2.180325e+00	2.193841e+01	2.117959e+00
3.720321e+00	1.285910e+00	2.362890e+01
3.206816e+00	1.474323e+00	1.006446e+00
8.678695e+00	2.753605e+00	3.013441e+00
5.544768e+00	2.268034e+01	2.916465e+00
6.043694e+00	1.427745e+00	2.268788e+01
5.529542e+00	1.990923e+00	2.358117e+01
7.017616e+00	1.301179e+00	5.071574e+00
5.069274e+00	4.010445e-01	1.783788e+00
4.942466e+00	7.872819e-01	4.700317e-01
7.236001e+00	2.302285e+01	2.125984e+01
7.057019e+00	3.439997e+00	2.061941e+00
9.396053e+00	4.840917e+00	2.226177e+01
7.118514e+00	1.042620e+00	5.381566e-01
1.068883e+01	8.779716e-01	1.195330e+00
1.007827e+01	3.993119e+00	2.201159e+01
1.180993e+01	1.491497e+00	2.364477e+01
6.603569e+00	6.296603e-01	2.072150e+00
1.098678e+01	2.975988e+00	2.203273e+01
1.348324e+01	3.612707e+00	1.389568e+00
1.226447e+01	4.548386e+00	9.019083e-01
1.230792e+01	2.409464e+00	2.586661e+00
1.307223e+01	2.371532e+01	3.425037e-01
1.529068e+01	2.388778e+01	1.920935e+01
1.346898e+01	4.752287e-01	2.364483e+00
1.337409e+01	3.107112e+00	1.884276e+01
1.471898e+01	2.480191e-01	2.141002e+01
1.774369e+01	3.100218e+00	2.250317e+01
1.721206e+01	1.360617e+00	2.380664e+01
1.754311e+01	2.283003e+01	2.231107e+01
1.930387e+01	3.930779e+00	1.068514e+00
1.996552e+01	7.035074e-01	2.533654e+00
2.035958e+01	2.369357e+01	3.124922e+00
1.683436e+01	4.031904e+00	2.269735e+01
1.878890e+01	2.724281e+00	2.300526e+01
2.000916e+01	2.375321e+00	2.119949e+01
1.932243e+01	3.219041e+00	2.046209e+00
1.853005e+01	5.039585e+00	1.303647e+00
1.974597e+01	2.628081e+00	1.162402e+00
2.117954e+01	1.025723e+00	2.292264e+01
1.950412e+01	2.372800e+01	2.237956e+00
2.023037e+01	2.187737e+01	1.916651e+00
2.151464e+01	3.314737e+00	2.304333e+01
1.009669e+00	3.985722e+00	2.314655e+01
2.137024e+01	2.307018e+00	2.764198e+00
2.160713e+00	3.266916e+00	4.685325e+00
2.175588e+01	4.838141e+00	4.044215e+00
2.336790e+00	1.697868e+00	3.577749e-01
1.262354e+00	4.359635e+00	4.206394e+00
2.266666e+01	4.814249e+00	3.550688e+00
2.162588e+00	3.366417e+00	1.777403e+00
3.823894e+00	2.946416e+00	2.310349e+00
4.576878e+00	4.883210e+00	9.024399e-01
2.253041e+01	3.433299e+00	1.685526e+00
2.007246e+00	4.312785e+00	2.272164e+01
4.588507e+00	8.638054e+00	3.650419e-01
4.099388e+00	5.706764e+00	5.132818e+00
5.434150e+00	4.425140e+00	2.729222e+00
6.014959e+00	5.017551e+00	2.320021e+01
4.770167e+00	6.593723e+00	2.360008e+01
4.499386e+00	2.737254e+00	2.357571e+01
5.739832e+00	6.141251e+00	2.363019e+01
3.523405e+00	3.245128e+00	2.369801e+01
8.548129e+00	2.967898e+00	4.653450e-02
5.276119e+00	1.683105e+00	9.017247e-01
5.113050e+00	3.306165e+00	1.494855e+00
5.324671e+00	2.624064e+00	4.720800e-01
1.035807e+01	4.266896e+00	2.112500e+01
9.590886e+00	4.978679e+00	5.392977e-01
5.926344e+00	2.509051e+00	3.476820e+00
8.569647e+00	5.610766e+00	2.224454e+01
1.152702e+01	2.577681e+00	2.312177e+01
1.151367e+01	4.525881e+00	1.683865e+00
1.088339e+01	4.020465e+00	7.800945e-01
1.128507e+01	6.329770e+00	7.564251e-01
1.572768e+01	8.125312e+00	1.476945e+00
1.167521e+01	5.059288e+00	3.794852e+00
1.243495e+01	2.604096e+00	1.413792e+00
1.751956e+01	2.300805e+00	2.176918e+01
1.440990e+01	2.383348e+01	2.227145e+01
1.565289e+01	2.341801e+01	2.480728e+00
1.721139e+01	3.404847e+00	1.260035e+00
1.594989e+01	6.155147e+00	6.782017e-01
1.522697e+01	5.163913e+00	3.492720e-01
1.853210e+01	3.193634e-01	2.239995e+01
