TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,9.003011e-01,-8.396494e-03,-5.695591e-03,8.215838e-03
1,9.011985e-01,-8.398941e-03,-5.695345e-03,1.643443e-02
2,9.026730e-01,-8.402955e-03,-5.694936e-03,2.465845e-02
3,9.046913e-01,-8.408436e-03,-5.694363e-03,3.289048e-02
4,9.072038e-01,-8.415237e-03,-5.693625e-03,4.113288e-02
5,9.101423e-01,-8.423151e-03,-5.692724e-03,4.938774e-02
6,9.134167e-01,-8.431910e-03,-5.691660e-03,5.765678e-02
7,9.169098e-01,-8.441173e-03,-5.690443e-03,6.594126e-02
8,9.204727e-01,-8.450541e-03,-5.689123e-03,7.424181e-02
9,9.239171e-01,-8.459504e-03,-5.687753e-03,8.255831e-02
10,9.270088e-01,-8.467423e-03,-5.686396e-03,9.088968e-02
11,9.294601e-01,-8.473486e-03,-5.685106e-03,9.923367e-02
12,9.309254e-01,-8.476660e-03,-5.683884e-03,1.075866e-01
13,9.310021e-01,-8.475775e-03,-5.682768e-03,1.159429e-01
14,9.292419e-01,-8.469510e-03,-5.681784e-03,1.242951e-01
15,9.251797e-01,-8.456503e-03,-5.680963e-03,1.326332e-01
16,9.183870e-01,-8.435424e-03,-5.680263e-03,1.409445e-01
17,9.085506e-01,-8.405355e-03,-5.679703e-03,1.492135e-01
18,8.955646e-01,-8.365916e-03,-5.679222e-03,1.574219e-01
19,8.796053e-01,-8.317614e-03,-5.678798e-03,1.655492e-01
20,8.611459e-01,-8.261904e-03,-5.678467e-03,1.735735e-01
21,8.408900e-01,-8.200880e-03,-5.678210e-03,1.814726e-01
22,8.196462e-01,-8.136978e-03,-5.678039e-03,1.892251e-01
23,7.982086e-01,-8.072581e-03,-5.677955e-03,1.968117e-01
24,7.772997e-01,-8.009859e-03,-5.677960e-03,2.042157e-01
25,7.575788e-01,-7.950756e-03,-5.678019e-03,2.114233e-01
26,7.396701e-01,-7.897137e-03,-5.678127e-03,2.184242e-01
27,7.241641e-01,-7.850792e-03,-5.678300e-03,2.252115e-01
28,7.115781e-01,-7.813255e-03,-5.678521e-03,2.317822e-01
29,7.022966e-01,-7.785690e-03,-5.678800e-03,2.381368e-01
30,6.965129e-01,-7.768680e-03,-5.679141e-03,2.442797e-01
