TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,3.480878e-01,-7.312641e-04,-6.836938e-04,5.123475e-03
1,3.423801e-01,-7.305185e-04,-6.837282e-04,1.021892e-02
2,3.329677e-01,-7.293091e-04,-6.838051e-04,1.525821e-02
3,3.200117e-01,-7.276304e-04,-6.838970e-04,2.021307e-02
4,3.037582e-01,-7.255037e-04,-6.839916e-04,2.505508e-02
5,2.845558e-01,-7.229712e-04,-6.840833e-04,2.975576e-02
6,2.628737e-01,-7.200946e-04,-6.841698e-04,3.428681e-02
7,2.393152e-01,-7.169546e-04,-6.842494e-04,3.862048e-02
8,2.146208e-01,-7.136520e-04,-6.843215e-04,4.273016e-02
9,1.896541e-01,-7.103046e-04,-6.843861e-04,4.659106e-02
10,1.653648e-01,-7.070425e-04,-6.844435e-04,5.018116e-02
11,1.427260e-01,-7.039997e-04,-6.844945e-04,5.348212e-02
12,1.226533e-01,-7.013020e-04,-6.845400e-04,5.648025e-02
13,1.059170e-01,-6.990557e-04,-6.845809e-04,5.916732e-02
14,9.306556e-02,-6.973366e-04,-6.846181e-04,6.154102e-02
15,8.437696e-02,-6.961832e-04,-6.846521e-04,6.360521e-02
16,7.984544e-02,-6.955949e-04,-6.846831e-04,6.536968e-02
17,7.920447e-02,-6.955354e-04,-6.847112e-04,6.684960e-02
18,8.197753e-02,-6.959394e-04,-6.847362e-04,6.806469e-02
19,8.754451e-02,-6.967221e-04,-6.847581e-04,6.903817e-02
20,9.521159e-02,-6.977886e-04,-6.847768e-04,6.979568e-02
21,1.042743e-01,-6.990425e-04,-6.847921e-04,7.036414e-02
22,1.140681e-01,-7.003931e-04,-6.848044e-04,7.077073e-02
23,1.240038e-01,-7.017604e-04,-6.848138e-04,7.104193e-02
24,1.335888e-01,-7.030772e-04,-6.848207e-04,7.120275e-02
25,1.424370e-01,-7.042912e-04,-6.848255e-04,7.127608e-02
26,1.502686e-01,-7.053644e-04,-6.848284e-04,7.128223e-02
27,1.569047e-01,-7.062729e-04,-6.848300e-04,7.123859e-02
28,1.622581e-01,-7.070046e-04,-6.848301e-04,7.115946e-02
29,1.663215e-01,-7.075592e-04,-6.848294e-04,7.105602e-02
30,1.691553e-01,-7.079450e-04,-6.848279e-04,7.093640e-02
31,1.708746e-01,-7.081777e-04,-6.848257e-04,7.080594e-02
32,1.716365e-01,-7.082792e-04,-6.848231e-04,7.066743e-02
33,1.716273e-01,-7.082752e-04,-6.848203e-04,7.052158e-02
34,1.710502e-01,-7.081932e-04,-6.848172e-04,7.036736e-02
35,1.701135e-01,-7.080620e-04,-6.848140e-04,7.020256e-02
36,1.690202e-01,-7.079091e-04,-6.848105e-04,7.002423e-02
37,1.679578e-01,-7.077602e-04,-6.848068e-04,6.982914e-02
38,1.670907e-01,-7.076379e-04,-6.848030e-04,6.961418e-02
39,1.665538e-01,-7.075605e-04,-6.847990e-04,6.937679e-02
40,1.664482e-01,-7.075417e-04,-6.847946e-04,6.911520e-02
41,1.668388e-01,-7.075903e-04,-6.847898e-04,6.882868e-02
42,1.677540e-01,-7.077103e-04,-6.847847e-04,6.851768e-02
43,1.691872e-01,-7.079007e-04,-6.847793e-04,6.818390e-02
44,1.711006e-01,-7.081563e-04,-6.847734e-04,6.783031e-02
45,1.734301e-01,-7.084684e-04,-6.847671e-04,6.746105e-02
46,1.760904e-01,-7.088252e-04,-6.847604e-04,6.708129e-02
47,1.789822e-01,-7.092134e-04,-6.847534e-04,6.669707e-02
48,1.819978e-01,-7.096181e-04,-6.847459e-04,6.631510e-02
49,1.850270e-01,-7.100242e-04,-6.847381e-04,6.594244e-02
50,1.879620e-01,-7.104174e-04,-6.847301e-04,6.558633e-02
51,1.907021e-01,-7.107838e-04,-6.847221e-04,6.525385e-02
52,1.931564e-01,-7.111111e-04,-6.847140e-04,6.495169e-02
53,1.952469e-01,-7.113890e-04,-6.847062e-04,6.468590e-02
54,1.969104e-01,-7.116087e-04,-6.846986e-04,6.446167e-02
55,1.980989e-01,-7.117640e-04,-6.846914e-04,6.428315e-02
56,1.987811e-01,-7.118506e-04,-6.846848e-04,6.415326e-02
57,1.989412e-01,-7.118667e-04,-6.846790e-04,6.407367e-02
58,1.985793e-01,-7.118122e-04,-6.846740e-04,6.404465e-02
59,1.977103e-01,-7.116892e-04,-6.846698e-04,6.406516e-02
60,1.963628e-01,-7.115016e-04,-6.846663e-04,6.413284e-02
61,1.945785e-01,-7.112549e-04,-6.846634e-04,6.424411e-02
62,1.924105e-01,-7.109564e-04,-6.846612e-04,6.439435e-02
