TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,2.998829e-01,-1.189786e-02,-1.099822e-02,4.743416e-03
1,2.995275e-01,-1.189669e-02,-1.099811e-02,9.484981e-03
2,2.989226e-01,-1.189472e-02,-1.099795e-02,1.422278e-02
3,2.980504e-01,-1.189201e-02,-1.099786e-02,1.895476e-02
4,2.968865e-01,-1.188862e-02,-1.099796e-02,2.367873e-02
5,2.954006e-01,-1.188441e-02,-1.099821e-02,2.839223e-02
6,2.935568e-01,-1.187922e-02,-1.099855e-02,3.309253e-02
7,2.913139e-01,-1.187287e-02,-1.099893e-02,3.777656e-02
8,2.886261e-01,-1.186523e-02,-1.099935e-02,4.244086e-02
9,2.854439e-01,-1.185611e-02,-1.099978e-02,4.708152e-02
10,2.817159e-01,-1.184536e-02,-1.100021e-02,5.169414e-02
11,2.773906e-01,-1.183279e-02,-1.100062e-02,5.627374e-02
12,2.724197e-01,-1.181826e-02,-1.100100e-02,6.081478e-02
13,2.667622e-01,-1.180163e-02,-1.100135e-02,6.531110e-02
14,2.603889e-01,-1.178281e-02,-1.100165e-02,6.975591e-02
15,2.532882e-01,-1.176176e-02,-1.100190e-02,7.414182e-02
16,2.454727e-01,-1.173852e-02,-1.100210e-02,7.846085e-02
17,2.369857e-01,-1.171321e-02,-1.100225e-02,8.270457e-02
18,2.279059e-01,-1.168607e-02,-1.100235e-02,8.686421e-02
19,2.183517e-01,-1.165746e-02,-1.100240e-02,9.093079e-02
20,2.084806e-01,-1.162784e-02,-1.100240e-02,9.489545e-02
21,1.984849e-01,-1.159782e-02,-1.100236e-02,9.874961e-02
22,1.885820e-01,-1.156803e-02,-1.100229e-02,1.024853e-01
23,1.790010e-01,-1.153919e-02,-1.100218e-02,1.060956e-01
24,1.699651e-01,-1.151195e-02,-1.100206e-02,1.095745e-01
25,1.616747e-01,-1.148694e-02,-1.100192e-02,1.129177e-01
26,1.542924e-01,-1.146465e-02,-1.100177e-02,1.161223e-01
27,1.479330e-01,-1.144542e-02,-1.100162e-02,1.191869e-01
28,1.426592e-01,-1.142946e-02,-1.100148e-02,1.221119e-01
29,1.384834e-01,-1.141679e-02,-1.100134e-02,1.248992e-01
30,1.353733e-01,-1.140733e-02,-1.100121e-02,1.275520e-01
31,1.332614e-01,-1.140087e-02,-1.100108e-02,1.300745e-01
32,1.320542e-01,-1.139712e-02,-1.100096e-02,1.324720e-01
33,1.316422e-01,-1.139577e-02,-1.100085e-02,1.347504e-01
34,1.319080e-01,-1.139647e-02,-1.100075e-02,1.369163e-01
35,1.327329e-01,-1.139885e-02,-1.100066e-02,1.389763e-01
36,1.340027e-01,-1.140258e-02,-1.100057e-02,1.409372e-01
37,1.356105e-01,-1.140733e-02,-1.100049e-02,1.428060e-01
38,1.374597e-01,-1.141280e-02,-1.100042e-02,1.445894e-01
39,1.394649e-01,-1.141875e-02,-1.100036e-02,1.462938e-01
40,1.415521e-01,-1.142495e-02,-1.100029e-02,1.479254e-01
41,1.436589e-01,-1.143121e-02,-1.100023e-02,1.494900e-01
42,1.457332e-01,-1.143737e-02,-1.100017e-02,1.509930e-01
43,1.477329e-01,-1.144332e-02,-1.100012e-02,1.524396e-01
44,1.496244e-01,-1.144895e-02,-1.100008e-02,1.538341e-01
45,1.513821e-01,-1.145419e-02,-1.100004e-02,1.551810e-01
46,1.529874e-01,-1.145898e-02,-1.100001e-02,1.564838e-01
47,1.544279e-01,-1.146327e-02,-1.099998e-02,1.577460e-01
48,1.556972e-01,-1.146706e-02,-1.099997e-02,1.589705e-01
49,1.567936e-01,-1.147033e-02,-1.099995e-02,1.601598e-01
50,1.577201e-01,-1.147309e-02,-1.099993e-02,1.613164e-01
51,1.584834e-01,-1.147537e-02,-1.099991e-02,1.624420e-01
52,1.590938e-01,-1.147718e-02,-1.099990e-02,1.635383e-01
53,1.595640e-01,-1.147859e-02,-1.099990e-02,1.646068e-01
54,1.599089e-01,-1.147964e-02,-1.099991e-02,1.656485e-01
55,1.601452e-01,-1.148036e-02,-1.099993e-02,1.666643e-01
56,1.602901e-01,-1.148081e-02,-1.099994e-02,1.676552e-01
57,1.603614e-01,-1.148103e-02,-1.099995e-02,1.686217e-01
58,1.603762e-01,-1.148108e-02,-1.099995e-02,1.695643e-01
59,1.603511e-01,-1.148101e-02,-1.099995e-02,1.704836e-01
60,1.603007e-01,-1.148086e-02,-1.099996e-02,1.713799e-01
61,1.602373e-01,-1.148067e-02,-1.099996e-02,1.722536e-01
62,1.601701e-01,-1.148048e-02,-1.099997e-02,1.731049e-01
63,1.601044e-01,-1.148029e-02,-1.099998e-02,1.739344e-01
64,1.600418e-01,-1.148011e-02,-1.099998e-02,1.747422e-01
65,1.599806e-01,-1.147993e-02,-1.099999e-02,1.755287e-01
66,1.599157e-01,-1.147974e-02,-1.099999e-02,1.762943e-01
67,1.598410e-01,-1.147952e-02,-1.100000e-02,1.770391e-01
68,1.597495e-01,-1.147925e-02,-1.100001e-02,1.777636e-01
69,1.596352e-01,-1.147892e-02,-1.100001e-02,1.784679e-01
70,1.594942e-01,-1.147850e-02,-1.100002e-02,1.791522e-01
71,1.593248e-01,-1.147801e-02,-1.100003e-02,1.798166e-01
72,1.591290e-01,-1.147742e-02,-1.100004e-02,1.804612e-01
73,1.589122e-01,-1.147679e-02,-1.100005e-02,1.810860e-01
74,1.586838e-01,-1.147612e-02,-1.100006e-02,1.816910e-01
75,1.584572e-01,-1.147545e-02,-1.100008e-02,1.822761e-01
76,1.582490e-01,-1.147484e-02,-1.100009e-02,1.828413e-01
77,1.580782e-01,-1.147434e-02,-1.100011e-02,1.833864e-01
78,1.579642e-01,-1.147402e-02,-1.100013e-02,1.839114e-01
79,1.579251e-01,-1.147392e-02,-1.100015e-02,1.844164e-01
80,1.579751e-01,-1.147410e-02,-1.100017e-02,1.849015e-01
81,1.581223e-01,-1.147457e-02,-1.100020e-02,1.853670e-01
82,1.583672e-01,-1.147533e-02,-1.100023e-02,1.858132e-01
83,1.587017e-01,-1.147636e-02,-1.100026e-02,1.862407e-01
84,1.591098e-01,-1.147761e-02,-1.100028e-02,1.866500e-01
85,1.595694e-01,-1.147901e-02,-1.100031e-02,1.870419e-01
86,1.600549e-01,-1.148050e-02,-1.100033e-02,1.874172e-01
87,1.605398e-01,-1.148198e-02,-1.100036e-02,1.877765e-01
88,1.610009e-01,-1.148339e-02,-1.100039e-02,1.881208e-01
89,1.614196e-01,-1.148468e-02,-1.100042e-02,1.884506e-01
90,1.617849e-01,-1.148580e-02,-1.100044e-02,1.887667e-01
91,1.620933e-01,-1.148675e-02,-1.100047e-02,1.890696e-01
92,1.623497e-01,-1.148755e-02,-1.100050e-02,1.893598e-01
93,1.625659e-01,-1.148823e-02,-1.100054e-02,1.896376e-01
94,1.627596e-01,-1.148885e-02,-1.100057e-02,1.899032e-01
95,1.629523e-01,-1.148947e-02,-1.100061e-02,1.901569e-01
96,1.631670e-01,-1.149016e-02,-1.100066e-02,1.903990e-01
97,1.634262e-01,-1.149099e-02,-1.100071e-02,1.906295e-01
98,1.637495e-01,-1.149200e-02,-1.100075e-02,1.908488e-01
99,1.641526e-01,-1.149326e-02,-1.100080e-02,1.910571e-01
100,3.003579e-01,-1.149440e-02,-1.059332e-02,1.913527e-01
101,3.002337e-01,-1.149409e-02,-1.059339e-02,1.916909e-01
102,2.996485e-01,-1.149239e-02,-1.059345e-02,1.920711e-01
103,2.986314e-01,-1.148940e-02,-1.059351e-02,1.924921e-01
104,2.972211e-01,-1.148525e-02,-1.059359e-02,1.929524e-01
105,2.954666e-01,-1.148007e-02,-1.059367e-02,1.934498e-01
106,2.934265e-01,-1.147404e-02,-1.059376e-02,1.939817e-01
107,2.911666e-01,-1.146735e-02,-1.059385e-02,1.945455e-01
108,2.887568e-01,-1.146019e-02,-1.059392e-02,1.951379e-01
109,2.862669e-01,-1.145279e-02,-1.059399e-02,1.957559e-01
110,2.837615e-01,-1.144533e-02,-1.059405e-02,1.963962e-01
111,2.812973e-01,-1.143800e-02,-1.059411e-02,1.970556e-01
112,2.789209e-01,-1.143094e-02,-1.059417e-02,1.977311e-01
113,2.766686e-01,-1.142424e-02,-1.059423e-02,1.984198e-01
114,2.745667e-01,-1.141799e-02,-1.059429e-02,1.991189e-01
115,2.726320e-01,-1.141225e-02,-1.059435e-02,1.998261e-01
116,2.708703e-01,-1.140704e-02,-1.059443e-02,2.005391e-01
117,2.692735e-01,-1.140231e-02,-1.059449e-02,2.012561e-01
118,2.678167e-01,-1.139802e-02,-1.059457e-02,2.019752e-01
119,2.664577e-01,-1.139402e-02,-1.059464e-02,2.026950e-01
120,2.651416e-01,-1.139013e-02,-1.059471e-02,2.034143e-01
121,2.638117e-01,-1.138620e-02,-1.059477e-02,2.041315e-01
122,2.624244e-01,-1.138209e-02,-1.059482e-02,2.048456e-01
123,2.609639e-01,-1.137774e-02,-1.059484e-02,2.055549e-01
124,2.594504e-01,-1.137321e-02,-1.059486e-02,2.062581e-01
125,2.579377e-01,-1.136867e-02,-1.059485e-02,2.069533e-01
126,2.564996e-01,-1.136434e-02,-1.059484e-02,2.076392e-01
127,2.552101e-01,-1.136046e-02,-1.059483e-02,2.083139e-01
128,2.541269e-01,-1.135721e-02,-1.059483e-02,2.089762e-01
129,2.532847e-01,-1.135469e-02,-1.059483e-02,2.096250e-01
130,2.526981e-01,-1.135294e-02,-1.059484e-02,2.102595e-01
131,2.523705e-01,-1.135194e-02,-1.059483e-02,2.108791e-01
132,2.523005e-01,-1.135171e-02,-1.059481e-02,2.114836e-01
133,2.524828e-01,-1.135224e-02,-1.059479e-02,2.120730e-01
134,2.529064e-01,-1.135350e-02,-1.059478e-02,2.126478e-01
135,2.535501e-01,-1.135541e-02,-1.059476e-02,2.132085e-01
136,2.543805e-01,-1.135788e-02,-1.059474e-02,2.137560e-01
137,2.553517e-01,-1.136078e-02,-1.059472e-02,2.142913e-01
138,2.564078e-01,-1.136393e-02,-1.059471e-02,2.148156e-01
139,2.574858e-01,-1.136716e-02,-1.059470e-02,2.153303e-01
140,2.585212e-01,-1.137026e-02,-1.059469e-02,2.158367e-01
141,2.594523e-01,-1.137305e-02,-1.059469e-02,2.163361e-01
142,2.602250e-01,-1.137535e-02,-1.059468e-02,2.168296e-01
143,2.607968e-01,-1.137706e-02,-1.059467e-02,2.173183e-01
144,2.611394e-01,-1.137808e-02,-1.059466e-02,2.178029e-01
145,2.612403e-01,-1.137838e-02,-1.059465e-02,2.182839e-01
146,2.611023e-01,-1.137796e-02,-1.059465e-02,2.187617e-01
147,2.607418e-01,-1.137687e-02,-1.059465e-02,2.192363e-01
148,2.601859e-01,-1.137520e-02,-1.059464e-02,2.197074e-01
149,2.594698e-01,-1.137304e-02,-1.059463e-02,2.201747e-01
150,2.586336e-01,-1.137053e-02,-1.059463e-02,2.206375e-01
151,2.577205e-01,-1.136779e-02,-1.059462e-02,2.210953e-01
152,2.567752e-01,-1.136493e-02,-1.059461e-02,2.215472e-01
153,2.558435e-01,-1.136212e-02,-1.059459e-02,2.219925e-01
154,2.549713e-01,-1.135948e-02,-1.059457e-02,2.224303e-01
155,2.542034e-01,-1.135715e-02,-1.059454e-02,2.228599e-01
156,2.535816e-01,-1.135527e-02,-1.059453e-02,2.232807e-01
157,2.531421e-01,-1.135393e-02,-1.059451e-02,2.236922e-01
158,2.529132e-01,-1.135322e-02,-1.059449e-02,2.240941e-01
159,2.529125e-01,-1.135320e-02,-1.059446e-02,2.244863e-01
160,2.531464e-01,-1.135387e-02,-1.059443e-02,2.248690e-01
161,2.536091e-01,-1.135523e-02,-1.059440e-02,2.252424e-01
162,2.542835e-01,-1.135721e-02,-1.059436e-02,2.256072e-01
163,2.551421e-01,-1.135975e-02,-1.059432e-02,2.259642e-01
164,2.561484e-01,-1.136272e-02,-1.059427e-02,2.263144e-01
165,2.572575e-01,-1.136599e-02,-1.059422e-02,2.266588e-01
166,2.584192e-01,-1.136942e-02,-1.059417e-02,2.269986e-01
167,2.595798e-01,-1.137285e-02,-1.059412e-02,2.273350e-01
168,2.606864e-01,-1.137614e-02,-1.059408e-02,2.276694e-01
169,2.616910e-01,-1.137911e-02,-1.059404e-02,2.280028e-01
170,2.625541e-01,-1.138166e-02,-1.059400e-02,2.283364e-01
171,2.632478e-01,-1.138370e-02,-1.059396e-02,2.286709e-01
172,2.637565e-01,-1.138519e-02,-1.059392e-02,2.290071e-01
173,2.640768e-01,-1.138612e-02,-1.059389e-02,2.293456e-01
174,2.642158e-01,-1.138649e-02,-1.059385e-02,2.296867e-01
175,2.641881e-01,-1.138638e-02,-1.059381e-02,2.300306e-01
176,2.640131e-01,-1.138582e-02,-1.059378e-02,2.303772e-01
177,2.637122e-01,-1.138490e-02,-1.059376e-02,2.307263e-01
178,2.633059e-01,-1.138365e-02,-1.059374e-02,2.310778e-01
179,2.628124e-01,-1.138216e-02,-1.059372e-02,2.314312e-01
180,2.622459e-01,-1.138045e-02,-1.059371e-02,2.317860e-01
181,2.616159e-01,-1.137856e-02,-1.059372e-02,2.321417e-01
182,2.609282e-01,-1.137650e-02,-1.059371e-02,2.324977e-01
183,2.601856e-01,-1.137428e-02,-1.059372e-02,2.328534e-01
184,2.593900e-01,-1.137190e-02,-1.059374e-02,2.332079e-01
185,2.585446e-01,-1.136939e-02,-1.059375e-02,2.335606e-01
186,2.576564e-01,-1.136674e-02,-1.059377e-02,2.339106e-01
187,2.567372e-01,-1.136401e-02,-1.059380e-02,2.342571e-01
188,2.558046e-01,-1.136124e-02,-1.059383e-02,2.345991e-01
189,2.548822e-01,-1.135850e-02,-1.059385e-02,2.349359e-01
190,2.539986e-01,-1.135587e-02,-1.059387e-02,2.352666e-01
191,2.531870e-01,-1.135344e-02,-1.059388e-02,2.355904e-01
192,2.524824e-01,-1.135134e-02,-1.059389e-02,2.359067e-01
193,2.519194e-01,-1.134966e-02,-1.059390e-02,2.362148e-01
194,2.515289e-01,-1.134849e-02,-1.059390e-02,2.365144e-01
195,2.513342e-01,-1.134791e-02,-1.059391e-02,2.368052e-01
196,2.513484e-01,-1.134795e-02,-1.059390e-02,2.370871e-01
197,2.515726e-01,-1.134862e-02,-1.059390e-02,2.373602e-01
198,2.519951e-01,-1.134987e-02,-1.059388e-02,2.376250e-01
199,2.525930e-01,-1.135165e-02,-1.059387e-02,2.378817e-01
200,3.006813e-01,-1.135368e-02,-1.045163e-02,2.381612e-01
201,3.012289e-01,-1.135531e-02,-1.045162e-02,2.384489e-01
202,3.016103e-01,-1.135644e-02,-1.045160e-02,2.387451e-01
203,3.017993e-01,-1.135697e-02,-1.045158e-02,2.390502e-01
204,3.017782e-01,-1.135689e-02,-1.045156e-02,2.393643e-01
205,3.015405e-01,-1.135616e-02,-1.045154e-02,2.396871e-01
206,3.010932e-01,-1.135480e-02,-1.045152e-02,2.400183e-01
207,3.004574e-01,-1.135288e-02,-1.045151e-02,2.403574e-01
208,2.996681e-01,-1.135047e-02,-1.045147e-02,2.407034e-01
209,2.987709e-01,-1.134774e-02,-1.045142e-02,2.410556e-01
210,2.978152e-01,-1.134483e-02,-1.045139e-02,2.414129e-01
211,2.968459e-01,-1.134191e-02,-1.045137e-02,2.417742e-01
212,2.958951e-01,-1.133904e-02,-1.045135e-02,2.421386e-01
213,2.949762e-01,-1.133627e-02,-1.045134e-02,2.425051e-01
214,2.940844e-01,-1.133360e-02,-1.045135e-02,2.428729e-01
215,2.932032e-01,-1.133097e-02,-1.045136e-02,2.432410e-01
216,2.923150e-01,-1.132830e-02,-1.045136e-02,2.436087e-01
217,2.914124e-01,-1.132560e-02,-1.045136e-02,2.439753e-01
218,2.905051e-01,-1.132289e-02,-1.045138e-02,2.443401e-01
219,2.896212e-01,-1.132024e-02,-1.045138e-02,2.447021e-01
220,2.888000e-01,-1.131777e-02,-1.045137e-02,2.450608e-01
221,2.880829e-01,-1.131560e-02,-1.045135e-02,2.454155e-01
222,2.875029e-01,-1.131385e-02,-1.045134e-02,2.457656e-01
223,2.870792e-01,-1.131257e-02,-1.045133e-02,2.461109e-01
224,2.868154e-01,-1.131178e-02,-1.045133e-02,2.464512e-01
225,2.867020e-01,-1.131145e-02,-1.045134e-02,2.467864e-01
226,2.867186e-01,-1.131151e-02,-1.045135e-02,2.471166e-01
227,2.868371e-01,-1.131189e-02,-1.045137e-02,2.474421e-01
228,2.870243e-01,-1.131249e-02,-1.045141e-02,2.477631e-01
229,2.872443e-01,-1.131319e-02,-1.045145e-02,2.480800e-01
230,2.874627e-01,-1.131388e-02,-1.045149e-02,2.483932e-01
231,2.876499e-01,-1.131448e-02,-1.045153e-02,2.487029e-01
232,2.877850e-01,-1.131493e-02,-1.045157e-02,2.490094e-01
233,2.878589e-01,-1.131518e-02,-1.045161e-02,2.493128e-01
234,2.878752e-01,-1.131526e-02,-1.045163e-02,2.496132e-01
235,2.878502e-01,-1.131520e-02,-1.045165e-02,2.499106e-01
236,2.878105e-01,-1.131511e-02,-1.045167e-02,2.502050e-01
237,2.877890e-01,-1.131508e-02,-1.045171e-02,2.504963e-01
238,2.878193e-01,-1.131520e-02,-1.045175e-02,2.507845e-01
239,2.879290e-01,-1.131558e-02,-1.045179e-02,2.510695e-01
240,2.881355e-01,-1.131624e-02,-1.045183e-02,2.513515e-01
241,2.884421e-01,-1.131720e-02,-1.045188e-02,2.516307e-01
242,2.888396e-01,-1.131844e-02,-1.045192e-02,2.519076e-01
243,2.893096e-01,-1.131989e-02,-1.045196e-02,2.521824e-01
244,2.898318e-01,-1.132151e-02,-1.045201e-02,2.524559e-01
245,2.903893e-01,-1.132324e-02,-1.045207e-02,2.527286e-01
246,2.909728e-01,-1.132507e-02,-1.045215e-02,2.530012e-01
247,2.915804e-01,-1.132697e-02,-1.045223e-02,2.532742e-01
248,2.922130e-01,-1.132894e-02,-1.045230e-02,2.535484e-01
249,2.928689e-01,-1.133098e-02,-1.045238e-02,2.538243e-01
250,2.935385e-01,-1.133308e-02,-1.045246e-02,2.541028e-01
251,2.942027e-01,-1.133517e-02,-1.045256e-02,2.543843e-01
252,2.948347e-01,-1.133717e-02,-1.045267e-02,2.546696e-01
253,2.954057e-01,-1.133901e-02,-1.045280e-02,2.549591e-01
254,2.958914e-01,-1.134060e-02,-1.045293e-02,2.552534e-01
255,2.962789e-01,-1.134190e-02,-1.045306e-02,2.555527e-01
256,2.965693e-01,-1.134290e-02,-1.045319e-02,2.558573e-01
257,2.967782e-01,-1.134364e-02,-1.045331e-02,2.561673e-01
258,2.969311e-01,-1.134423e-02,-1.045343e-02,2.564827e-01
259,2.970568e-01,-1.134475e-02,-1.045358e-02,2.568035e-01
260,2.971800e-01,-1.134525e-02,-1.045371e-02,2.571295e-01
261,2.973158e-01,-1.134579e-02,-1.045384e-02,2.574607e-01
262,2.974665e-01,-1.134639e-02,-1.045399e-02,2.577972e-01
263,2.976230e-01,-1.134701e-02,-1.045414e-02,2.581388e-01
264,2.977682e-01,-1.134760e-02,-1.045429e-02,2.584855e-01
265,2.978828e-01,-1.134808e-02,-1.045443e-02,2.588375e-01
266,2.979496e-01,-1.134844e-02,-1.045459e-02,2.591945e-01
267,2.979572e-01,-1.134862e-02,-1.045474e-02,2.595565e-01
268,2.979000e-01,-1.134861e-02,-1.045491e-02,2.599232e-01
269,2.977782e-01,-1.134841e-02,-1.045507e-02,2.602943e-01
270,2.975962e-01,-1.134803e-02,-1.045524e-02,2.606694e-01
271,2.973623e-01,-1.134751e-02,-1.045542e-02,2.610480e-01
272,2.970873e-01,-1.134685e-02,-1.045559e-02,2.614293e-01
273,2.967833e-01,-1.134611e-02,-1.045576e-02,2.618128e-01
274,2.964605e-01,-1.134531e-02,-1.045593e-02,2.621976e-01
275,2.961239e-01,-1.134447e-02,-1.045610e-02,2.625830e-01
276,2.957710e-01,-1.134359e-02,-1.045628e-02,2.629681e-01
277,2.953920e-01,-1.134263e-02,-1.045646e-02,2.633523e-01
278,2.949723e-01,-1.134156e-02,-1.045664e-02,2.637348e-01
279,2.944963e-01,-1.134032e-02,-1.045683e-02,2.641150e-01
280,2.939514e-01,-1.133888e-02,-1.045703e-02,2.644924e-01
281,2.933312e-01,-1.133721e-02,-1.045722e-02,2.648665e-01
282,2.926379e-01,-1.133531e-02,-1.045739e-02,2.652369e-01
283,2.918840e-01,-1.133322e-02,-1.045757e-02,2.656033e-01
284,2.910927e-01,-1.133100e-02,-1.045773e-02,2.659653e-01
285,2.902973e-01,-1.132877e-02,-1.045788e-02,2.663228e-01
286,2.895381e-01,-1.132666e-02,-1.045805e-02,2.666754e-01
287,2.888583e-01,-1.132477e-02,-1.045820e-02,2.670229e-01
288,2.882976e-01,-1.132323e-02,-1.045834e-02,2.673652e-01
289,2.878868e-01,-1.132213e-02,-1.045847e-02,2.677022e-01
290,2.876433e-01,-1.132154e-02,-1.045861e-02,2.680338e-01
291,2.875682e-01,-1.132145e-02,-1.045874e-02,2.683602e-01
292,2.876473e-01,-1.132181e-02,-1.045887e-02,2.686817e-01
293,2.878542e-01,-1.132255e-02,-1.045898e-02,2.689984e-01
294,2.881557e-01,-1.132357e-02,-1.045910e-02,2.693110e-01
295,2.885180e-01,-1.132475e-02,-1.045920e-02,2.696199e-01
296,2.889126e-01,-1.132603e-02,-1.045929e-02,2.699256e-01
297,2.893202e-01,-1.132732e-02,-1.045936e-02,2.702286e-01
298,2.897323e-01,-1.132861e-02,-1.045942e-02,2.705296e-01
299,2.901503e-01,-1.132991e-02,-1.045946e-02,2.708289e-01
300,2.905828e-01,-1.133124e-02,-1.045950e-02,2.711272e-01
301,2.910427e-01,-1.133265e-02,-1.045952e-02,2.714250e-01
302,2.915434e-01,-1.133417e-02,-1.045954e-02,2.717228e-01
303,2.920963e-01,-1.133586e-02,-1.045957e-02,2.720212e-01
304,2.927086e-01,-1.133771e-02,-1.045959e-02,2.723207e-01
305,2.933806e-01,-1.133974e-02,-1.045960e-02,2.726221e-01
306,2.941041e-01,-1.134194e-02,-1.045963e-02,2.729259e-01
307,2.948614e-01,-1.134424e-02,-1.045966e-02,2.732330e-01
308,2.956248e-01,-1.134657e-02,-1.045969e-02,2.735441e-01
309,2.963577e-01,-1.134882e-02,-1.045974e-02,2.738599e-01
310,2.970167e-01,-1.135085e-02,-1.045980e-02,2.741812e-01
311,2.975546e-01,-1.135252e-02,-1.045986e-02,2.745085e-01
312,2.979234e-01,-1.135366e-02,-1.045989e-02,2.748424e-01
313,2.980773e-01,-1.135414e-02,-1.045991e-02,2.751833e-01
314,2.979753e-01,-1.135384e-02,-1.045991e-02,2.755312e-01
315,2.975834e-01,-1.135266e-02,-1.045991e-02,2.758862e-01
316,2.968758e-01,-1.135054e-02,-1.045991e-02,2.762478e-01
317,2.958365e-01,-1.134744e-02,-1.045993e-02,2.766154e-01
318,2.944615e-01,-1.134331e-02,-1.045993e-02,2.769881e-01
319,2.927610e-01,-1.133821e-02,-1.045992e-02,2.773646e-01
320,2.907640e-01,-1.133221e-02,-1.045991e-02,2.777435e-01
321,2.885229e-01,-1.132548e-02,-1.045991e-02,2.781230e-01
322,2.861188e-01,-1.131825e-02,-1.045990e-02,2.785010e-01
323,2.836649e-01,-1.131088e-02,-1.045988e-02,2.788754e-01
324,2.813038e-01,-1.130378e-02,-1.045987e-02,2.792441e-01
325,2.791971e-01,-1.129746e-02,-1.045987e-02,2.796048e-01
326,2.775040e-01,-1.129239e-02,-1.045988e-02,2.799559e-01
327,2.763544e-01,-1.128897e-02,-1.045991e-02,2.802957e-01
328,2.758221e-01,-1.128743e-02,-1.045996e-02,2.806234e-01
329,2.759107e-01,-1.128776e-02,-1.046003e-02,2.809385e-01
330,2.765575e-01,-1.128978e-02,-1.046011e-02,2.812412e-01
331,2.776528e-01,-1.129315e-02,-1.046019e-02,2.815322e-01
332,2.790666e-01,-1.129747e-02,-1.046027e-02,2.818124e-01
333,2.806721e-01,-1.130237e-02,-1.046035e-02,2.820831e-01
334,2.823606e-01,-1.130752e-02,-1.046043e-02,2.823455e-01
335,2.840461e-01,-1.131266e-02,-1.046053e-02,2.826011e-01
336,2.856643e-01,-1.131761e-02,-1.046062e-02,2.828510e-01
337,2.871690e-01,-1.132220e-02,-1.046070e-02,2.830965e-01
338,2.885284e-01,-1.132635e-02,-1.046076e-02,2.833384e-01
339,2.897224e-01,-1.132999e-02,-1.046082e-02,2.835777e-01
340,2.907412e-01,-1.133311e-02,-1.046088e-02,2.838150e-01
341,2.915830e-01,-1.133569e-02,-1.046095e-02,2.840508e-01
342,2.922523e-01,-1.133776e-02,-1.046101e-02,2.842856e-01
343,2.927572e-01,-1.133935e-02,-1.046108e-02,2.845194e-01
344,2.931070e-01,-1.134048e-02,-1.046116e-02,2.847525e-01
345,2.933110e-01,-1.134116e-02,-1.046123e-02,2.849847e-01
346,2.933786e-01,-1.134144e-02,-1.046131e-02,2.852161e-01
347,2.933211e-01,-1.134135e-02,-1.046139e-02,2.854465e-01
348,2.931546e-01,-1.134093e-02,-1.046147e-02,2.856755e-01
349,2.929020e-01,-1.134025e-02,-1.046155e-02,2.859029e-01
350,2.925946e-01,-1.133941e-02,-1.046162e-02,2.861283e-01
351,2.922719e-01,-1.133853e-02,-1.046171e-02,2.863513e-01
352,2.919789e-01,-1.133774e-02,-1.046181e-02,2.865715e-01
353,2.917622e-01,-1.133720e-02,-1.046192e-02,2.867887e-01
354,2.916643e-01,-1.133702e-02,-1.046202e-02,2.870025e-01
355,2.917185e-01,-1.133730e-02,-1.046215e-02,2.872128e-01
356,2.919450e-01,-1.133811e-02,-1.046227e-02,2.874196e-01
357,2.923493e-01,-1.133946e-02,-1.046241e-02,2.876230e-01
