TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,6.001982e-01,-3.824806e-04,-3.004564e-04,6.708204e-03
1,6.007901e-01,-3.825540e-04,-3.004489e-04,1.341862e-02
2,6.017671e-01,-3.826751e-04,-3.004365e-04,2.013344e-02
3,6.031143e-01,-3.828418e-04,-3.004191e-04,2.685477e-02
4,6.048102e-01,-3.830512e-04,-3.003968e-04,3.358461e-02
5,6.068256e-01,-3.832993e-04,-3.003694e-04,4.032481e-02
6,6.091218e-01,-3.835807e-04,-3.003370e-04,4.707703e-02
7,6.116496e-01,-3.838888e-04,-3.002996e-04,5.384267e-02
8,6.143467e-01,-3.842153e-04,-3.002575e-04,6.062281e-02
9,6.171353e-01,-3.845498e-04,-3.002110e-04,6.741814e-02
10,6.199197e-01,-3.848803e-04,-3.001609e-04,7.422886e-02
11,6.225828e-01,-3.851917e-04,-3.001084e-04,8.105459e-02
12,6.249836e-01,-3.854662e-04,-3.000548e-04,8.789423e-02
13,6.269551e-01,-3.856827e-04,-3.000019e-04,9.474582e-02
14,6.283042e-01,-3.858164e-04,-2.999512e-04,1.016064e-01
15,6.288151e-01,-3.858387e-04,-2.999036e-04,1.084717e-01
16,6.282579e-01,-3.857186e-04,-2.998598e-04,1.153362e-01
17,6.264047e-01,-3.854259e-04,-2.998203e-04,1.221928e-01
18,6.230533e-01,-3.849333e-04,-2.997857e-04,1.290328e-01
19,6.180572e-01,-3.842203e-04,-2.997555e-04,1.358456e-01
20,6.113568e-01,-3.832787e-04,-2.997296e-04,1.426193e-01
21,6.030052e-01,-3.821156e-04,-2.997078e-04,1.493404e-01
22,5.931831e-01,-3.807552e-04,-2.996898e-04,1.559944e-01
23,5.821952e-01,-3.792395e-04,-2.996756e-04,1.625667e-01
24,5.704476e-01,-3.776237e-04,-2.996653e-04,1.690425e-01
25,5.584083e-01,-3.759715e-04,-2.996585e-04,1.754082e-01
26,5.465574e-01,-3.743488e-04,-2.996552e-04,1.816513e-01
27,5.353401e-01,-3.728160e-04,-2.996555e-04,1.877618e-01
28,5.251284e-01,-3.714239e-04,-2.996589e-04,1.937315e-01
29,5.161996e-01,-3.702100e-04,-2.996652e-04,1.995551e-01
30,5.087298e-01,-3.691983e-04,-2.996744e-04,2.052293e-01
31,5.028006e-01,-3.683998e-04,-2.996862e-04,2.107536e-01
32,4.984132e-01,-3.678142e-04,-2.997001e-04,2.161293e-01
33,4.955071e-01,-3.674327e-04,-2.997158e-04,2.213594e-01
34,4.939772e-01,-3.672404e-04,-2.997326e-04,2.264486e-01
35,4.936900e-01,-3.672191e-04,-2.997505e-04,2.314026e-01
36,4.944949e-01,-3.673478e-04,-2.997693e-04,2.362281e-01
37,4.962331e-01,-3.676049e-04,-2.997888e-04,2.409322e-01
38,4.987430e-01,-3.679681e-04,-2.998090e-04,2.455225e-01
39,5.018641e-01,-3.684155e-04,-2.998298e-04,2.500069e-01
40,5.054402e-01,-3.689256e-04,-2.998512e-04,2.543932e-01
41,5.093216e-01,-3.694778e-04,-2.998730e-04,2.586889e-01
42,5.133668e-01,-3.700529e-04,-2.998952e-04,2.629014e-01
43,5.174449e-01,-3.706327e-04,-2.999177e-04,2.670378e-01
44,5.214389e-01,-3.712015e-04,-2.999407e-04,2.711045e-01
45,5.252517e-01,-3.717460e-04,-2.999642e-04,2.751076e-01
46,5.288113e-01,-3.722563e-04,-2.999880e-04,2.790526e-01
47,5.320736e-01,-3.727259e-04,-3.000117e-04,2.829442e-01
48,5.350193e-01,-3.731523e-04,-3.000356e-04,2.867866e-01
49,5.376464e-01,-3.735355e-04,-3.000597e-04,2.905837e-01
50,5.399628e-01,-3.738765e-04,-3.000842e-04,2.943386e-01
51,5.419797e-01,-3.741768e-04,-3.001089e-04,2.980541e-01
52,5.437111e-01,-3.744383e-04,-3.001338e-04,3.017324e-01
53,5.451748e-01,-3.746637e-04,-3.001591e-04,3.053756e-01
