Density,Temp,Energy,HeatCapCv,Pressure
6.500000e-01,8.207564e-01,-3.212606e+00,1.960089e+00,1.057599e-01
6.500000e-01,8.277087e-01,-3.214960e+00,1.779918e+00,9.210777e-02
6.500000e-01,8.198226e-01,-3.212219e+00,1.977839e+00,1.237729e-01
6.500000e-01,9.186704e-01,-2.991445e+00,1.709654e+00,3.816002e-01
6.500000e-01,9.130362e-01,-2.989182e+00,1.874829e+00,3.205664e-01
6.500000e-01,9.206541e-01,-2.994719e+00,2.994128e+00,4.864217e-01
6.500000e-01,9.261314e-01,-2.993841e+00,1.851850e+00,4.027315e-01
6.500000e-01,9.204483e-01,-2.989308e+00,3.534984e+00,2.898953e-01
7.000000e-01,1.039285e-01,-6.704384e+00,6.054784e+00,-5.238532e-01
7.000000e-01,1.042963e-01,-6.702700e+00,2.547029e+00,-5.734076e-01
7.000000e-01,1.047192e-01,-6.706240e+00,3.708863e+00,-4.729596e-01
7.000000e-01,1.035704e-01,-6.702804e+00,3.739324e+00,-5.665014e-01
7.000000e-01,1.043448e-01,-6.705214e+00,4.980613e+00,-5.018314e-01
7.000000e-01,1.484513e-01,-6.525212e+00,2.272424e+00,-6.252997e-01
7.000000e-01,1.486085e-01,-6.527515e+00,2.426529e+00,-5.911381e-01
7.000000e-01,1.465677e-01,-6.522648e+00,3.994505e+00,-7.076703e-01
7.000000e-01,1.473592e-01,-6.524574e+00,2.521057e+00,-6.495228e-01
7.000000e-01,1.488338e-01,-6.526047e+00,-3.565533e+01,-6.174553e-01
7.000000e-01,2.030529e-01,-6.390376e+00,2.192802e+00,-7.556951e-01
7.000000e-01,2.058375e-01,-6.391761e+00,2.707856e+00,-7.233975e-01
7.000000e-01,2.057238e-01,-6.390891e+00,2.814012e+00,-7.435046e-01
7.000000e-01,2.048820e-01,-6.390009e+00,3.379080e+00,-7.610800e-01
7.000000e-01,2.061160e-01,-6.390230e+00,1.991429e+00,-7.413126e-01
7.000000e-01,2.664721e-01,-6.136866e+00,1.848278e+00,-3.402538e-01
7.000000e-01,2.598181e-01,-6.131676e+00,2.483870e+00,-4.551270e-01
7.000000e-01,2.672034e-01,-6.135184e+00,4.506065e+00,-3.478886e-01
7.000000e-01,2.659729e-01,-6.133292e+00,3.308453e+00,-4.248160e-01
7.000000e-01,2.751398e-01,-6.131506e+00,2.071271e+00,-4.826375e-01
7.000000e-01,3.056205e-01,-6.208650e+00,3.873563e+00,-2.425375e-01
7.000000e-01,3.055158e-01,-6.207015e+00,1.983453e+01,-2.999819e-01
7.000000e-01,2.992418e-01,-6.205154e+00,2.083801e+00,-3.584356e-01
7.000000e-01,3.086035e-01,-6.210528e+00,1.149968e+01,-1.964258e-01
7.000000e-01,3.068383e-01,-6.208291e+00,2.218058e+00,-2.701214e-01
7.000000e-01,3.579891e-01,-5.462310e+00,2.583618e+00,-5.554230e-01
7.000000e-01,3.523430e-01,-5.461043e+00,2.038733e+00,-5.291509e-01
7.000000e-01,3.567722e-01,-5.462830e+00,4.817919e+00,-5.044133e-01
7.000000e-01,3.537279e-01,-5.458966e+00,2.374323e+00,-5.956200e-01
7.000000e-01,3.506383e-01,-5.457747e+00,3.275693e+00,-6.138501e-01
7.000000e-01,4.042721e-01,-5.213463e+00,4.775707e+00,-3.654820e-01
7.000000e-01,4.024440e-01,-5.208697e+00,5.691336e+00,-4.771948e-01
7.000000e-01,3.985483e-01,-5.204472e+00,2.256815e+00,-5.640711e-01
7.000000e-01,3.877108e-01,-5.202085e+00,2.384246e+00,-6.373042e-01
7.000000e-01,3.938534e-01,-5.204725e+00,2.157972e+00,-5.926703e-01
7.000000e-01,4.617633e-01,-4.886291e+00,2.533399e+00,-4.427119e-01
7.000000e-01,4.552075e-01,-4.883102e+00,1.812547e+00,-4.816226e-01
7.000000e-01,4.492306e-01,-4.880947e+00,1.981659e+00,-5.204652e-01
7.000000e-01,4.615755e-01,-4.886313e+00,2.366056e+00,-5.129799e-01
7.000000e-01,4.641459e-01,-4.885649e+00,2.134080e+00,-5.609711e-01
7.000000e-01,5.085000e-01,-4.539826e+00,2.249490e+00,-5.597642e-01
7.000000e-01,5.063644e-01,-4.541634e+00,2.562872e+00,-4.468022e-01
7.000000e-01,5.053179e-01,-4.540589e+00,2.125547e+00,-4.627606e-01
7.000000e-01,5.001588e-01,-4.536500e+00,1.781066e+00,-5.896747e-01
7.000000e-01,5.044094e-01,-4.537760e+00,2.492109e+00,-5.743887e-01
7.000000e-01,5.611037e-01,-4.201897e+00,1.762673e+00,-5.987687e-01
7.000000e-01,5.601402e-01,-4.203184e+00,1.847914e+00,-5.958973e-01
7.000000e-01,5.670979e-01,-4.208694e+00,2.316445e+00,-4.407959e-01
7.000000e-01,5.591981e-01,-4.205803e+00,1.960493e+00,-4.931354e-01
7.000000e-01,5.656084e-01,-4.204255e+00,2.331112e+00,-5.195255e-01
7.000000e-01,5.803766e-01,-4.080527e+00,2.344917e+00,-5.495047e-01
7.000000e-01,5.831657e-01,-4.078062e+00,1.865542e+00,-6.086914e-01
7.000000e-01,5.827523e-01,-4.075979e+00,1.879436e+00,-6.409882e-01
7.000000e-01,5.819952e-01,-4.078981e+00,2.152876e+00,-5.524217e-01
7.000000e-01,5.835587e-01,-4.078295e+00,2.537490e+00,-5.216846e-01
7.000000e-01,6.403216e-01,-3.946823e+00,2.305416e+00,-3.934932e-01
7.000000e-01,6.380834e-01,-3.951169e+00,2.469870e+00,-2.824819e-01
7.000000e-01,6.496564e-01,-3.951194e+00,2.109388e+00,-2.700109e-01
7.000000e-01,6.494850e-01,-3.951696e+00,1.795881e+00,-2.507230e-01
7.000000e-01,6.404441e-01,-3.950492e+00,1.789303e+00,-2.601798e-01
7.000000e-01,6.777979e-01,-3.851919e+00,1.950474e+00,-2.037135e-01
7.000000e-01,6.743693e-01,-3.851176e+00,2.129163e+00,-1.661355e-01
7.000000e-01,6.778814e-01,-3.852282e+00,2.224038e+00,-1.587166e-01
7.000000e-01,6.699419e-01,-3.850090e+00,1.941146e+00,-2.045566e-01
7.000000e-01,6.749527e-01,-3.850535e+00,2.677685e+00,-2.746153e-01
7.000000e-01,7.256536e-01,-3.744879e+00,2.530249e+00,-1.454370e-01
7.000000e-01,7.307527e-01,-3.747495e+00,2.282149e+00,-9.714817e-02
7.000000e-01,7.307872e-01,-3.748611e+00,2.211910e+00,-3.881323e-02
7.000000e-01,7.257024e-01,-3.748763e+00,2.107900e+00,-1.654940e-02
7.000000e-01,7.309576e-01,-3.749668e+00,1.871521e+00,4.037653e-02
7.000000e-01,7.942550e-01,-3.598236e+00,2.057065e+00,1.999610e-01
7.000000e-01,7.942329e-01,-3.598907e+00,2.154368e+00,2.172070e-01
7.000000e-01,7.917204e-01,-3.597841e+00,2.272087e+00,2.012583e-01
7.000000e-01,7.892890e-01,-3.597948e+00,2.158021e+00,1.960196e-01
7.000000e-01,7.977897e-01,-3.597781e+00,1.823608e+00,1.538914e-01
7.000000e-01,8.456441e-01,-3.491649e+00,2.000265e+00,3.903281e-01
7.000000e-01,8.481586e-01,-3.490375e+00,2.528753e+00,2.996577e-01
7.000000e-01,8.489565e-01,-3.490231e+00,1.769652e+00,3.258415e-01
7.000000e-01,8.399477e-01,-3.488906e+00,2.567336e+00,2.861734e-01
7.000000e-01,8.360929e-01,-3.489589e+00,2.254943e+00,3.383566e-01
7.000000e-01,9.135859e-01,-3.333898e+00,1.875644e+00,5.533574e-01
7.000000e-01,9.078556e-01,-3.335161e+00,2.344881e+00,6.165611e-01
7.000000e-01,9.145401e-01,-3.334804e+00,1.938629e+00,6.179365e-01
7.000000e-01,9.046254e-01,-3.333264e+00,2.147745e+00,6.164821e-01
7.000000e-01,9.069389e-01,-3.334530e+00,1.961680e+00,6.069196e-01
7.500000e-01,1.023953e-01,-6.793413e+00,1.958420e+00,-7.912364e-01
7.500000e-01,1.016321e-01,-6.791959e+00,2.502544e+00,-8.545240e-01
7.500000e-01,1.027975e-01,-6.793708e+00,2.493684e+00,-7.921999e-01
7.500000e-01,1.026687e-01,-6.793773e+00,2.654860e+00,-7.919278e-01
7.500000e-01,1.018692e-01,-6.792820e+00,6.119351e+00,-8.205064e-01
7.500000e-01,1.515741e-01,-6.548858e+00,2.597495e+00,-1.010699e+00
7.500000e-01,1.523533e-01,-6.548820e+00,3.037168e+00,-1.020893e+00
7.500000e-01,1.527891e-01,-6.548614e+00,2.098959e+00,-1.025854e+00
7.500000e-01,1.517569e-01,-6.547542e+00,3.025132e+00,-1.055114e+00
7.500000e-01,1.534308e-01,-6.550499e+00,3.712182e+00,-9.726886e-01
7.500000e-01,1.997985e-01,-6.443080e+00,2.617445e+00,-1.264152e+00
7.500000e-01,1.991148e-01,-6.441218e+00,2.627518e+00,-1.312500e+00
7.500000e-01,1.984428e-01,-6.440149e+00,3.150436e+00,-1.344069e+00
7.500000e-01,2.013200e-01,-6.444950e+00,2.181352e+00,-1.210554e+00
7.500000e-01,1.994421e-01,-6.441451e+00,2.203338e+00,-1.308349e+00
7.500000e-01,2.500930e-01,-6.228375e+00,3.516117e+00,-9.043790e-01
7.500000e-01,2.459244e-01,-6.222102e+00,2.120336e+00,-1.105676e+00
7.500000e-01,2.485441e-01,-6.222906e+00,2.493277e+00,-1.065909e+00
7.500000e-01,2.516509e-01,-6.225685e+00,4.471964e+00,-9.792754e-01
7.500000e-01,2.495861e-01,-6.221498e+00,3.094704e+00,-1.070590e+00
7.500000e-01,3.110586e-01,-6.048026e+00,2.370784e+00,-8.974008e-01
7.500000e-01,3.082134e-01,-6.050499e+00,2.409000e+00,-8.211714e-01
7.500000e-01,3.101039e-01,-6.050158e+00,2.364626e+00,-8.714499e-01
7.500000e-01,3.099435e-01,-6.046029e+00,2.488547e+00,-9.570575e-01
7.500000e-01,3.148100e-01,-6.052893e+00,2.178791e+00,-7.707455e-01
7.500000e-01,3.664851e-01,-5.569731e+00,2.161069e+00,-5.763759e-01
7.500000e-01,3.706805e-01,-5.571280e+00,2.306417e+00,-5.229862e-01
7.500000e-01,3.763710e-01,-5.575795e+00,2.455710e+00,-4.749606e-01
7.500000e-01,3.791308e-01,-5.576168e+00,5.171781e+00,-4.695972e-01
7.500000e-01,3.798384e-01,-5.577733e+00,4.408127e+00,-5.131234e-01
7.500000e-01,4.122155e-01,-5.194750e+00,2.100956e+00,-7.216689e-01
7.500000e-01,3.995710e-01,-5.189407e+00,3.365116e+00,-7.939582e-01
7.500000e-01,3.990434e-01,-5.190339e+00,2.187485e+00,-8.074799e-01
7.500000e-01,4.134867e-01,-5.195585e+00,2.082960e+00,-6.934695e-01
7.500000e-01,4.138270e-01,-5.194301e+00,2.258794e+00,-7.412190e-01
7.500000e-01,4.577379e-01,-4.923862e+00,3.695044e+01,-6.944013e-01
7.500000e-01,4.510085e-01,-4.922995e+00,2.171295e+00,-6.470823e-01
7.500000e-01,4.521829e-01,-4.921479e+00,9.049332e+00,-7.076903e-01
7.500000e-01,4.701334e-01,-4.929294e+00,2.793939e+00,-5.952301e-01
7.500000e-01,4.657838e-01,-4.927116e+00,2.096200e+00,-6.817815e-01
7.500000e-01,4.967501e-01,-4.664587e+00,2.516970e+00,-8.134909e-01
7.500000e-01,4.980328e-01,-4.665554e+00,2.767792e+00,-7.960998e-01
7.500000e-01,4.899220e-01,-4.665897e+00,2.054119e+00,-7.380273e-01
7.500000e-01,4.877362e-01,-4.663184e+00,2.014359e+00,-8.032784e-01
7.500000e-01,4.873027e-01,-4.663347e+00,1.787863e+00,-8.304645e-01
7.500000e-01,5.330940e-01,-4.554840e+00,2.564104e+00,-6.183929e-01
7.500000e-01,5.433941e-01,-4.559195e+00,1.926659e+00,-4.853391e-01
7.500000e-01,5.404442e-01,-4.557371e+00,2.093996e+00,-5.511834e-01
7.500000e-01,5.329679e-01,-4.556301e+00,2.061532e+00,-5.691397e-01
7.500000e-01,5.324871e-01,-4.554586e+00,2.767558e+00,-6.888755e-01
7.500000e-01,5.867569e-01,-4.421643e+00,1.901046e+00,-4.369525e-01
7.500000e-01,5.829962e-01,-4.422225e+00,6.350339e+00,-3.882523e-01
7.500000e-01,5.892350e-01,-4.423432e+00,1.863444e+00,-3.860792e-01
7.500000e-01,5.890309e-01,-4.421958e+00,1.896901e+00,-4.345124e-01
7.500000e-01,5.869475e-01,-4.422102e+00,2.295946e+00,-4.011331e-01
7.500000e-01,6.516623e-01,-4.264669e+00,2.144286e+00,-4.998826e-02
7.500000e-01,6.592784e-01,-4.265893e+00,2.145540e+00,-6.850045e-02
7.500000e-01,6.555032e-01,-4.265122e+00,1.949903e+00,-4.961204e-02
7.500000e-01,6.521050e-01,-4.264074e+00,3.013641e+00,-7.528522e-02
7.500000e-01,6.549134e-01,-4.265343e+00,2.352192e+00,-1.244646e-02
7.500000e-01,6.915749e-01,-4.158914e+00,1.970659e+00,1.504565e-01
7.500000e-01,6.854424e-01,-4.158008e+00,2.453151e+00,1.555799e-01
7.500000e-01,6.961455e-01,-4.157485e+00,2.188024e+00,8.748217e-02
7.500000e-01,6.935532e-01,-4.158124e+00,2.318626e+00,1.074789e-01
7.500000e-01,6.911285e-01,-4.158731e+00,2.267348e+00,2.002161e-01
7.500000e-01,7.569459e-01,-4.022771e+00,1.948253e+00,3.258811e-01
7.500000e-01,7.525690e-01,-4.023406e+00,1.968191e+00,4.274680e-01
7.500000e-01,7.494566e-01,-4.023467e+00,2.370595e+00,4.294844e-01
7.500000e-01,7.530766e-01,-4.023493e+00,2.025524e+00,4.183846e-01
7.500000e-01,7.527651e-01,-4.022841e+00,1.933313e+00,3.902539e-01
7.500000e-01,7.956394e-01,-3.921795e+00,3.156907e+00,6.437646e-01
7.500000e-01,8.000143e-01,-3.920381e+00,2.018949e+00,5.548125e-01
7.500000e-01,7.919683e-01,-3.921370e+00,2.673619e+00,5.890616e-01
7.500000e-01,7.833185e-01,-3.921525e+00,2.149093e+00,7.184106e-01
7.500000e-01,7.911929e-01,-3.920701e+00,2.062432e+00,5.981125e-01
7.500000e-01,8.372161e-01,-3.822358e+00,2.754161e+00,7.751231e-01
7.500000e-01,8.454994e-01,-3.822200e+00,2.155041e+00,6.968586e-01
7.500000e-01,8.329618e-01,-3.822996e+00,2.293202e+00,7.698306e-01
7.500000e-01,8.350836e-01,-3.820852e+00,2.252904e+00,7.102841e-01
7.500000e-01,8.311964e-01,-3.822435e+00,3.470409e+00,7.907815e-01
7.500000e-01,8.745520e-01,-3.739566e+00,2.087797e+00,9.156195e-01
7.500000e-01,8.773467e-01,-3.739448e+00,3.346053e+00,9.059413e-01
7.500000e-01,8.832869e-01,-3.741587e+00,2.149032e+00,9.636390e-01
7.500000e-01,8.643249e-01,-3.739328e+00,1.965440e+00,1.005695e+00
7.500000e-01,8.717205e-01,-3.738945e+00,2.130257e+00,9.252366e-01
8.000000e-01,1.027582e-01,-6.966713e+00,6.051191e+00,-1.154413e+00
8.000000e-01,1.031164e-01,-6.966190e+00,3.939563e+00,-1.178994e+00
8.000000e-01,1.026789e-01,-6.966533e+00,2.534724e+00,-1.160472e+00
8.000000e-01,1.021652e-01,-6.965581e+00,3.382174e+00,-1.205584e+00
8.000000e-01,1.028061e-01,-6.966655e+00,2.221956e+00,-1.169012e+00
8.000000e-01,1.498826e-01,-6.801937e+00,4.405063e+00,-1.119544e+00
8.000000e-01,1.502815e-01,-6.800251e+00,3.135011e+00,-1.145102e+00
8.000000e-01,1.506683e-01,-6.801924e+00,2.960822e+00,-1.115991e+00
8.000000e-01,1.498383e-01,-6.800384e+00,5.236670e+00,-1.140083e+00
8.000000e-01,1.496671e-01,-6.801043e+00,2.701836e+00,-1.152125e+00
8.000000e-01,2.017464e-01,-6.500307e+00,2.735664e+00,-2.145678e+00
8.000000e-01,2.042271e-01,-6.500656e+00,2.421248e+00,-2.139098e+00
8.000000e-01,2.049981e-01,-6.502277e+00,2.649071e+00,-2.082357e+00
8.000000e-01,2.039717e-01,-6.500402e+00,2.722771e+00,-2.141670e+00
8.000000e-01,2.017596e-01,-6.499437e+00,3.145147e+00,-2.153543e+00
8.000000e-01,2.483632e-01,-6.414871e+00,2.313804e+00,-1.236932e+00
8.000000e-01,2.486141e-01,-6.419646e+00,2.602729e+00,-1.107840e+00
8.000000e-01,2.463639e-01,-6.415431e+00,2.338615e+00,-1.239459e+00
8.000000e-01,2.490220e-01,-6.416524e+00,3.444834e+00,-1.195116e+00
8.000000e-01,2.497150e-01,-6.419307e+00,3.822061e+00,-1.084632e+00
8.000000e-01,3.034943e-01,-6.217290e+00,2.120999e+00,-1.480787e+00
8.000000e-01,3.057085e-01,-6.219859e+00,3.167756e+00,-1.407947e+00
8.000000e-01,3.050226e-01,-6.218944e+00,2.565924e+00,-1.430091e+00
8.000000e-01,3.034079e-01,-6.217272e+00,3.887097e+00,-1.492306e+00
8.000000e-01,3.068058e-01,-6.218630e+00,4.781966e+00,-1.442536e+00
8.000000e-01,3.514031e-01,-5.556102e+00,1.982566e+00,-2.642749e+00
8.000000e-01,3.464374e-01,-5.555801e+00,2.374261e+00,-2.623806e+00
8.000000e-01,3.461575e-01,-5.556663e+00,3.138404e+00,-2.542599e+00
8.000000e-01,3.461107e-01,-5.556477e+00,2.507033e+00,-2.572196e+00
8.000000e-01,3.451320e-01,-5.555982e+00,2.791856e+00,-2.587947e+00
8.000000e-01,3.964069e-01,-5.436177e+00,2.602563e+00,-1.505045e+00
8.000000e-01,3.958030e-01,-5.434851e+00,2.498164e+00,-1.575887e+00
8.000000e-01,3.905890e-01,-5.431980e+00,3.864259e+00,-1.626594e+00
8.000000e-01,3.839854e-01,-5.431512e+00,2.506625e+00,-1.582762e+00
8.000000e-01,4.017446e-01,-5.440278e+00,2.120716e+00,-1.370191e+00
8.000000e-01,4.413751e-01,-5.167015e+00,2.628052e+00,-9.249054e-01
8.000000e-01,4.390858e-01,-5.167396e+00,2.228587e+00,-8.658278e-01
8.000000e-01,4.409715e-01,-5.167874e+00,2.053090e+00,-8.918571e-01
8.000000e-01,4.361974e-01,-5.167489e+00,3.527565e+00,-8.319669e-01
8.000000e-01,4.407802e-01,-5.168793e+00,2.078111e+00,-8.420098e-01
8.000000e-01,5.095161e-01,-4.991269e+00,2.765521e+00,-5.154796e-01
8.000000e-01,5.102784e-01,-4.991421e+00,1.924563e+00,-4.759981e-01
8.000000e-01,5.131819e-01,-4.991154e+00,2.160524e+00,-5.513669e-01
8.000000e-01,5.049326e-01,-4.991697e+00,2.864986e+00,-4.203716e-01
8.000000e-01,4.997565e-01,-4.989982e+00,2.399622e+00,-4.848879e-01
8.000000e-01,5.199106e-01,-4.946488e+00,3.100551e+00,-3.837607e-01
8.000000e-01,5.176298e-01,-4.946276e+00,3.669898e+00,-3.114311e-01
8.000000e-01,5.231784e-01,-4.945417e+00,2.454834e+00,-4.143437e-01
8.000000e-01,5.230547e-01,-4.945520e+00,7.993121e+00,-4.277940e-01
8.000000e-01,5.291735e-01,-4.947185e+00,2.322144e+00,-4.193627e-01
8.000000e-01,6.060725e-01,-4.720838e+00,1.837267e+00,1.561176e-01
8.000000e-01,6.020749e-01,-4.720203e+00,3.245562e+00,1.679757e-01
8.000000e-01,6.096221e-01,-4.722638e+00,2.105714e+00,2.070345e-01
8.000000e-01,6.030636e-01,-4.720466e+00,2.177753e+00,1.128237e-01
8.000000e-01,6.100827e-01,-4.721064e+00,2.658834e+00,7.400590e-02
8.000000e-01,6.431645e-01,-4.625918e+00,3.075820e+00,3.723493e-01
8.000000e-01,6.532142e-01,-4.626768e+00,2.258574e+00,2.992301e-01
8.000000e-01,6.499431e-01,-4.625350e+00,1.897148e+00,2.742743e-01
8.000000e-01,6.420875e-01,-4.626196e+00,2.171980e+00,3.531844e-01
8.000000e-01,6.454555e-01,-4.625251e+00,1.965601e+00,3.068673e-01
8.000000e-01,7.001671e-01,-4.475454e+00,2.253117e+00,7.084111e-01
8.000000e-01,7.054895e-01,-4.474942e+00,2.095897e+00,6.585491e-01
8.000000e-01,7.048687e-01,-4.476207e+00,2.075921e+00,6.986886e-01
8.000000e-01,7.027392e-01,-4.477113e+00,2.869616e+00,7.343288e-01
8.000000e-01,7.033724e-01,-4.476138e+00,2.629802e+00,7.057245e-01
8.000000e-01,7.173672e-01,-4.426216e+00,2.929303e+00,8.033482e-01
8.000000e-01,7.194509e-01,-4.425805e+00,2.259950e+00,8.080790e-01
8.000000e-01,7.256681e-01,-4.426928e+00,3.264464e+00,7.906084e-01
8.000000e-01,7.276143e-01,-4.426561e+00,2.231714e+00,7.986539e-01
8.000000e-01,7.277317e-01,-4.425830e+00,2.039972e+00,7.534158e-01
8.000000e-01,7.680605e-01,-4.329477e+00,1.882889e+00,9.310369e-01
8.000000e-01,7.621255e-01,-4.330080e+00,2.187475e+00,1.044893e+00
8.000000e-01,7.533485e-01,-4.330180e+00,2.425016e+00,1.104319e+00
8.000000e-01,7.628251e-01,-4.329877e+00,2.852973e+00,9.847506e-01
8.000000e-01,7.648812e-01,-4.329321e+00,2.371947e+00,9.845266e-01
8.000000e-01,8.122829e-01,-4.205156e+00,2.001224e+00,1.229907e+00
8.000000e-01,8.156065e-01,-4.205426e+00,2.279618e+00,1.259076e+00
8.000000e-01,8.178903e-01,-4.205548e+00,2.398388e+00,1.284329e+00
8.000000e-01,8.082231e-01,-4.205394e+00,1.851862e+00,1.335236e+00
8.000000e-01,8.117453e-01,-4.205632e+00,2.014727e+00,1.329951e+00
8.000000e-01,8.585541e-01,-4.095144e+00,1.798088e+00,1.519586e+00
8.000000e-01,8.610657e-01,-4.095132e+00,2.079269e+00,1.450574e+00
8.000000e-01,8.583948e-01,-4.095753e+00,2.420774e+00,1.535760e+00
8.000000e-01,8.474907e-01,-4.094567e+00,2.143799e+00,1.530682e+00
8.000000e-01,8.643871e-01,-4.095453e+00,1.794754e+00,1.444924e+00
8.500000e-01,9.497004e-02,-6.714237e+00,2.162865e+00,-4.726332e+00
8.500000e-01,9.531420e-02,-6.714261e+00,2.486979e+00,-4.731365e+00
8.500000e-01,9.501702e-02,-6.714214e+00,1.708783e+00,-4.728953e+00
8.500000e-01,9.509099e-02,-6.714318e+00,2.948769e+00,-4.729221e+00
8.500000e-01,9.499292e-02,-6.714354e+00,4.206847e+00,-4.728705e+00
8.500000e-01,1.485524e-01,-6.564461e+00,2.045906e+00,-4.272610e+00
8.500000e-01,1.479360e-01,-6.564428e+00,2.094987e+00,-4.267157e+00
8.500000e-01,1.492467e-01,-6.564608e+00,2.073238e+00,-4.269911e+00
8.500000e-01,1.477688e-01,-6.564443e+00,2.931582e+00,-4.264985e+00
8.500000e-01,1.480244e-01,-6.564396e+00,2.928540e+00,-4.267489e+00
8.500000e-01,2.039496e-01,-6.408928e+00,3.164890e+00,-3.788870e+00
8.500000e-01,2.067450e-01,-6.409033e+00,2.510921e+00,-3.804410e+00
8.500000e-01,2.040888e-01,-6.408921e+00,2.866994e+00,-3.784361e+00
8.500000e-01,2.054115e-01,-6.408944e+00,1.911900e+00,-3.802400e+00
8.500000e-01,2.038255e-01,-6.408679e+00,2.254622e+00,-3.795165e+00
8.500000e-01,2.379291e-01,-6.317795e+00,2.415771e+00,-3.516909e+00
8.500000e-01,2.386834e-01,-6.317661e+00,1.970130e+00,-3.534969e+00
8.500000e-01,2.378971e-01,-6.317654e+00,2.635559e+00,-3.533428e+00
8.500000e-01,2.378449e-01,-6.317554e+00,1.970352e+00,-3.528472e+00
8.500000e-01,2.379966e-01,-6.317617e+00,3.091754e+00,-3.526261e+00
8.500000e-01,2.873088e-01,-6.182846e+00,2.566163e+00,-3.139358e+00
8.500000e-01,2.876369e-01,-6.183065e+00,2.010848e+00,-3.132565e+00
8.500000e-01,2.866298e-01,-6.182799e+00,2.265713e+00,-3.130933e+00
8.500000e-01,2.870935e-01,-6.183160e+00,2.625357e+00,-3.133581e+00
8.500000e-01,2.885837e-01,-6.182980e+00,4.439395e+00,-3.164903e+00
8.500000e-01,3.449999e-01,-6.031742e+00,2.206380e+00,-2.721120e+00
8.500000e-01,3.435979e-01,-6.031845e+00,3.146385e+00,-2.707883e+00
8.500000e-01,3.416644e-01,-6.031841e+00,2.227176e+00,-2.699267e+00
8.500000e-01,3.445295e-01,-6.031626e+00,2.179567e+00,-2.719845e+00
8.500000e-01,3.423701e-01,-6.031807e+00,1.951541e+00,-2.696010e+00
8.500000e-01,3.849081e-01,-5.924083e+00,3.169056e+00,-2.448922e+00
8.500000e-01,3.817764e-01,-5.924167e+00,2.050054e+00,-2.393271e+00
8.500000e-01,3.822765e-01,-5.924487e+00,1.779230e+00,-2.399982e+00
8.500000e-01,3.815598e-01,-5.924169e+00,3.044270e+00,-2.390848e+00
8.500000e-01,3.861902e-01,-5.924032e+00,3.035227e+00,-2.441331e+00
8.500000e-01,4.339825e-01,-5.792391e+00,3.491134e+00,-2.063789e+00
8.500000e-01,4.340025e-01,-5.792724e+00,2.398097e+00,-2.042068e+00
8.500000e-01,4.320926e-01,-5.792587e+00,2.038769e+00,-2.052974e+00
8.500000e-01,4.329318e-01,-5.792858e+00,2.157426e+00,-2.073948e+00
8.500000e-01,4.310686e-01,-5.792995e+00,3.144152e+00,-2.023056e+00
8.500000e-01,4.914593e-01,-5.638937e+00,2.063101e+00,-1.639092e+00
8.500000e-01,4.896557e-01,-5.638963e+00,2.795075e+00,-1.623462e+00
8.500000e-01,4.928482e-01,-5.638846e+00,2.262172e+00,-1.654999e+00
8.500000e-01,4.827697e-01,-5.638990e+00,2.751113e+00,-1.568600e+00
8.500000e-01,4.940077e-01,-5.638621e+00,3.399838e+00,-1.678361e+00
8.500000e-01,5.344530e-01,-5.515047e+00,3.081959e+00,-1.294075e+00
8.500000e-01,5.375321e-01,-5.514604e+00,2.837827e+00,-1.321774e+00
8.500000e-01,5.275144e-01,-5.515022e+00,2.899085e+00,-1.211158e+00
8.500000e-01,5.417440e-01,-5.514897e+00,2.119739e+00,-1.331616e+00
8.500000e-01,5.346295e-01,-5.515503e+00,3.066409e+00,-1.272443e+00
8.500000e-01,6.155233e-01,-5.288200e+00,6.196595e+00,-6.353765e-01
8.500000e-01,6.151217e-01,-5.288073e+00,4.015526e+00,-6.301494e-01
8.500000e-01,6.131531e-01,-5.288453e+00,2.652216e+00,-6.628134e-01
8.500000e-01,6.129160e-01,-5.288819e+00,2.443353e+00,-6.321779e-01
8.500000e-01,6.263902e-01,-5.287777e+00,3.909948e+00,-7.199595e-01
8.500000e-01,6.240296e-01,-5.202873e+00,5.661740e+00,-1.625775e-01
8.500000e-01,6.242904e-01,-5.203904e+00,2.577457e+00,-1.234660e-01
8.500000e-01,6.151932e-01,-5.203909e+00,3.015050e+00,-1.899037e-02
8.500000e-01,6.161229e-01,-5.203810e+00,2.213961e+00,-5.490365e-02
8.500000e-01,6.077811e-01,-5.203536e+00,2.203521e+00,3.432222e-03
8.500000e-01,6.845453e-01,-4.857258e+00,2.414048e+00,1.314518e+00
8.500000e-01,6.832536e-01,-4.856508e+00,2.544080e+00,1.289194e+00
8.500000e-01,6.733339e-01,-4.857693e+00,2.947855e+00,1.357357e+00
8.500000e-01,6.842242e-01,-4.856989e+00,2.519716e+00,1.295966e+00
8.500000e-01,6.772398e-01,-4.856775e+00,2.501990e+00,1.349669e+00
8.500000e-01,7.572091e-01,-4.654841e+00,2.666795e+00,1.777039e+00
8.500000e-01,7.590350e-01,-4.654511e+00,2.903276e+00,1.782431e+00
8.500000e-01,7.513909e-01,-4.655157e+00,2.624405e+00,1.870898e+00
8.500000e-01,7.607412e-01,-4.654816e+00,3.077126e+00,1.750820e+00
8.500000e-01,7.590405e-01,-4.654929e+00,2.399668e+00,1.779747e+00
8.500000e-01,7.793284e-01,-4.586847e+00,2.253398e+00,1.978610e+00
8.500000e-01,7.890754e-01,-4.587291e+00,2.204887e+00,1.887971e+00
