PosX,PosY,PosZ,VelX,VelY,VelZ,Speed
2.487931e+01,1.375885e+00,1.332780e-01,1.904208e-01,1.972751e-03,-2.669722e-01,3.279301e-01
2.522781e+01,1.853056e+00,1.042693e+00,-6.402774e-01,3.188709e-01,-2.647676e-01,7.627160e-01
2.585940e+01,1.087624e+00,5.195733e-01,-1.628148e-01,-1.733355e-01,4.943972e-01,5.486187e-01
2.421837e+01,1.340920e+00,9.903462e-01,1.049316e-01,-1.386794e-01,-4.701686e-01,5.012994e-01
2.590049e+01,1.472102e+00,2.578479e+01,2.287286e-01,1.572938e-02,4.672755e-01,5.204907e-01
1.098152e+00,2.586973e+00,2.619865e+01,-1.127087e-01,3.268759e-02,-1.960734e-01,2.285093e-01
2.545243e+01,1.877030e+00,2.118840e+00,-1.642759e-01,7.419828e-01,3.669224e-01,8.438940e-01
2.620541e+01,2.801145e+00,7.494882e-01,1.820006e-01,8.649986e-02,-4.847622e-01,5.249769e-01
4.800021e+00,2.499594e+01,2.487531e+01,2.175309e-01,8.992933e-02,5.056974e-01,5.577964e-01
3.035919e+00,3.003690e+00,2.617440e+01,-1.343977e-02,1.094230e-01,6.459279e-01,6.552685e-01
2.495335e+00,1.269776e+00,2.562009e+01,-6.960742e-02,2.125370e-01,1.258388e-01,2.566175e-01
2.092073e+00,2.233202e+00,1.258449e-01,-4.672187e-01,4.483308e-01,-8.069641e-02,6.525380e-01
6.968415e+00,2.543349e+01,2.675174e-01,-6.086101e-01,-2.393515e-01,7.279108e-01,9.785446e-01
7.765546e+00,2.557004e+01,2.592389e+01,6.908957e-01,4.213311e-01,-9.779245e-02,8.151197e-01
7.463885e+00,2.457362e+01,2.634647e+01,-3.939012e-01,-2.096907e-01,-2.293597e-01,5.017312e-01
5.254566e+00,2.577240e+01,2.420898e+01,-7.327831e-01,-5.185152e-01,-2.808883e-01,9.405994e-01
8.448546e+00,2.473472e+01,2.591387e+01,-2.538069e-01,3.620918e-01,2.349560e-01,5.007323e-01
7.661416e+00,1.510902e-02,3.603892e-01,-4.017214e-01,-5.768203e-02,-8.872905e-01,9.757006e-01
8.899918e+00,2.467699e+01,6.338324e-01,6.439565e-01,6.771373e-01,9.160985e-02,9.389288e-01
6.630324e+00,3.569421e-02,8.055710e-01,-3.792229e-01,9.031995e-01,6.669085e-01,1.185051e+00
1.022100e+01,2.536516e+01,2.574584e+01,4.119851e-01,-2.302696e-01,-1.878795e-01,5.079907e-01
8.787349e+00,2.597962e+01,2.541873e+01,-5.461358e-01,1.231571e-02,8.030891e-03,5.463337e-01
8.238655e+00,2.433210e+01,1.975135e+00,3.011705e-02,-3.972843e-01,-2.414095e-01,4.658545e-01
8.732042e+00,9.472087e-02,8.735098e-02,1.350116e-01,1.578608e-01,-1.094412e-01,2.347883e-01
9.473327e+00,2.385583e+01,2.505913e+01,-3.763354e-01,-2.016154e-01,-3.223133e-01,5.349421e-01
8.376342e+00,8.436381e-02,1.326447e+00,-2.898502e-01,-3.490821e-01,5.262630e-02,4.567723e-01
1.180203e+01,2.376099e+01,7.548071e-01,-1.681028e-01,3.935195e-01,6.913760e-01,8.130910e-01
8.344873e+00,2.545584e+01,1.734161e+00,-4.291687e-01,3.168174e-01,4.801366e-01,7.176979e-01
1.606595e+01,2.085426e+00,9.745772e-01,2.432202e-01,-5.950860e-01,5.765049e-01,8.635052e-01
1.460550e+01,2.838370e+00,2.470051e+00,-1.060071e-01,-6.428621e-02,5.822210e-01,5.952744e-01
1.605977e+01,2.601924e+01,2.818040e-01,-2.883693e-01,-2.800887e-01,6.238757e-01,7.421775e-01
1.441845e+01,1.862189e+00,3.504281e+00,-6.518206e-02,4.327628e-02,-3.758262e-02,8.679857e-02
1.670815e+01,2.505340e+01,3.714359e-01,1.287766e-01,-1.543729e-01,-3.202085e-01,3.780845e-01
1.726108e+01,2.314021e+00,9.495494e-01,2.329197e-01,6.439296e-01,3.381838e-01,7.637180e-01
1.642250e+01,1.723162e-01,1.148701e+00,1.095118e-01,-3.881964e-02,3.688539e-01,3.867209e-01
1.676471e+01,1.230060e+00,1.072015e+00,-1.992611e-01,-2.969673e-01,5.577141e-01,6.625252e-01
1.542779e+01,5.962790e-01,9.394323e-03,3.036726e-04,-1.804911e-01,-4.649718e-01,4.987744e-01
1.710512e+01,1.714762e+00,6.640279e-02,-2.279464e-01,1.193525e-01,-1.190954e+00,1.218432e+00
1.659126e+01,6.709629e-01,1.972264e-01,7.095557e-01,5.302660e-01,5.702157e-02,8.876388e-01
1.760336e+01,1.104533e+00,1.823608e+00,-6.845393e-03,1.596825e-01,1.676567e-01,2.316336e-01
1.807885e+01,2.588660e+01,8.975098e-01,4.624069e-01,1.719107e-01,-1.667965e-01,5.207633e-01
1.937124e+01,1.129920e+00,6.975254e-01,-1.070970e-01,6.175283e-01,-2.707028e-01,6.827086e-01
1.847986e+01,5.266790e-01,6.907201e-01,3.794120e-01,-1.522455e-01,6.310337e-01,7.518881e-01
1.792010e+01,1.449777e+00,8.374997e-01,-4.593291e-01,1.563725e-01,-6.476000e-01,8.092104e-01
2.028597e+01,2.450593e+00,1.882752e+00,-1.726941e-01,-2.986656e-01,2.026882e-01,4.001336e-01
1.997490e+01,1.987036e+00,9.661794e-01,1.010348e-01,2.351307e-01,1.917505e-01,3.197854e-01
2.045359e+01,8.993081e-01,1.011642e+00,8.446541e-01,-9.660079e-01,-7.502981e-02,1.285395e+00
1.952739e+01,4.032552e+00,1.479528e+00,-7.859147e-01,-2.925686e-01,2.245687e-01,8.681529e-01
2.011801e+01,1.249295e+00,2.634101e+01,-5.000250e-02,-3.947889e-01,4.188179e-02,4.001407e-01
2.104775e+01,1.554207e+00,4.394405e-01,-1.756771e-01,-3.488048e-01,2.559570e-01,4.669488e-01
2.236692e+01,1.913949e+00,1.588733e+00,-1.443977e-01,-6.065187e-03,-1.752149e-01,2.271293e-01
2.037385e+01,3.563118e+00,1.962509e+00,2.725495e-01,3.194738e-01,1.620653e-01,4.501243e-01
2.375775e+01,1.645508e+00,2.888022e-02,-3.850290e-01,-5.422965e-01,-1.041166e-01,6.731813e-01
2.436921e+01,2.471335e+00,8.428969e-01,5.921627e-02,-3.672410e-01,4.679685e-01,5.978018e-01
2.378703e+01,4.917317e-01,1.444588e+00,-8.200517e-01,5.917370e-01,6.888449e-01,1.223579e+00
2.223811e+01,2.845974e+00,2.129063e+00,2.365866e-02,-2.153598e-01,-1.560182e-01,2.669855e-01
2.554353e+01,2.277403e+00,7.304973e-02,5.461499e-01,3.458428e-01,6.816196e-01,9.394106e-01
3.188611e-02,2.878075e+00,2.603777e+01,5.463767e-01,-4.430612e-01,8.810546e-01,1.127425e+00
2.516260e+01,3.096537e+00,6.970984e-01,-8.404118e-01,-3.368236e-01,-2.730186e-01,9.456645e-01
2.528471e+01,3.380359e+00,2.603943e+01,-2.164401e-01,3.703937e-01,1.448066e-01,4.527767e-01
2.171543e-01,1.940092e+00,1.706717e-01,2.352472e-01,-8.166057e-02,-1.968371e-01,3.174186e-01
1.494014e+00,4.135655e+00,2.214995e-01,1.885636e-01,-9.106660e-02,6.163350e-01,6.509364e-01
6.804765e-01,2.755110e+00,1.442268e+00,-1.313315e-01,5.567870e-01,9.047524e-01,1.070438e+00
6.846211e-01,3.465954e+00,5.211973e-01,-9.368449e-02,2.632809e-01,-2.729433e-01,3.906298e-01
1.972997e+00,3.276279e+00,2.591168e+01,6.367929e-02,-2.815631e-01,-4.283159e-01,5.165146e-01
3.057076e+00,5.181298e+00,2.613095e+01,-4.838603e-01,-4.848015e-01,3.812520e-01,7.839046e-01
2.612263e+00,3.804421e+00,3.719157e-01,2.649995e-01,-1.528091e-02,-3.957478e-01,4.765234e-01
2.233871e+00,4.892267e+00,4.482694e-01,-5.828770e-01,-4.191766e-01,-1.729319e-01,7.384850e-01
5.719003e+00,2.573536e+01,2.534771e+01,3.741095e-01,4.592374e-01,2.868393e-01,6.581289e-01
6.870087e+00,2.626800e+01,2.596444e+01,2.605135e-01,-9.785564e-01,2.902535e-01,1.053417e+00
5.918906e+00,2.591285e+01,6.249239e-02,-5.315311e-01,-4.712968e-01,4.247125e-01,8.276634e-01
3.942458e+00,3.513808e+00,3.904895e-01,2.454346e-01,-8.975298e-01,3.359520e-02,9.310889e-01
4.842037e+00,2.623997e+01,5.902522e-02,-7.911006e-01,-4.492192e-02,2.321187e-01,8.256738e-01
9.403450e+00,3.757797e+00,6.790556e-01,1.776565e-01,2.228988e-01,-1.442112e-02,2.854010e-01
9.350239e+00,2.625468e+00,8.941932e-01,8.907098e-01,-2.779294e-01,1.498138e-01,9.450147e-01
8.451711e+00,3.718867e+00,1.150986e+00,-3.137475e-01,4.664457e-01,-2.714595e-02,5.628019e-01
7.928304e+00,3.221257e-01,2.571389e+01,-3.527008e-01,6.386694e-01,2.888036e-02,7.301579e-01
1.029765e+01,3.269519e+00,1.172929e+00,-1.490704e-01,3.256744e-02,-2.719207e-01,3.118068e-01
8.511595e+00,1.575916e+00,1.352093e+00,1.400510e-01,-1.075824e-01,4.370438e-01,4.713763e-01
9.370216e+00,3.341208e+00,1.751275e+00,-1.310667e-02,1.611208e-02,2.433458e-01,2.442305e-01
9.498149e+00,2.092563e+00,1.814126e+00,1.171475e+00,8.531498e-02,-2.536322e-02,1.174851e+00
1.409469e+01,3.337610e+00,1.427465e+00,-1.445009e-01,-4.506883e-01,4.105796e-01,6.265590e-01
1.132961e+01,3.842500e+00,2.649176e+00,9.029539e-01,-9.977749e-02,1.780600e-01,9.257358e-01
1.123663e+01,4.165249e+00,1.464338e+00,-3.833074e-01,3.564162e-01,-1.282471e-01,5.388918e-01
1.269973e+01,3.937435e+00,2.939208e+00,8.466296e-02,4.350705e-01,-3.615336e-01,5.719796e-01
1.489767e+01,5.129908e+00,1.572894e+00,-3.013213e-01,3.330531e-01,-3.807038e-01,5.887735e-01
1.568840e+01,1.578485e+00,1.903557e+00,2.385351e-01,-1.547444e-01,3.637238e-01,4.616707e-01
1.426805e+01,3.893092e+00,3.705414e+00,2.345128e-01,-4.394192e-02,3.367361e-01,4.126964e-01
1.647049e+01,3.108153e+00,1.206164e+00,2.321115e-01,2.962366e-01,2.728315e-01,4.648321e-01
1.537831e+01,3.187310e+00,7.521663e-01,3.017120e-01,6.040153e-01,1.857746e-01,7.002691e-01
1.687533e+01,1.915707e+00,1.827306e+00,-3.729098e-01,-4.537926e-01,3.945030e-01,7.075466e-01
1.448975e+01,4.224446e+00,2.058313e+00,1.743399e-01,7.827248e-03,2.794998e-02,1.767395e-01
1.746790e+01,3.062392e+00,1.679909e+00,-9.379064e-02,-4.994921e-03,2.202085e-01,2.394022e-01
1.801053e+01,3.024710e+00,7.964565e-01,-1.970062e-01,8.185063e-02,-3.275682e-02,2.158332e-01
1.805969e+01,2.120843e+00,1.677221e+00,-4.031059e-01,-6.593747e-02,-4.648526e-01,6.188134e-01
1.765181e+01,4.497193e+00,2.521096e+00,-2.436243e-01,2.014381e-01,-2.718947e-01,4.169614e-01
1.887956e+01,2.131828e+00,9.435153e-01,2.415963e-01,-4.741868e-01,-4.660198e-01,7.073870e-01
1.902742e+01,4.972043e+00,6.914528e-01,4.933061e-01,-1.057014e-01,-6.368446e-01,8.124621e-01
1.858188e+01,3.959927e+00,8.432929e-01,-3.987485e-01,3.176459e-02,-1.058028e-01,4.137676e-01
1.854962e+01,3.143923e+00,1.680911e+00,-7.808169e-02,2.660077e-01,-4.339052e-01,5.149083e-01
1.961049e+01,3.015905e+00,1.123129e+00,6.096870e-01,-1.152086e-01,1.703681e-01,6.434412e-01
2.044043e+01,4.143086e+00,2.611436e+01,-1.210183e-01,6.513180e-01,-2.391632e-02,6.628971e-01
