TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,1.500496e-01,-3.824621e-04,-3.619561e-04,3.354102e-03
1,1.501985e-01,-3.824806e-04,-3.619542e-04,6.709314e-03
2,1.504463e-01,-3.825113e-04,-3.619510e-04,1.006674e-02
3,1.507926e-01,-3.825542e-04,-3.619467e-04,1.342749e-02
4,1.512368e-01,-3.826093e-04,-3.619410e-04,1.679264e-02
5,1.517781e-01,-3.826763e-04,-3.619341e-04,2.016327e-02
6,1.524153e-01,-3.827552e-04,-3.619259e-04,2.354044e-02
7,1.531471e-01,-3.828457e-04,-3.619164e-04,2.692519e-02
8,1.539716e-01,-3.829476e-04,-3.619056e-04,3.031852e-02
9,1.548867e-01,-3.830606e-04,-3.618935e-04,3.372141e-02
10,1.558897e-01,-3.831842e-04,-3.618800e-04,3.713479e-02
11,1.569775e-01,-3.833181e-04,-3.618653e-04,4.055957e-02
12,1.581461e-01,-3.834617e-04,-3.618491e-04,4.399658e-02
13,1.593908e-01,-3.836143e-04,-3.618317e-04,4.744662e-02
14,1.607061e-01,-3.837752e-04,-3.618128e-04,5.091039e-02
15,1.620855e-01,-3.839434e-04,-3.617925e-04,5.438854e-02
16,1.635212e-01,-3.841180e-04,-3.617709e-04,5.788162e-02
17,1.650043e-01,-3.842978e-04,-3.617480e-04,6.139007e-02
18,1.665245e-01,-3.844813e-04,-3.617238e-04,6.491424e-02
19,1.680699e-01,-3.846671e-04,-3.616984e-04,6.845432e-02
20,1.696270e-01,-3.848535e-04,-3.616719e-04,7.201040e-02
21,1.711807e-01,-3.850384e-04,-3.616445e-04,7.558236e-02
22,1.727141e-01,-3.852198e-04,-3.616164e-04,7.916994e-02
23,1.742089e-01,-3.853956e-04,-3.615879e-04,8.277265e-02
24,1.756454e-01,-3.855631e-04,-3.615591e-04,8.638982e-02
25,1.770026e-01,-3.857197e-04,-3.615302e-04,9.002051e-02
26,1.782591e-01,-3.858630e-04,-3.615017e-04,9.366356e-02
27,1.793935e-01,-3.859898e-04,-3.614736e-04,9.731752e-02
28,1.803853e-01,-3.860977e-04,-3.614459e-04,1.009807e-01
29,1.812153e-01,-3.861843e-04,-3.614191e-04,1.046510e-01
30,1.818670e-01,-3.862474e-04,-3.613931e-04,1.083264e-01
