TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,4.001318e-01,-3.824723e-04,-3.277896e-04,5.477226e-03
1,4.005261e-01,-3.825212e-04,-3.277846e-04,1.095626e-02
2,4.011796e-01,-3.826022e-04,-3.277762e-04,1.643888e-02
3,4.020865e-01,-3.827144e-04,-3.277646e-04,2.192684e-02
4,4.032385e-01,-3.828568e-04,-3.277495e-04,2.742185e-02
5,4.046245e-01,-3.830278e-04,-3.277311e-04,3.292552e-02
6,4.062297e-01,-3.832254e-04,-3.277093e-04,3.843937e-02
7,4.080359e-01,-3.834471e-04,-3.276841e-04,4.396482e-02
8,4.100200e-01,-3.836896e-04,-3.276555e-04,4.950310e-02
9,4.121539e-01,-3.839492e-04,-3.276235e-04,5.505529e-02
10,4.144032e-01,-3.842213e-04,-3.275882e-04,6.062223e-02
11,4.167264e-01,-3.845003e-04,-3.275498e-04,6.620450e-02
12,4.190739e-01,-3.847801e-04,-3.275087e-04,7.180237e-02
13,4.213867e-01,-3.850531e-04,-3.274656e-04,7.741573e-02
14,4.235957e-01,-3.853107e-04,-3.274213e-04,8.304404e-02
15,4.256210e-01,-3.855428e-04,-3.273767e-04,8.868626e-02
16,4.273719e-01,-3.857379e-04,-3.273325e-04,9.434074e-02
17,4.287477e-01,-3.858831e-04,-3.272896e-04,1.000052e-01
18,4.296405e-01,-3.859642e-04,-3.272488e-04,1.056765e-01
19,4.299391e-01,-3.859666e-04,-3.272104e-04,1.113509e-01
20,4.295364e-01,-3.858762e-04,-3.271750e-04,1.170234e-01
21,4.283379e-01,-3.856800e-04,-3.271426e-04,1.226883e-01
22,4.262726e-01,-3.853685e-04,-3.271133e-04,1.283389e-01
23,4.233043e-01,-3.849367e-04,-3.270872e-04,1.339675e-01
24,4.194407e-01,-3.843857e-04,-3.270641e-04,1.395658e-01
25,4.147383e-01,-3.837232e-04,-3.270443e-04,1.451247e-01
26,4.093024e-01,-3.829635e-04,-3.270275e-04,1.506348e-01
27,4.032807e-01,-3.821268e-04,-3.270137e-04,1.560866e-01
