PosX,PosY,PosZ,VelX,VelY,VelZ,Speed
2.218617e+01,2.221719e+01,2.600681e-02,-3.932683e-01,-4.807576e-01,-2.629672e-01,6.744921e-01
7.682629e-01,7.638535e-01,2.705188e-02,4.314271e-01,-1.278641e-01,3.327918e-01,5.596686e-01
8.010038e-01,5.852224e-03,8.245662e-01,-3.274667e-01,-1.668616e-01,1.090814e-01,3.833745e-01
1.872264e-05,8.028792e-01,7.932306e-01,1.186991e-02,-1.572544e-01,-2.884141e-02,1.603174e-01
1.608812e+00,2.219506e+01,1.649394e-02,-4.244438e-01,2.232330e-01,-3.231678e-01,5.782931e-01
2.359189e+00,8.159767e-01,5.852155e-03,4.628420e-01,-9.315279e-02,2.606806e-01,5.393093e-01
2.374632e+00,2.220094e+01,8.092910e-01,5.716813e-01,-1.498586e-01,-3.070470e-01,6.659992e-01
1.596973e+00,7.926163e-01,7.886706e-01,1.472184e-01,2.534104e-01,4.339743e-01,5.236638e-01
3.206651e+00,2.220976e+01,3.107646e-02,2.693395e-01,4.431714e-02,-3.966533e-02,2.758281e-01
4.022781e+00,7.950351e-01,6.268907e-02,2.298307e-01,-4.837307e-01,-7.295509e-02,5.404998e-01
3.959048e+00,2.361034e-02,8.492853e-01,2.539635e-01,-3.203106e-01,-1.495105e-01,4.352582e-01
3.192729e+00,8.276919e-01,7.827015e-01,2.152032e-01,-1.683736e-01,5.102609e-01,5.788163e-01
4.798207e+00,2.221935e+01,2.221281e+01,-3.812634e-01,6.424663e-02,3.813059e-01,5.430319e-01
5.545101e+00,7.677844e-01,4.535066e-02,2.320107e-01,-3.428948e-01,-2.757942e-02,4.149294e-01
5.502615e+00,2.217619e+01,8.072092e-01,2.513641e-01,1.427741e-01,4.293773e-01,5.176226e-01
4.793383e+00,7.779037e-01,8.384530e-01,-3.184462e-02,1.982947e-01,2.260864e-01,3.024069e-01
6.364544e+00,2.219908e+01,7.130558e-03,3.104711e-01,7.451567e-02,6.209996e-01,6.982731e-01
7.152698e+00,8.071040e-01,2.423856e-03,-5.393790e-01,-2.188322e-01,2.481584e-01,6.327716e-01
7.157757e+00,2.218219e+01,8.349887e-01,-1.434732e-02,3.283982e-01,1.361450e-01,3.557903e-01
6.368802e+00,7.469714e-01,8.091375e-01,6.804417e-01,1.724305e-01,-9.546631e-02,7.084116e-01
7.944361e+00,1.662463e-02,2.219107e+01,-4.040477e-02,5.488109e-01,-3.483415e-01,6.512816e-01
8.704994e+00,8.092579e-01,2.222241e+01,-1.936414e-01,-3.366862e-01,-3.805799e-01,5.437790e-01
8.733319e+00,1.320129e-02,8.086528e-01,3.641813e-01,3.877482e-01,5.346318e-02,5.346354e-01
7.910553e+00,7.640016e-01,7.724808e-01,-4.628071e-01,2.409855e-01,2.460848e-01,5.769074e-01
9.511839e+00,5.002369e-02,3.539379e-02,-6.687749e-02,2.516923e-01,-6.316062e-01,6.831896e-01
1.031142e+01,8.393501e-01,2.221611e+01,3.515843e-01,2.898230e-02,-3.780741e-01,5.170992e-01
1.030777e+01,3.327003e-02,8.306250e-01,1.037575e-01,-7.372930e-01,1.535448e-01,7.602253e-01
9.493551e+00,8.285556e-01,7.672610e-01,8.526837e-02,-3.512810e-02,-1.047606e-01,1.395689e-01
1.110921e+01,2.221711e+01,2.047382e-02,1.672417e-01,-1.395651e-01,1.911088e-01,2.897771e-01
1.191662e+01,8.214819e-01,2.221061e+01,2.599165e-01,9.616964e-02,5.046971e-02,2.816956e-01
1.189392e+01,2.078888e-02,7.977873e-01,-1.158044e-01,-3.999875e-01,-1.681795e-01,4.490935e-01
1.108757e+01,7.990252e-01,7.403564e-01,-4.494664e-01,-1.213430e-01,4.848239e-01,6.721594e-01
1.270864e+01,2.221833e+01,2.221314e+01,1.814242e-01,2.545328e-01,-2.690473e-03,3.125843e-01
1.351465e+01,7.977425e-01,3.318614e-02,-3.823778e-02,9.269670e-02,2.611931e-03,1.003077e-01
1.351255e+01,2.217160e+01,7.916279e-01,-4.323925e-01,-2.059539e-01,1.816153e-01,5.122152e-01
1.274688e+01,7.618158e-01,7.578803e-01,-4.993975e-01,-2.472558e-01,2.059369e-01,5.940903e-01
1.430785e+01,1.823826e-04,1.429812e-02,1.009994e+00,-1.651463e-01,-4.069688e-01,1.101356e+00
1.507043e+01,8.109558e-01,2.048901e-02,7.080960e-02,-1.064139e-01,-2.795971e-01,3.074288e-01
1.506406e+01,1.357640e-02,7.824492e-01,7.445826e-01,-3.549806e-02,-2.814960e-02,7.459597e-01
1.430974e+01,7.701462e-01,8.157625e-01,-6.797022e-02,9.104448e-03,-2.791567e-01,2.874566e-01
1.587537e+01,2.218074e+01,2.221753e+01,5.810091e-01,-4.662334e-01,4.587044e-01,8.748457e-01
1.666170e+01,7.970378e-01,2.219324e+01,1.209010e-01,5.776112e-01,2.257008e-01,6.318169e-01
1.666562e+01,4.623519e-03,8.013544e-01,5.539630e-01,5.307105e-01,-2.096345e-01,7.952831e-01
1.589378e+01,7.947985e-01,8.010699e-01,-3.467903e-03,-1.012410e-01,5.552404e-02,1.155192e-01
1.748828e+01,1.628115e-03,5.281598e-03,-2.656697e-01,1.056798e-01,-1.594397e-01,3.273677e-01
1.828118e+01,7.637604e-01,4.317597e-02,-3.140422e-01,-1.152247e+00,3.357406e-01,1.240571e+00
1.828144e+01,1.388680e-02,8.084784e-01,-2.480473e-01,1.535366e-01,-6.551206e-01,7.171360e-01
1.748189e+01,7.747452e-01,8.059029e-01,3.661264e-01,-3.989479e-01,-1.794719e-01,5.704543e-01
1.906400e+01,9.006473e-04,4.601714e-02,-1.953428e-01,2.274239e-01,-3.164389e-01,4.359060e-01
1.986553e+01,7.832701e-01,2.531176e-02,-3.674803e-01,7.645496e-02,6.843089e-02,3.815362e-01
1.982990e+01,2.219434e+01,8.492807e-01,-4.693846e-01,2.890969e-01,2.401563e-02,5.517932e-01
1.908524e+01,8.013011e-01,7.849866e-01,3.500231e-01,-4.709320e-01,1.403123e-02,5.869327e-01
2.068640e+01,2.220387e+01,3.030157e-02,-3.913975e-01,7.175662e-03,-2.515121e-01,4.652976e-01
2.143782e+01,8.137141e-01,2.221307e+01,4.383633e-01,-5.086851e-01,6.041494e-01,9.032826e-01
2.145373e+01,3.851826e-02,8.194833e-01,-1.929587e-01,2.491784e-01,7.261260e-01,7.915693e-01
2.063146e+01,7.923673e-01,7.903528e-01,2.689566e-01,4.214496e-01,-9.933258e-02,5.097297e-01
2.221682e+01,1.593413e+00,3.529039e-03,-1.097127e-01,3.955435e-01,-8.436635e-02,4.190575e-01
8.672691e-01,2.357437e+00,5.760144e-03,1.952498e-01,1.038679e-01,3.354361e-01,4.017816e-01
7.709446e-01,1.573897e+00,7.816796e-01,1.641635e-01,4.686528e-02,4.157210e-01,4.494107e-01
5.122644e-02,2.324074e+00,7.728107e-01,-5.015015e-02,-2.476266e-02,-5.627603e-02,7.934241e-02
1.548639e+00,1.572866e+00,8.304454e-03,1.203403e-01,-6.444976e-02,2.990734e-01,3.287560e-01
2.405565e+00,2.363317e+00,2.220553e+01,4.328384e-01,1.159752e-01,4.959823e-01,6.684294e-01
2.369805e+00,1.615191e+00,7.912598e-01,-8.315039e-02,1.150219e-01,-2.724798e-01,3.072283e-01
1.635134e+00,2.399863e+00,7.459778e-01,-9.752980e-02,-8.198052e-02,-5.917840e-01,6.053439e-01
3.174852e+00,1.550699e+00,2.220172e+01,-2.886661e-01,-3.010404e-01,7.585518e-02,4.239192e-01
4.021510e+00,2.368116e+00,2.220256e+01,3.416886e-01,-1.466131e-01,-2.685011e-01,4.586276e-01
3.967606e+00,1.600307e+00,7.719124e-01,1.345418e-01,-1.370795e-02,-3.276842e-01,3.544944e-01
3.220184e+00,2.385003e+00,8.294254e-01,-2.206845e-01,-1.827057e-01,-3.747292e-01,4.717044e-01
4.813610e+00,1.541146e+00,3.648739e-02,-4.070486e-02,-1.327610e-01,-1.554837e-01,2.084647e-01
5.549865e+00,2.387456e+00,4.177358e-02,-7.644228e-02,-1.112847e-01,-6.032645e-02,1.478749e-01
5.566033e+00,1.580988e+00,8.396738e-01,-3.811672e-01,-9.502689e-02,3.971002e-01,5.585760e-01
4.756884e+00,2.360358e+00,7.787416e-01,-3.010627e-01,1.004593e-01,1.550834e-01,3.532445e-01
6.302022e+00,1.567108e+00,2.221908e+01,5.061111e-01,-2.328680e-02,3.669659e-02,5.079738e-01
7.090843e+00,2.415442e+00,2.218860e+01,-3.645768e-01,4.298916e-01,-1.511595e-01,5.835856e-01
7.128897e+00,1.617299e+00,7.772725e-01,3.222953e-02,-3.963531e-01,1.840019e-01,4.381680e-01
6.313539e+00,2.344033e+00,8.204613e-01,-4.550486e-01,2.538213e-01,-1.077735e-01,5.320804e-01
7.903727e+00,1.590162e+00,2.452150e-02,-6.528815e-01,2.723644e-01,7.033753e-01,9.975838e-01
8.710782e+00,2.348480e+00,2.218987e+01,-3.960789e-01,7.409640e-02,1.009403e-01,4.154007e-01
8.716720e+00,1.562191e+00,7.909779e-01,-2.483137e-01,2.270813e-01,-2.419289e-01,4.144336e-01
7.917512e+00,2.386893e+00,8.037259e-01,5.179711e-02,6.819013e-01,-3.304203e-01,7.595063e-01
9.488342e+00,1.599151e+00,2.218521e+01,6.636241e-02,-1.341031e-01,4.379957e-01,4.628475e-01
1.031005e+01,2.390905e+00,2.221265e+01,-1.786893e-01,4.073710e-03,1.581217e-01,2.386398e-01
1.031733e+01,1.599642e+00,7.969311e-01,2.479243e-01,-9.475429e-02,2.055901e-01,3.357262e-01
9.495236e+00,2.387810e+00,7.672308e-01,8.797841e-02,-3.959270e-01,9.534500e-02,4.166402e-01
1.111563e+01,1.597951e+00,7.439811e-03,-1.340652e-01,1.762230e-03,-1.554528e-01,2.052855e-01
1.188186e+01,2.370172e+00,2.219120e+01,1.918821e-01,2.202479e-01,1.963955e-01,3.519930e-01
1.193444e+01,1.580253e+00,7.870359e-01,5.090770e-01,-2.270093e-01,-2.293663e-01,6.027450e-01
1.110315e+01,2.379931e+00,7.867432e-01,6.096596e-01,-1.022837e-01,1.165033e-01,6.290626e-01
1.275299e+01,1.593389e+00,1.744198e-02,1.072250e-01,4.681557e-01,3.627241e-02,4.816458e-01
1.352883e+01,2.423253e+00,2.219961e+01,-3.608110e-01,1.456813e-01,-1.911184e-01,4.335134e-01
1.350997e+01,1.570543e+00,8.107989e-01,-2.759126e-01,2.333136e-02,1.022701e-01,2.951801e-01
1.267348e+01,2.377286e+00,7.589748e-01,2.667681e-01,3.417654e-01,-2.950552e-02,4.345566e-01
1.430038e+01,1.596464e+00,1.407014e-02,3.321806e-01,-1.173348e-01,3.857018e-01,5.223766e-01
1.505952e+01,2.348590e+00,4.917860e-02,-3.955365e-01,-2.176107e-01,-3.660779e-01,5.812199e-01
1.508546e+01,1.574370e+00,8.449980e-01,-1.323778e-01,5.501295e-01,1.644075e-01,5.892336e-01
1.426795e+01,2.350367e+00,8.441174e-01,-2.853689e-01,3.335131e-01,-1.238162e-01,4.560667e-01
1.590356e+01,1.575985e+00,4.532127e-02,4.425410e-01,-4.528964e-01,7.522487e-02,6.376649e-01
1.667920e+01,2.375244e+00,2.167205e-02,-3.996064e-01,6.387040e-02,6.051456e-02,4.091781e-01
1.669369e+01,1.531286e+00,8.112973e-01,-4.605846e-01,2.171450e-01,5.916883e-02,5.126315e-01
1.584157e+01,2.370353e+00,7.929534e-01,1.471913e-01,-1.252068e-01,8.148239e-02,2.097174e-01
1.746162e+01,1.619107e+00,8.200486e-03,3.521009e-01,-5.209084e-01,3.672834e-02,6.298171e-01
1.826991e+01,2.387863e+00,2.217434e+01,4.277771e-01,4.405776e-01,-1.637452e-01,6.355425e-01
1.825130e+01,1.530147e+00,8.171374e-01,3.276274e-02,4.599115e-02,-6.708140e-02,8.768407e-02
1.747820e+01,2.385235e+00,8.264781e-01,4.818992e-01,3.153994e-01,-2.925448e-02,5.766797e-01
1.904451e+01,1.576777e+00,2.416287e-02,-1.411935e-01,7.652087e-01,-1.089374e-01,7.857145e-01
1.983304e+01,2.371272e+00,3.408758e-02,1.951243e-01,2.383054e-01,-3.722530e-01,4.831514e-01
1.986793e+01,1.590955e+00,8.155565e-01,-2.197357e-01,-5.863061e-01,-3.286272e-01,7.071312e-01
1.902848e+01,2.390673e+00,8.069348e-01,1.972554e-01,-5.326378e-02,3.009591e-01,3.637624e-01
2.062055e+01,1.577415e+00,2.220234e+01,-4.335145e-02,3.295279e-01,-8.297218e-02,3.425673e-01
