PosX,PosY,PosZ,VelX,VelY,VelZ,Speed
6.070151e-02,2.560121e-02,7.857213e+00,-6.346431e-01,-7.728977e-01,-5.152215e-01,1.124987e+00
8.458836e-01,6.653957e-01,2.851377e-02,-1.954054e+00,2.709750e-01,7.472590e-01,2.109538e+00
8.587601e-01,7.924401e+00,8.436640e-01,8.029833e-01,4.108340e-01,-2.420284e-01,9.338868e-01
3.458221e-02,7.430746e-01,8.779875e-01,-3.034033e-01,-5.962845e-01,1.837956e-01,6.938225e-01
1.638950e+00,7.829242e+00,7.858615e+00,-7.997335e-02,-3.367707e-01,-5.593604e-01,6.577950e-01
2.345030e+00,7.399542e-01,2.748355e-02,-7.058905e-01,-1.107172e+00,3.075884e-01,1.348600e+00
2.422829e+00,7.933650e+00,8.187679e-01,-2.061325e+00,-1.178230e-01,-3.105259e-01,2.087910e+00
1.589439e+00,7.736525e-01,8.139398e-01,-1.513840e-01,-6.724857e-01,1.509551e+00,1.659487e+00
3.254052e+00,9.350459e-02,7.893921e+00,-1.723612e-01,1.934306e-01,5.512638e-02,2.648824e-01
4.014678e+00,8.009431e-01,7.919887e+00,8.452833e-01,-1.611620e-01,4.169140e-01,9.561874e-01
4.006159e+00,7.902320e+00,8.496719e-01,-7.291687e-01,4.499190e-01,-5.695709e-01,1.028846e+00
3.185927e+00,8.267101e-01,7.832756e-01,-1.221529e-01,3.605495e-01,-1.088029e+00,1.152703e+00
4.807305e+00,7.903524e+00,7.925530e+00,4.947798e-01,7.920052e-01,5.827180e-01,1.100745e+00
5.461804e+00,7.943004e-01,6.727413e-02,-5.121832e-01,5.063987e-01,-3.746061e-01,8.118504e-01
5.472056e+00,7.935170e+00,7.288611e-01,-9.673964e-01,5.118408e-02,7.632525e-01,1.233300e+00
4.691821e+00,8.118688e-01,7.890354e-01,-5.350607e-01,7.563858e-02,-8.573435e-01,1.013434e+00
6.340762e+00,3.042718e-02,9.860063e-02,8.356256e-02,1.806802e-01,2.576779e-01,3.256162e-01
7.147002e+00,7.415978e-01,9.267943e-02,-2.875284e-01,-3.619244e-01,5.859125e-01,7.462944e-01
7.171880e+00,1.267824e-02,8.093143e-01,1.293090e-01,-6.584297e-01,-1.372633e+00,1.527865e+00
6.311037e+00,8.284604e-01,8.282613e-01,-4.603421e-01,-4.508938e-01,-4.770428e-01,8.017417e-01
4.790607e-03,1.519511e+00,7.926364e+00,-1.481388e+00,1.497443e-01,3.907584e-01,1.539359e+00
7.717165e-01,2.343857e+00,7.902861e+00,-9.723765e-01,2.949041e-01,1.136052e+00,1.524171e+00
8.052374e-01,1.532747e+00,7.562467e-01,-7.000020e-02,7.723216e-01,-4.484145e-01,8.957992e-01
2.670395e-02,2.267357e+00,8.002267e-01,4.193856e-01,-8.213088e-01,1.501228e-02,9.223111e-01
1.529518e+00,1.612232e+00,7.901021e+00,9.809712e-02,-9.997933e-02,2.795092e-02,1.428291e-01
2.309466e+00,2.368140e+00,4.825193e-03,-2.276822e-01,6.139389e-01,6.810140e-01,9.447434e-01
2.338200e+00,1.603688e+00,7.595825e-01,-1.449563e-01,-8.758989e-02,7.132574e-02,1.837708e-01
1.525139e+00,2.334977e+00,8.020657e-01,-7.546300e-01,-1.393649e+00,3.041002e-01,1.613754e+00
3.099498e+00,1.582093e+00,1.091276e-02,7.686043e-02,-8.663074e-01,-1.541408e+00,1.769841e+00
3.867262e+00,2.342117e+00,1.307608e-01,6.617448e-01,-2.577541e-01,7.074810e-01,1.002433e+00
3.955392e+00,1.684408e+00,9.072395e-01,-1.226454e-01,1.407934e-01,-9.615483e-02,2.100249e-01
3.090382e+00,2.456901e+00,7.654050e-01,2.751705e-02,-2.135741e-01,-3.618049e-01,4.210390e-01
4.747474e+00,1.662524e+00,9.720986e-02,4.853773e-01,-9.721635e-01,3.867493e-01,1.153372e+00
5.565900e+00,2.418195e+00,1.043111e-01,1.061307e+00,-7.809692e-01,1.917943e-01,1.331567e+00
5.536379e+00,1.518578e+00,8.762608e-01,-2.324944e-01,5.223379e-01,-6.127948e-01,8.380979e-01
4.843005e+00,2.406606e+00,8.850945e-01,-5.407457e-01,-1.957868e-01,-8.283732e-01,1.008435e+00
6.258621e+00,1.591137e+00,1.057761e-01,5.827794e-02,-1.576937e-01,1.632909e+00,1.641541e+00
7.153523e+00,2.360288e+00,4.059169e-02,-5.805834e-01,-1.756607e-01,-8.255585e-01,1.024442e+00
7.136885e+00,1.495753e+00,7.119085e-01,2.377408e-01,-4.101034e-01,-3.509722e-01,5.898194e-01
6.395671e+00,2.399157e+00,8.013194e-01,-1.016481e+00,-2.614695e-01,6.751782e-02,1.051741e+00
7.873631e+00,3.182466e+00,1.457315e-01,5.828668e-01,-7.267923e-01,5.050108e-01,1.059715e+00
6.819790e-01,3.999092e+00,7.471155e-02,1.268004e+00,-3.152647e-01,8.550635e-01,1.561525e+00
7.598190e-01,3.116084e+00,7.794997e-01,1.464091e-01,1.055944e+00,-5.114782e-01,1.182397e+00
7.925457e+00,4.066898e+00,7.734726e-01,-2.947023e-01,-7.117126e-01,1.042168e-01,7.773323e-01
1.518928e+00,3.231791e+00,7.841204e+00,4.714753e-02,1.323687e+00,9.456985e-01,1.627487e+00
2.321609e+00,3.978888e+00,1.840402e-02,5.289242e-01,2.754849e-01,-4.122456e-01,7.249822e-01
2.328999e+00,3.184374e+00,7.399702e-01,8.868577e-01,-6.357667e-01,1.021419e+00,1.494661e+00
1.525183e+00,3.930513e+00,7.480634e-01,7.024338e-01,7.387043e-01,1.043912e+00,1.459058e+00
3.035812e+00,3.256074e+00,5.290297e-03,-1.657879e+00,-1.487795e-01,-3.154514e-01,1.694169e+00
3.911742e+00,3.994562e+00,7.907497e+00,-3.697873e-01,3.991303e-01,-3.600706e-01,6.524558e-01
3.898347e+00,3.216970e+00,7.308424e-01,9.356411e-01,-1.070508e+00,5.894960e-01,1.539129e+00
3.202643e+00,3.953854e+00,7.662575e-01,-8.801435e-03,-2.938915e-01,9.120379e-02,3.078438e-01
4.675475e+00,3.099492e+00,3.156379e-02,-2.481926e-01,-2.264807e-01,5.215735e-01,6.204289e-01
5.552602e+00,4.044203e+00,2.757351e-02,1.210714e+00,7.673731e-02,-7.513221e-01,1.426956e+00
5.502792e+00,3.261003e+00,7.449807e-01,6.257331e-01,-6.335485e-01,1.404145e-01,9.014665e-01
4.682184e+00,3.979578e+00,7.790147e-01,-5.590356e-02,1.265153e+00,3.655951e-01,1.318104e+00
6.256636e+00,3.252415e+00,2.778252e-02,9.027130e-01,-2.399037e-01,5.440451e-01,1.080939e+00
7.047673e+00,4.065518e+00,5.017906e-02,1.317237e+00,-8.584617e-02,7.511545e-01,1.518788e+00
6.975106e+00,3.201505e+00,7.863124e-01,5.986898e-01,-1.535049e-01,-5.111554e-01,8.020431e-01
