PosX,PosY,PosZ,VelX,VelY,VelZ,Speed
7.495367e+00,8.063450e+00,6.274320e+00,-8.576059e-01,-7.560768e-01,-1.957766e-01,1.159943e+00
8.339366e+00,9.003360e-01,6.011951e+00,9.222238e-01,4.085708e-01,-2.542265e-01,1.040220e+00
1.084633e+00,8.255299e-02,6.827285e-01,1.837551e-01,-1.032105e+00,-3.452693e-01,1.103729e+00
8.395992e+00,1.020536e+00,6.904474e-01,-1.620103e-01,2.724371e-01,-2.680313e-02,3.181001e-01
2.697131e+00,9.553446e-01,1.249102e+00,5.461261e-01,-5.694785e-02,-1.095917e+00,1.225778e+00
3.047973e+00,2.866660e+00,7.652055e+00,-4.682006e-01,-1.346328e+00,5.080762e-01,1.513259e+00
3.024368e+00,1.176391e+00,3.118661e-01,4.985410e-01,9.842709e-01,3.536462e-02,1.103894e+00
1.660211e+00,3.331976e-01,1.535845e+00,-1.352619e+00,4.090615e-01,2.256351e-01,1.431021e+00
5.046637e+00,5.774318e-01,8.114806e+00,-7.400158e-01,1.045994e+00,-3.229060e-01,1.321361e+00
5.933407e+00,1.307117e+00,7.964107e+00,5.410044e-01,1.103285e+00,-1.013720e+00,1.592970e+00
4.244940e+00,7.469595e+00,2.426017e+00,1.142589e+00,-1.146551e+00,-4.996211e-01,1.694022e+00
3.699067e+00,3.902828e-01,1.074559e+00,-9.795321e-01,8.514700e-01,2.667605e-01,1.325008e+00
3.545593e+00,8.053284e+00,1.727037e+00,4.809949e-01,5.624727e-01,8.256137e-01,1.108769e+00
6.421082e+00,8.345765e+00,6.719821e+00,8.230360e-01,6.306327e-01,-4.989201e-02,1.038063e+00
7.742198e+00,7.205832e+00,1.573682e+00,4.121928e-01,-2.987898e-01,-1.121741e+00,1.231861e+00
4.939423e+00,8.522765e+00,2.491342e+00,2.600259e-01,-5.142623e-01,6.422458e-01,8.628783e-01
6.028565e+00,7.233931e+00,5.674014e-01,-5.250422e-01,8.593303e-01,-5.467386e-01,1.145880e+00
8.462692e+00,3.309046e-01,8.430269e+00,2.570805e-01,7.749542e-01,-2.762737e-01,8.619579e-01
7.154631e+00,7.564149e+00,7.229460e-01,5.449396e-01,-8.166421e-02,-5.311078e-02,5.535783e-01
5.755384e+00,6.797640e+00,2.452689e+00,3.525157e-01,7.411919e-01,-7.609858e-02,8.242716e-01
3.693013e-01,3.346598e+00,6.255313e+00,-9.871340e-01,-1.129591e+00,-1.031429e+00,1.820509e+00
1.398349e+00,3.011778e+00,7.968413e+00,1.555943e-01,8.159598e-02,6.228346e-01,6.471402e-01
4.041897e-01,1.102825e+00,7.810537e+00,-5.363250e-01,-1.546069e+00,-3.825999e-01,1.680582e+00
7.300360e+00,5.406914e-01,7.923001e+00,-1.806772e-01,6.643522e-01,-4.166284e-01,8.047281e-01
8.542239e+00,2.217274e+00,3.678960e-01,1.626393e-01,1.173429e-01,2.693185e-01,3.357876e-01
3.061710e+00,3.542005e+00,4.552538e-02,8.349710e-02,6.634787e-01,-3.541617e-01,7.567075e-01
3.644336e+00,2.537757e+00,1.632505e+00,6.701865e-01,1.050788e+00,1.172172e-01,1.251817e+00
2.774109e+00,4.120967e+00,9.305105e-01,2.506496e-01,-2.850482e-01,-8.253770e-01,9.084739e-01
4.292638e+00,2.117360e+00,6.473069e-01,4.632125e-01,2.069402e-01,-7.615502e-01,9.150677e-01
3.195624e+00,3.867495e+00,7.192242e+00,-1.167544e+00,3.740071e-01,8.176081e-01,1.473609e+00
4.721331e+00,1.630489e+00,8.015202e+00,-6.290028e-01,1.444962e-01,-3.204635e-01,7.205696e-01
4.866082e+00,1.599023e+00,1.359811e+00,-4.908597e-01,1.252182e+00,1.144563e+00,1.766048e+00
6.688077e+00,8.091186e+00,8.426677e+00,-6.122007e-01,3.977320e-02,1.519252e-01,6.320228e-01
6.007396e+00,2.193218e+00,7.332255e+00,1.326464e+00,-6.312608e-01,2.830164e-01,1.496027e+00
5.594082e+00,7.902265e+00,1.597057e+00,-6.115325e-01,4.657361e-01,-3.757333e-01,8.556036e-01
5.541126e+00,5.581609e-01,1.745209e+00,1.240418e+00,4.054446e-01,3.876123e-01,1.361347e+00
6.929350e+00,1.748474e+00,7.963288e+00,1.182387e-01,2.266300e-01,1.072274e-01,2.771990e-01
1.734132e+00,1.688309e+00,6.779129e+00,1.437827e-01,-9.540464e-01,8.768697e-01,1.303755e+00
6.248895e+00,6.872802e+00,1.581090e+00,3.543346e-01,-4.066446e-01,-6.487919e-02,5.432515e-01
8.135441e+00,7.533627e-01,7.272237e+00,-1.178673e+00,4.454263e-01,1.304103e-01,1.266761e+00
8.716409e-01,3.904981e+00,8.503211e+00,6.332709e-01,-1.061332e+00,-8.078622e-02,1.238541e+00
1.902105e+00,3.490060e+00,1.041943e-01,-5.313836e-01,1.489220e+00,-1.207718e+00,1.989655e+00
5.248765e-01,3.268554e+00,2.266503e+00,1.559156e+00,-5.402627e-01,6.827956e-01,1.785794e+00
3.403560e-01,4.794902e+00,3.143131e-01,-4.472611e-01,7.569176e-02,-6.554744e-01,7.971314e-01
2.209631e+00,2.267765e+00,8.224097e+00,1.191093e-01,-1.268870e+00,1.212307e-01,1.280201e+00
2.144838e+00,3.792942e+00,7.490304e+00,-6.861786e-02,-8.061961e-03,9.055885e-01,9.082202e-01
3.773263e+00,4.425906e+00,1.150554e+00,-5.019033e-02,-4.417768e-01,5.342027e-01,6.950240e-01
9.774720e-01,4.802746e+00,1.262016e+00,4.420385e-01,1.328233e+00,5.144435e-01,1.491393e+00
2.822633e+00,4.727776e+00,6.676460e+00,-5.763531e-01,1.367080e+00,-2.781939e-01,1.509465e+00
2.533823e+00,4.548937e+00,8.365974e+00,1.470912e+00,4.154112e-01,-3.666005e-01,1.571797e+00
4.590564e+00,2.985760e+00,1.352864e+00,-1.005884e+00,-4.670740e-01,-5.382835e-01,1.232765e+00
4.933720e+00,4.106011e+00,7.811724e+00,-1.938262e+00,-3.956830e-02,-7.262929e-01,2.070248e+00
5.082365e+00,2.536040e+00,8.399174e+00,7.263021e-01,1.148829e+00,-2.960748e-01,1.391036e+00
6.391734e+00,3.561267e+00,1.016763e+00,8.721789e-01,5.303667e-01,-7.070581e-01,1.241739e+00
6.816508e+00,4.321103e+00,2.800796e+00,3.730079e-01,-4.683467e-01,-6.396055e-01,8.761157e-01
5.463479e+00,2.648847e+00,8.999038e-01,-1.033722e+00,5.070072e-01,2.836381e-01,1.185786e+00
8.031251e+00,1.399484e+00,8.328694e+00,9.964776e-02,2.520904e-01,-2.451398e-01,3.654761e-01
7.991580e+00,4.229545e+00,1.187420e-01,6.184863e-01,3.353151e-01,3.260219e-01,7.754043e-01
7.688385e+00,1.757308e+00,7.113442e+00,-5.541766e-01,1.249356e-01,-1.135193e-01,5.793162e-01
5.595211e+00,3.490278e+00,8.495041e+00,5.337258e-01,8.825646e-02,9.155706e-01,1.063448e+00
8.534813e-01,7.529186e+00,9.039337e-01,-7.868163e-01,5.249102e-02,-3.604545e-01,8.670425e-01
3.117727e+00,7.861295e+00,8.150170e+00,1.086084e+00,1.306442e-01,2.740671e-01,1.127723e+00
3.798189e-01,4.431493e+00,2.147503e+00,-9.320740e-01,4.837596e-01,-1.492585e-01,1.060690e+00
6.635356e-01,6.006744e+00,7.024149e-01,2.683086e-01,3.360180e-01,6.758778e-01,8.010671e-01
8.342269e+00,4.655035e+00,1.342045e+00,4.172190e-01,8.713419e-01,-1.102272e+00,1.465712e+00
2.668919e+00,6.918403e+00,8.236550e+00,-1.408637e+00,-4.919887e-01,3.529390e-01,1.533257e+00
2.712794e+00,7.467599e+00,5.555483e-01,8.335249e-01,-8.555817e-01,-2.769739e-01,1.226172e+00
1.559787e-01,5.555000e+00,1.727849e+00,3.867240e-01,-5.552089e-01,5.142809e-01,8.498807e-01
4.857541e+00,7.048632e+00,1.572400e+00,5.796087e-01,-2.001064e-01,-3.019139e-01,6.834770e-01
4.422486e+00,5.119495e+00,7.946381e+00,6.826871e-01,-1.331450e+00,-5.153991e-01,1.582547e+00
4.254817e+00,5.253465e+00,1.698348e+00,1.001479e-01,7.177667e-01,-1.033419e-01,7.320507e-01
3.312820e+00,5.932401e+00,1.448112e+00,-4.821953e-01,-5.482091e-01,1.378210e+00,1.559650e+00
7.064558e+00,3.655179e+00,5.293672e-02,-1.200900e+00,-5.887520e-01,6.951753e-01,1.507335e+00
5.469945e+00,5.959558e+00,7.770953e+00,5.441309e-02,-3.153623e-01,7.260621e-01,7.934610e-01
6.182791e+00,4.193162e+00,1.859245e+00,-8.257163e-02,-3.349753e-01,5.316364e-01,6.337695e-01
4.685823e+00,4.788781e+00,7.371532e-01,-1.795897e-01,-2.142140e-01,3.990880e-01,4.872487e-01
6.355293e+00,5.321669e+00,2.630844e+00,-1.258898e-01,9.969388e-02,-1.466429e+00,1.475196e+00
7.830127e+00,5.212877e+00,8.175399e+00,1.426540e+00,-9.366331e-02,-7.625932e-01,1.620289e+00
6.836091e+00,4.705378e+00,2.073568e-01,1.754441e-01,-6.141802e-01,1.212657e-02,6.388622e-01
5.127469e+00,5.858893e+00,2.067580e+00,1.013523e-01,1.207084e+00,-7.258155e-01,1.412138e+00
8.263122e+00,6.818824e+00,5.600949e-01,7.098228e-01,3.898301e-02,-6.238268e-01,9.457949e-01
1.071918e+00,3.280133e-01,8.165778e+00,3.833992e-01,-7.464516e-01,9.173492e-02,8.441565e-01
2.203701e+00,6.680304e+00,2.285036e+00,6.782856e-01,5.982096e-02,-2.457189e-01,7.238976e-01
7.969216e+00,7.797692e+00,8.313929e+00,-6.475227e-01,4.377614e-01,-7.740999e-01,1.100069e+00
1.874478e+00,6.561306e+00,7.778444e+00,1.297960e-01,4.339998e-01,-2.522780e-01,5.185046e-01
1.791567e+00,8.206107e+00,5.231641e-02,1.323237e-01,-2.980659e-01,-6.239348e-01,7.040224e-01
7.529995e-01,5.744299e+00,8.151496e+00,-7.435968e-01,-8.017338e-02,5.003361e-01,8.998334e-01
1.801556e+00,7.880651e+00,1.245648e+00,9.983182e-01,-3.616346e-01,3.598188e-01,1.121110e+00
2.729197e+00,8.523561e+00,9.203194e-01,6.499171e-01,-2.915282e-01,-6.153231e-01,9.412775e-01
4.527202e+00,7.992909e+00,1.137805e+00,-8.121133e-01,1.809864e-04,-8.069041e-01,1.144824e+00
3.731908e+00,7.938776e+00,4.609635e-01,-4.711742e-01,-1.671806e-01,3.488761e-01,6.096466e-01
1.889612e+00,7.948525e+00,2.370607e+00,-1.134841e-01,1.167128e+00,-4.759002e-01,1.265523e+00
4.545062e+00,6.084414e+00,1.001781e+00,-8.449363e-01,1.026791e+00,6.997743e-01,1.502631e+00
5.086436e+00,7.059182e+00,8.096824e+00,-2.152108e-01,3.074457e-02,1.107767e-04,2.173958e-01
5.788538e+00,8.277606e+00,3.581577e+00,-2.946245e-01,8.049705e-01,3.431141e-01,9.233138e-01
4.113441e+00,6.312677e+00,2.069724e+00,-1.196701e+00,1.770970e-01,-1.196978e+00,1.701827e+00
4.795235e+00,6.648278e+00,2.892429e+00,2.709490e-01,-2.101773e-01,3.920853e-01,5.208826e-01
7.161626e+00,6.547519e+00,1.734692e-01,1.486013e+00,9.764054e-01,-2.376506e-01,1.793901e+00
7.175079e+00,8.090149e+00,7.408659e+00,7.667545e-02,1.035083e+00,3.315262e-01,1.089581e+00
6.268861e+00,6.562836e+00,8.213283e+00,-7.773581e-01,-8.081485e-02,1.228494e+00,1.456027e+00
5.738320e+00,6.925739e+00,3.506678e+00,1.686823e-02,7.240253e-01,-3.638260e-01,8.104730e-01
2.101433e+00,1.744455e+00,8.053739e-01,9.389964e-01,1.094620e+00,-2.656900e-01,1.466458e+00
7.681714e-01,8.223658e+00,1.593705e+00,2.533643e-01,1.609576e+00,-7.446548e-01,1.791491e+00
4.737581e-01,6.634050e+00,1.523880e+00,7.178575e-01,-1.268504e+00,-1.054174e+00,1.798806e+00
1.868418e+00,7.942791e+00,3.376540e+00,-6.523483e-02,-4.870685e-01,-2.692084e-01,5.603253e-01
2.905886e+00,1.816371e+00,1.866535e+00,-4.079589e-01,3.720736e-01,-1.050774e+00,1.187011e+00
3.806854e+00,8.390187e+00,2.807885e+00,-1.164604e+00,1.516044e-01,1.097736e+00,1.607579e+00
2.538491e+00,1.305099e+00,2.799916e+00,-3.581146e-01,-3.104497e-02,-2.518312e-01,4.388950e-01
1.720196e+00,8.163589e-01,3.655519e+00,-1.387795e+00,1.176088e+00,2.092799e+00,2.772898e+00
3.380405e+00,8.171393e-01,2.353573e+00,4.945180e-01,-4.025400e-01,-4.973815e-01,8.086871e-01
3.684828e+00,7.739919e+00,3.806349e+00,-9.818416e-01,-1.951320e-01,6.766453e-01,1.208279e+00
2.644091e+00,1.199242e+00,3.893631e+00,-7.673623e-01,-4.075540e-01,-6.534335e-01,1.087162e+00
5.501445e+00,4.600186e-01,4.538527e+00,-3.086614e-01,1.641119e+00,3.904730e-01,1.714938e+00
5.656731e+00,7.853319e+00,2.646303e+00,-1.709107e-01,2.677764e-03,-6.811162e-01,7.022371e-01
6.688211e+00,1.526336e-01,5.728214e+00,-7.208876e-01,-5.438734e-01,1.913818e-01,9.230949e-01
6.066116e+00,1.346001e+00,2.264445e+00,-1.537023e+00,3.862798e-01,2.566365e-01,1.605464e+00
7.713219e+00,7.891995e+00,3.010307e+00,1.411304e+00,-6.775545e-01,-6.043818e-02,1.566688e+00
6.935458e+00,7.710849e+00,2.164959e+00,4.354603e-01,6.554955e-01,6.208536e-01,1.002377e+00
6.092890e-01,1.115733e+00,4.550114e+00,-3.097164e-01,-1.485893e-03,2.604753e-01,4.046898e-01
7.265142e+00,1.167252e+00,3.131721e+00,4.210697e-01,-2.357716e-02,-5.788055e-01,7.161504e-01
6.229001e+00,8.329679e+00,7.796118e-01,1.360255e-03,-8.315920e-01,-1.055339e-01,8.382628e-01
8.032267e-02,3.260848e+00,4.946640e-02,-1.753553e-01,6.351493e-01,3.040393e-01,7.256749e-01
8.310120e+00,3.778621e-01,1.507950e+00,5.583449e-01,-7.170525e-01,-5.589041e-01,1.066905e+00
4.986341e-01,1.133061e+00,2.159205e+00,6.592554e-02,1.572002e-01,7.192654e-01,7.391893e-01
1.339943e-01,2.811723e+00,1.206902e+00,-3.623048e-01,5.879579e-01,7.287788e-01,1.004031e+00
2.742430e+00,3.048482e+00,1.961837e+00,-6.148623e-01,1.353699e+00,6.477949e-01,1.621788e+00
1.722294e+00,1.506524e+00,1.782059e+00,-3.318695e-01,-2.996421e-02,-4.266888e-01,5.413858e-01
8.370355e+00,1.821235e+00,1.569230e+00,5.296591e-02,2.264880e-01,2.881583e-01,3.703207e-01
2.728989e+00,3.880697e-01,3.203503e+00,-2.397046e-01,-3.347587e-01,1.384332e+00,1.444264e+00
4.394742e+00,7.905546e-01,3.903882e-01,6.854360e-01,-8.144322e-01,-8.874068e-01,1.385862e+00
4.510772e+00,5.934429e-01,1.672751e+00,-2.432929e-01,-7.691433e-01,-2.994604e-01,8.604937e-01
3.724551e+00,1.427939e+00,1.218445e+00,-4.332696e-01,8.404456e-01,-7.642202e-01,1.215773e+00
6.458879e+00,1.914268e+00,9.962261e-01,-3.909597e-01,8.167330e-02,-1.894280e-01,4.420441e-01
6.994697e+00,2.046986e+00,1.896748e+00,5.169264e-01,1.432403e+00,-1.154897e+00,1.911224e+00
5.517608e+00,2.449237e+00,2.974374e+00,-1.782352e+00,-1.593586e-01,-1.998597e-01,1.800588e+00
5.596355e+00,2.177369e+00,1.857540e+00,-1.632752e-01,-2.852576e-01,-1.148411e+00,1.194520e+00
7.543278e+00,1.943959e+00,9.052076e-01,-5.215690e-01,1.784805e-01,1.109274e+00,1.238701e+00
6.352989e+00,8.300225e-01,1.151443e+00,-1.303352e+00,-2.056416e-02,-1.793484e+00,2.217145e+00
7.434353e+00,1.102688e+00,1.636375e+00,4.003630e-01,8.332705e-01,3.788705e-01,9.990861e-01
6.594281e+00,2.495519e-01,2.099959e+00,7.703506e-01,9.733118e-01,-9.974712e-01,1.592396e+00
8.835367e-01,1.143998e+00,1.191644e+00,3.285044e-01,-2.620603e-01,4.827716e-01,6.400462e-01
1.783550e+00,2.535855e+00,1.647742e+00,6.382616e-01,-1.621447e-01,-2.294916e-01,6.973773e-01
1.538793e+00,1.681379e+00,2.902720e+00,-6.129828e-01,-4.272161e-01,-5.819969e-02,7.494323e-01
7.263822e+00,3.460446e+00,2.272574e+00,9.076782e-01,-1.854558e+00,7.387034e-01,2.192931e+00
2.656519e+00,5.198539e+00,8.306060e-01,-8.496181e-01,5.318815e-01,-1.563982e+00,1.857630e+00
3.454971e+00,3.367202e+00,1.029359e+00,-1.638218e-01,-1.022251e+00,-8.704652e-01,1.352606e+00
1.990096e+00,2.310130e+00,3.740191e+00,2.409245e-01,6.301893e-01,2.805681e-02,6.752558e-01
3.024975e+00,4.869912e+00,1.884122e+00,4.681452e-01,-3.059327e-01,1.467409e+00,1.570364e+00
4.541155e+00,2.092137e+00,3.541765e+00,1.227741e+00,-6.989845e-01,5.290423e-01,1.508580e+00
4.549179e+00,3.953177e+00,1.774252e+00,-1.760864e-01,-2.992177e-01,3.103125e-01,4.656517e-01
3.432811e+00,3.830259e+00,2.037283e+00,3.815806e-01,8.923295e-01,-2.884216e-01,1.012444e+00
3.614382e+00,2.857622e+00,2.663171e+00,1.133992e-01,1.953859e-03,-3.607775e-01,3.781846e-01
5.255709e+00,3.796946e+00,9.665524e-01,1.592160e+00,5.947879e-01,2.942819e-01,1.724920e+00
5.487237e+00,5.337186e+00,1.221769e+00,3.075965e-01,-6.228563e-01,2.964355e-01,7.552745e-01
5.404731e+00,3.385520e+00,1.984217e+00,-2.663930e-01,-4.167530e-03,1.724382e-01,3.173603e-01
4.100631e+00,4.541606e+00,2.484811e+00,-5.893847e-01,8.731182e-01,2.120104e+00,2.367393e+00
8.395376e+00,2.426584e+00,7.747651e+00,-2.286595e-01,1.594016e-02,3.083023e-01,3.841739e-01
6.475254e+00,2.569317e+00,8.460171e+00,-1.112874e+00,2.314790e-01,-3.536639e-01,1.190441e+00
7.665052e+00,2.593681e+00,8.485963e+00,7.022920e-01,-3.912003e-01,-1.448443e+00,1.656575e+00
8.132212e+00,3.812166e+00,2.840522e+00,-1.304489e+00,4.331230e-01,8.650689e-01,1.624078e+00
