TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,4.995379e-01,-1.299270e-02,-1.149409e-02,6.123724e-03
1,4.981417e-01,-1.298834e-02,-1.149391e-02,1.224179e-02
2,4.957805e-01,-1.298097e-02,-1.149362e-02,1.834839e-02
3,4.924013e-01,-1.297042e-02,-1.149322e-02,2.443744e-02
4,4.879307e-01,-1.295650e-02,-1.149271e-02,3.050239e-02
5,4.822766e-01,-1.293893e-02,-1.149210e-02,3.653608e-02
6,4.753320e-01,-1.291742e-02,-1.149143e-02,4.253059e-02
7,4.669803e-01,-1.289168e-02,-1.149074e-02,4.847710e-02
8,4.571031e-01,-1.286139e-02,-1.149008e-02,5.436571e-02
9,4.455914e-01,-1.282623e-02,-1.148946e-02,6.018538e-02
10,4.323612e-01,-1.278595e-02,-1.148887e-02,6.592382e-02
11,4.173732e-01,-1.274040e-02,-1.148828e-02,7.156748e-02
12,4.006560e-01,-1.268967e-02,-1.148771e-02,7.710159e-02
13,3.823315e-01,-1.263413e-02,-1.148713e-02,8.251037e-02
14,3.626386e-01,-1.257447e-02,-1.148656e-02,8.777726e-02
15,3.419484e-01,-1.251184e-02,-1.148599e-02,9.288545e-02
16,3.207632e-01,-1.244771e-02,-1.148542e-02,9.781843e-02
17,2.996941e-01,-1.238392e-02,-1.148484e-02,1.025608e-01
18,2.794134e-01,-1.232253e-02,-1.148429e-02,1.070989e-01
19,2.605871e-01,-1.226554e-02,-1.148378e-02,1.114219e-01
20,2.438016e-01,-1.221473e-02,-1.148333e-02,1.155221e-01
21,2.295013e-01,-1.217145e-02,-1.148295e-02,1.193956e-01
22,2.179498e-01,-1.213648e-02,-1.148263e-02,1.230423e-01
23,2.092227e-01,-1.211004e-02,-1.148237e-02,1.264658e-01
24,2.032272e-01,-1.209185e-02,-1.148217e-02,1.296728e-01
25,1.997378e-01,-1.208121e-02,-1.148200e-02,1.326728e-01
26,1.984399e-01,-1.207718e-02,-1.148186e-02,1.354774e-01
27,1.989710e-01,-1.207865e-02,-1.148174e-02,1.380996e-01
28,2.009560e-01,-1.208451e-02,-1.148164e-02,1.405532e-01
29,2.040334e-01,-1.209365e-02,-1.148155e-02,1.428522e-01
30,2.078744e-01,-1.210509e-02,-1.148146e-02,1.450106e-01
31,2.121930e-01,-1.211796e-02,-1.148138e-02,1.470418e-01
32,2.167500e-01,-1.213157e-02,-1.148132e-02,1.489585e-01
33,2.213519e-01,-1.214532e-02,-1.148126e-02,1.507728e-01
34,2.258456e-01,-1.215874e-02,-1.148120e-02,1.524954e-01
35,2.301118e-01,-1.217148e-02,-1.148114e-02,1.541364e-01
36,2.340579e-01,-1.218327e-02,-1.148109e-02,1.557045e-01
37,2.376119e-01,-1.219389e-02,-1.148105e-02,1.572076e-01
38,2.407181e-01,-1.220317e-02,-1.148102e-02,1.586527e-01
39,2.433347e-01,-1.221099e-02,-1.148099e-02,1.600455e-01
40,2.454337e-01,-1.221727e-02,-1.148097e-02,1.613911e-01
41,2.470018e-01,-1.222196e-02,-1.148095e-02,1.626935e-01
42,2.480430e-01,-1.222508e-02,-1.148095e-02,1.639558e-01
43,2.485802e-01,-1.222668e-02,-1.148094e-02,1.651804e-01
44,2.486562e-01,-1.222687e-02,-1.148091e-02,1.663688e-01
45,2.483326e-01,-1.222587e-02,-1.148087e-02,1.675220e-01
46,2.476864e-01,-1.222391e-02,-1.148085e-02,1.686402e-01
47,2.468044e-01,-1.222125e-02,-1.148083e-02,1.697233e-01
48,2.457760e-01,-1.221815e-02,-1.148082e-02,1.707709e-01
49,2.446859e-01,-1.221487e-02,-1.148082e-02,1.717822e-01
50,2.436082e-01,-1.221164e-02,-1.148082e-02,1.727566e-01
51,2.426031e-01,-1.220864e-02,-1.148083e-02,1.736933e-01
52,2.417167e-01,-1.220602e-02,-1.148087e-02,1.745916e-01
53,2.409836e-01,-1.220388e-02,-1.148093e-02,1.754510e-01
