TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,8.003120e-01,-6.017829e-03,-3.616893e-03,7.745967e-03
1,8.012470e-01,-6.020434e-03,-3.616693e-03,1.549495e-02
2,8.028019e-01,-6.024811e-03,-3.616405e-03,2.324997e-02
3,8.049707e-01,-6.031186e-03,-3.616274e-03,3.101399e-02
4,8.077429e-01,-6.039839e-03,-3.616610e-03,3.878994e-02
5,8.111043e-01,-6.050798e-03,-3.617485e-03,4.658067e-02
6,8.150363e-01,-6.063970e-03,-3.618861e-03,5.438893e-02
7,8.195147e-01,-6.079213e-03,-3.620669e-03,6.221735e-02
8,8.245070e-01,-6.096296e-03,-3.622775e-03,7.006840e-02
9,8.299699e-01,-6.114981e-03,-3.625071e-03,7.794435e-02
10,8.358447e-01,-6.135013e-03,-3.627478e-03,8.584719e-02
11,8.420526e-01,-6.156138e-03,-3.629980e-03,9.377860e-02
12,8.484883e-01,-6.177993e-03,-3.632529e-03,1.017398e-01
13,8.550124e-01,-6.200136e-03,-3.635099e-03,1.097313e-01
14,8.614446e-01,-6.222044e-03,-3.637710e-03,1.177531e-01
15,8.675573e-01,-6.243006e-03,-3.640335e-03,1.258040e-01
16,8.730766e-01,-6.262169e-03,-3.642939e-03,1.338816e-01
17,8.776955e-01,-6.278586e-03,-3.645499e-03,1.419820e-01
18,8.811082e-01,-6.291314e-03,-3.647989e-03,1.500992e-01
19,8.830629e-01,-6.299615e-03,-3.650426e-03,1.582256e-01
20,8.834139e-01,-6.303038e-03,-3.652796e-03,1.663512e-01
21,8.821312e-01,-6.301505e-03,-3.655111e-03,1.744645e-01
22,8.792519e-01,-6.295120e-03,-3.657365e-03,1.825524e-01
23,8.748337e-01,-6.284036e-03,-3.659535e-03,1.906012e-01
24,8.689999e-01,-6.268603e-03,-3.661603e-03,1.985965e-01
25,8.620614e-01,-6.249735e-03,-3.663551e-03,2.065234e-01
26,8.545760e-01,-6.229122e-03,-3.665394e-03,2.143677e-01
27,8.472538e-01,-6.208970e-03,-3.667209e-03,2.221162e-01
28,8.407567e-01,-6.191287e-03,-3.669017e-03,2.297579e-01
29,8.355195e-01,-6.177374e-03,-3.670815e-03,2.372850e-01
30,8.316819e-01,-6.167638e-03,-3.672592e-03,2.446927e-01
31,8.291381e-01,-6.161775e-03,-3.674360e-03,2.519792e-01
32,8.276508e-01,-6.159017e-03,-3.676065e-03,2.591448e-01
33,8.269627e-01,-6.158599e-03,-3.677711e-03,2.661914e-01
34,8.268662e-01,-6.159879e-03,-3.679281e-03,2.731217e-01
35,8.272236e-01,-6.162435e-03,-3.680764e-03,2.799390e-01
36,8.279532e-01,-6.166033e-03,-3.682174e-03,2.866466e-01
37,8.290036e-01,-6.170546e-03,-3.683535e-03,2.932481e-01
38,8.303373e-01,-6.175863e-03,-3.684851e-03,2.997472e-01
39,8.319296e-01,-6.181898e-03,-3.686110e-03,3.061472e-01
40,8.337749e-01,-6.188646e-03,-3.687321e-03,3.124517e-01
41,8.358809e-01,-6.196128e-03,-3.688486e-03,3.186642e-01
42,8.382482e-01,-6.204383e-03,-3.689638e-03,3.247880e-01
43,8.408591e-01,-6.213326e-03,-3.690749e-03,3.308267e-01
44,8.437018e-01,-6.222952e-03,-3.691847e-03,3.367835e-01
45,8.468034e-01,-6.233326e-03,-3.692916e-03,3.426621e-01
46,8.502127e-01,-6.244610e-03,-3.693972e-03,3.484659e-01
47,8.539126e-01,-6.256779e-03,-3.695041e-03,3.541987e-01
48,8.577376e-01,-6.269348e-03,-3.696135e-03,3.598645e-01
49,8.613835e-01,-6.281363e-03,-3.697213e-03,3.654672e-01
50,8.645058e-01,-6.291794e-03,-3.698277e-03,3.710103e-01
51,8.668353e-01,-6.299804e-03,-3.699298e-03,3.764969e-01
52,8.682498e-01,-6.305022e-03,-3.700272e-03,3.819288e-01
53,8.687961e-01,-6.307571e-03,-3.701183e-03,3.873067e-01
54,8.686769e-01,-6.308106e-03,-3.702075e-03,3.926306e-01
55,8.682171e-01,-6.307609e-03,-3.702958e-03,3.978996e-01
56,8.678078e-01,-6.307234e-03,-3.703811e-03,4.031125e-01
57,8.678213e-01,-6.308117e-03,-3.704654e-03,4.082679e-01
58,8.685202e-01,-6.311067e-03,-3.705507e-03,4.133649e-01
59,8.700014e-01,-6.316367e-03,-3.706363e-03,4.184030e-01
60,8.722098e-01,-6.323846e-03,-3.707216e-03,4.233824e-01
61,8.750183e-01,-6.333087e-03,-3.708033e-03,4.283034e-01
62,8.783308e-01,-6.343784e-03,-3.708792e-03,4.331671e-01
63,8.821518e-01,-6.355966e-03,-3.709511e-03,4.379747e-01
64,8.865686e-01,-6.369955e-03,-3.710250e-03,4.427285e-01
65,8.916456e-01,-6.385946e-03,-3.711010e-03,4.474313e-01
66,8.973057e-01,-6.403696e-03,-3.711779e-03,4.520876e-01
67,9.032998e-01,-6.422450e-03,-3.712550e-03,4.567023e-01
68,9.092941e-01,-6.441149e-03,-3.713267e-03,4.612812e-01
69,9.149987e-01,-6.458940e-03,-3.713944e-03,4.658295e-01
70,9.202438e-01,-6.475313e-03,-3.714581e-03,4.703521e-01
71,9.249661e-01,-6.490119e-03,-3.715220e-03,4.748527e-01
72,9.291374e-01,-6.503290e-03,-3.715877e-03,4.793346e-01
73,9.326903e-01,-6.514617e-03,-3.716546e-03,4.837999e-01
74,9.355016e-01,-6.523690e-03,-3.717185e-03,4.882507e-01
75,9.374484e-01,-6.530130e-03,-3.717785e-03,4.926883e-01
76,9.384965e-01,-6.533829e-03,-3.718340e-03,4.971137e-01
77,9.387494e-01,-6.535118e-03,-3.718870e-03,5.015274e-01
78,9.384154e-01,-6.534632e-03,-3.719386e-03,5.059297e-01
79,9.377219e-01,-6.533075e-03,-3.719909e-03,5.103206e-01
80,9.368483e-01,-6.530977e-03,-3.720432e-03,5.147003e-01
81,9.359139e-01,-6.528702e-03,-3.720960e-03,5.190689e-01
82,9.349946e-01,-6.526468e-03,-3.721485e-03,5.234268e-01
83,9.341246e-01,-6.524355e-03,-3.721981e-03,5.277741e-01
84,9.332811e-01,-6.522318e-03,-3.722475e-03,5.321111e-01
85,9.323823e-01,-6.520102e-03,-3.722955e-03,5.364376e-01
86,9.313187e-01,-6.517361e-03,-3.723405e-03,5.407533e-01
87,9.300037e-01,-6.513820e-03,-3.723809e-03,5.450574e-01
88,9.284243e-01,-6.509431e-03,-3.724158e-03,5.493482e-01
89,9.266771e-01,-6.504511e-03,-3.724479e-03,5.536240e-01
90,9.249848e-01,-6.499734e-03,-3.724779e-03,5.578822e-01
91,9.236809e-01,-6.496130e-03,-3.725087e-03,5.621201e-01
92,9.231549e-01,-6.494870e-03,-3.725405e-03,5.663351e-01
93,9.237540e-01,-6.496978e-03,-3.725716e-03,5.705251e-01
94,9.256640e-01,-6.503044e-03,-3.726052e-03,5.746886e-01
95,9.288126e-01,-6.512894e-03,-3.726457e-03,5.788252e-01
96,9.328437e-01,-6.525425e-03,-3.726894e-03,5.829351e-01
97,9.371859e-01,-6.538899e-03,-3.727341e-03,5.870195e-01
98,9.412059e-01,-6.551402e-03,-3.727784e-03,5.910800e-01
99,9.443986e-01,-6.561373e-03,-3.728177e-03,5.951178e-01
100,8.023889e-01,-6.568837e-03,-4.161671e-03,5.988065e-01
101,8.047002e-01,-6.576024e-03,-4.161923e-03,6.024606e-01
102,8.071197e-01,-6.583549e-03,-4.162190e-03,6.060814e-01
103,8.098055e-01,-6.591904e-03,-4.162488e-03,6.096703e-01
104,8.127958e-01,-6.601187e-03,-4.162800e-03,6.132292e-01
105,8.160384e-01,-6.611232e-03,-4.163117e-03,6.167603e-01
106,8.194692e-01,-6.621824e-03,-4.163417e-03,6.202660e-01
107,8.230317e-01,-6.632816e-03,-4.163721e-03,6.237493e-01
108,8.266287e-01,-6.643923e-03,-4.164037e-03,6.272133e-01
109,8.300869e-01,-6.654604e-03,-4.164344e-03,6.306617e-01
110,8.331943e-01,-6.664222e-03,-4.164640e-03,6.340979e-01
111,8.357929e-01,-6.672305e-03,-4.164926e-03,6.375256e-01
112,8.378607e-01,-6.678755e-03,-4.165173e-03,6.409482e-01
113,8.395300e-01,-6.683989e-03,-4.165399e-03,6.443690e-01
114,8.410305e-01,-6.688740e-03,-4.165649e-03,6.477910e-01
115,8.425768e-01,-6.693670e-03,-4.165939e-03,6.512169e-01
116,8.442433e-01,-6.699033e-03,-4.166303e-03,6.546494e-01
117,8.458876e-01,-6.704362e-03,-4.166699e-03,6.580902e-01
118,8.471867e-01,-6.708674e-03,-4.167114e-03,6.615407e-01
119,8.477840e-01,-6.710863e-03,-4.167511e-03,6.650011e-01
120,8.474617e-01,-6.710224e-03,-4.167839e-03,6.684708e-01
121,8.462350e-01,-6.706849e-03,-4.168144e-03,6.719483e-01
122,8.443425e-01,-6.701464e-03,-4.168437e-03,6.754310e-01
123,8.421737e-01,-6.695248e-03,-4.168726e-03,6.789159e-01
124,8.401858e-01,-6.689560e-03,-4.169003e-03,6.823994e-01
125,8.388294e-01,-6.685763e-03,-4.169275e-03,6.858781e-01
126,8.384793e-01,-6.684994e-03,-4.169556e-03,6.893490e-01
127,8.393626e-01,-6.687983e-03,-4.169895e-03,6.928100e-01
128,8.414920e-01,-6.694762e-03,-4.170286e-03,6.962604e-01
129,8.446288e-01,-6.704613e-03,-4.170727e-03,6.997009e-01
130,8.482962e-01,-6.716099e-03,-4.171211e-03,7.031337e-01
131,8.518606e-01,-6.727282e-03,-4.171700e-03,7.065614e-01
132,8.546796e-01,-6.736183e-03,-4.172144e-03,7.099871e-01
133,8.563075e-01,-6.741454e-03,-4.172532e-03,7.134131e-01
134,8.567222e-01,-6.742985e-03,-4.172819e-03,7.168406e-01
135,8.564511e-01,-6.742341e-03,-4.172988e-03,7.202700e-01
136,8.564051e-01,-6.742390e-03,-4.173175e-03,7.237006e-01
137,8.573998e-01,-6.745674e-03,-4.173474e-03,7.271317e-01
138,8.597012e-01,-6.753000e-03,-4.173896e-03,7.305627e-01
139,8.629525e-01,-6.763203e-03,-4.174346e-03,7.339939e-01
140,8.664390e-01,-6.774109e-03,-4.174792e-03,7.374256e-01
141,8.694165e-01,-6.783458e-03,-4.175209e-03,7.408583e-01
142,8.713284e-01,-6.789571e-03,-4.175586e-03,7.442925e-01
143,8.718879e-01,-6.791556e-03,-4.175892e-03,7.477279e-01
144,8.710811e-01,-6.789399e-03,-4.176156e-03,7.511641e-01
145,8.691530e-01,-6.783842e-03,-4.176383e-03,7.545998e-01
146,8.665731e-01,-6.776291e-03,-4.176572e-03,7.580335e-01
147,8.639256e-01,-6.768550e-03,-4.176773e-03,7.614635e-01
148,8.617145e-01,-6.762157e-03,-4.177014e-03,7.648877e-01
149,8.601809e-01,-6.757851e-03,-4.177309e-03,7.683043e-01
