TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,1.000333e-01,-3.824601e-04,-3.687893e-04,2.738613e-03
1,1.001333e-01,-3.824725e-04,-3.687881e-04,5.478138e-03
2,1.003000e-01,-3.824932e-04,-3.687860e-04,8.219488e-03
3,1.005332e-01,-3.825221e-04,-3.687830e-04,1.096357e-02
4,1.008329e-01,-3.825593e-04,-3.687793e-04,1.371129e-02
5,1.011989e-01,-3.826046e-04,-3.687746e-04,1.646354e-02
6,1.016311e-01,-3.826582e-04,-3.687691e-04,1.922122e-02
7,1.021293e-01,-3.827199e-04,-3.687627e-04,2.198519e-02
8,1.026930e-01,-3.827897e-04,-3.687555e-04,2.475633e-02
9,1.033219e-01,-3.828675e-04,-3.687474e-04,2.753550e-02
10,1.040153e-01,-3.829533e-04,-3.687384e-04,3.032352e-02
11,1.047725e-01,-3.830469e-04,-3.687285e-04,3.312121e-02
12,1.055925e-01,-3.831481e-04,-3.687176e-04,3.592936e-02
13,1.064741e-01,-3.832568e-04,-3.687059e-04,3.874875e-02
14,1.074159e-01,-3.833728e-04,-3.686932e-04,4.158010e-02
15,1.084159e-01,-3.834958e-04,-3.686795e-04,4.442411e-02
16,1.094720e-01,-3.836256e-04,-3.686649e-04,4.728145e-02
17,1.105815e-01,-3.837616e-04,-3.686493e-04,5.015274e-02
18,1.117413e-01,-3.839035e-04,-3.686327e-04,5.303853e-02
19,1.129476e-01,-3.840508e-04,-3.686151e-04,5.593934e-02
20,1.141960e-01,-3.842028e-04,-3.685966e-04,5.885560e-02
21,1.154816e-01,-3.843590e-04,-3.685770e-04,6.178770e-02
22,1.167984e-01,-3.845185e-04,-3.685566e-04,6.473592e-02
23,1.181399e-01,-3.846806e-04,-3.685354e-04,6.770045e-02
24,1.194987e-01,-3.848442e-04,-3.685133e-04,7.068141e-02
25,1.208665e-01,-3.850083e-04,-3.684905e-04,7.367877e-02
26,1.222342e-01,-3.851718e-04,-3.684670e-04,7.669242e-02
27,1.235919e-01,-3.853333e-04,-3.684430e-04,7.972208e-02
28,1.249292e-01,-3.854917e-04,-3.684186e-04,8.276736e-02
29,1.262348e-01,-3.856455e-04,-3.683940e-04,8.582771e-02
30,1.274973e-01,-3.857932e-04,-3.683692e-04,8.890240e-02
31,1.287051e-01,-3.859336e-04,-3.683445e-04,9.199055e-02
32,1.298466e-01,-3.860650e-04,-3.683199e-04,9.509110e-02
33,1.309110e-01,-3.861860e-04,-3.682955e-04,9.820280e-02
34,1.318880e-01,-3.862955e-04,-3.682715e-04,1.013242e-01
35,1.327687e-01,-3.863925e-04,-3.682481e-04,1.044538e-01
36,1.335457e-01,-3.864759e-04,-3.682253e-04,1.075898e-01
37,1.342138e-01,-3.865452e-04,-3.682033e-04,1.107301e-01
38,1.347700e-01,-3.866000e-04,-3.681821e-04,1.138727e-01
39,1.352141e-01,-3.866404e-04,-3.681618e-04,1.170155e-01
40,1.355488e-01,-3.866668e-04,-3.681424e-04,1.201559e-01
41,1.357797e-01,-3.866799e-04,-3.681240e-04,1.232916e-01
42,1.359155e-01,-3.866812e-04,-3.681067e-04,1.264200e-01
43,1.359677e-01,-3.866722e-04,-3.680906e-04,1.295387e-01
44,1.359499e-01,-3.866548e-04,-3.680756e-04,1.326451e-01
45,1.358781e-01,-3.866311e-04,-3.680617e-04,1.357366e-01
46,1.357695e-01,-3.866035e-04,-3.680490e-04,1.388108e-01
47,1.356424e-01,-3.865745e-04,-3.680374e-04,1.418653e-01
48,1.355154e-01,-3.865467e-04,-3.680270e-04,1.448980e-01
49,1.354069e-01,-3.865227e-04,-3.680177e-04,1.479067e-01
50,1.353351e-01,-3.865047e-04,-3.680095e-04,1.508894e-01
51,1.353167e-01,-3.864952e-04,-3.680025e-04,1.538446e-01
52,1.353676e-01,-3.864964e-04,-3.679968e-04,1.567706e-01
53,1.355019e-01,-3.865100e-04,-3.679921e-04,1.596660e-01
54,1.357318e-01,-3.865377e-04,-3.679883e-04,1.625299e-01
55,1.360677e-01,-3.865808e-04,-3.679856e-04,1.653613e-01
56,1.365178e-01,-3.866406e-04,-3.679839e-04,1.681595e-01
57,1.370881e-01,-3.867178e-04,-3.679831e-04,1.709241e-01
58,1.377826e-01,-3.868127e-04,-3.679831e-04,1.736548e-01
59,1.386028e-01,-3.869257e-04,-3.679840e-04,1.763516e-01
60,1.395481e-01,-3.870567e-04,-3.679858e-04,1.790146e-01
61,1.406161e-01,-3.872051e-04,-3.679883e-04,1.816441e-01
62,1.418022e-01,-3.873704e-04,-3.679915e-04,1.842406e-01
63,1.431004e-01,-3.875518e-04,-3.679954e-04,1.868047e-01
64,1.445031e-01,-3.877482e-04,-3.680001e-04,1.893372e-01
65,1.460016e-01,-3.879584e-04,-3.680056e-04,1.918388e-01
66,1.475862e-01,-3.881811e-04,-3.680117e-04,1.943106e-01
67,1.492467e-01,-3.884148e-04,-3.680185e-04,1.967535e-01
68,1.509724e-01,-3.886581e-04,-3.680259e-04,1.991686e-01
69,1.527529e-01,-3.889093e-04,-3.680339e-04,2.015570e-01
70,1.545775e-01,-3.891673e-04,-3.680424e-04,2.039199e-01
71,1.564361e-01,-3.894305e-04,-3.680516e-04,2.062583e-01
72,1.583188e-01,-3.896975e-04,-3.680614e-04,2.085735e-01
73,1.602163e-01,-3.899671e-04,-3.680716e-04,2.108665e-01
74,1.621197e-01,-3.902380e-04,-3.680824e-04,2.131385e-01
75,1.640204e-01,-3.905090e-04,-3.680937e-04,2.153905e-01
76,1.659103e-01,-3.907792e-04,-3.681056e-04,2.176236e-01
77,1.677818e-01,-3.910474e-04,-3.681180e-04,2.198388e-01
78,1.696280e-01,-3.913125e-04,-3.681308e-04,2.220370e-01
79,1.714427e-01,-3.915738e-04,-3.681441e-04,2.242191e-01
80,1.732209e-01,-3.918306e-04,-3.681579e-04,2.263860e-01
81,1.749584e-01,-3.920825e-04,-3.681723e-04,2.285384e-01
82,1.766523e-01,-3.923290e-04,-3.681874e-04,2.306770e-01
83,1.783010e-01,-3.925698e-04,-3.682029e-04,2.328026e-01
84,1.799041e-01,-3.928050e-04,-3.682190e-04,2.349155e-01
85,1.814629e-01,-3.930345e-04,-3.682354e-04,2.370165e-01
86,1.829795e-01,-3.932587e-04,-3.682524e-04,2.391059e-01
87,1.844575e-01,-3.934781e-04,-3.682698e-04,2.411842e-01
88,1.859013e-01,-3.936934e-04,-3.682878e-04,2.432517e-01
89,1.873160e-01,-3.939053e-04,-3.683063e-04,2.453089e-01
90,1.887068e-01,-3.941142e-04,-3.683252e-04,2.473560e-01
91,1.900785e-01,-3.943209e-04,-3.683444e-04,2.493934e-01
92,1.914356e-01,-3.945260e-04,-3.683641e-04,2.514213e-01
93,1.927815e-01,-3.947300e-04,-3.683842e-04,2.534400e-01
94,1.941186e-01,-3.949333e-04,-3.684047e-04,2.554498e-01
95,1.954480e-01,-3.951359e-04,-3.684256e-04,2.574510e-01
96,1.967702e-01,-3.953380e-04,-3.684470e-04,2.594438e-01
97,1.980849e-01,-3.955395e-04,-3.684688e-04,2.614286e-01
98,1.993916e-01,-3.957403e-04,-3.684911e-04,2.634056e-01
99,2.006899e-01,-3.959403e-04,-3.685137e-04,2.653750e-01
100,1.010723e-01,-3.961029e-04,-3.822902e-04,2.667486e-01
101,1.024604e-01,-3.963088e-04,-3.823064e-04,2.680943e-01
102,1.041561e-01,-3.965570e-04,-3.823228e-04,2.694134e-01
103,1.061414e-01,-3.968449e-04,-3.823394e-04,2.707072e-01
104,1.083900e-01,-3.971689e-04,-3.823562e-04,2.719771e-01
105,1.108692e-01,-3.975247e-04,-3.823731e-04,2.732252e-01
106,1.135413e-01,-3.979070e-04,-3.823902e-04,2.744536e-01
107,1.163658e-01,-3.983103e-04,-3.824075e-04,2.756644e-01
108,1.193012e-01,-3.987289e-04,-3.824250e-04,2.768600e-01
109,1.223067e-01,-3.991571e-04,-3.824425e-04,2.780429e-01
110,1.253437e-01,-3.995898e-04,-3.824601e-04,2.792156e-01
111,1.283765e-01,-4.000221e-04,-3.824779e-04,2.803805e-01
112,1.313736e-01,-4.004496e-04,-3.824959e-04,2.815401e-01
113,1.343076e-01,-4.008686e-04,-3.825139e-04,2.826967e-01
114,1.371560e-01,-4.012761e-04,-3.825321e-04,2.838526e-01
115,1.399007e-01,-4.016696e-04,-3.825505e-04,2.850098e-01
116,1.425281e-01,-4.020473e-04,-3.825691e-04,2.861703e-01
117,1.450287e-01,-4.024077e-04,-3.825878e-04,2.873360e-01
118,1.473967e-01,-4.027502e-04,-3.826067e-04,2.885085e-01
119,1.496296e-01,-4.030743e-04,-3.826257e-04,2.896894e-01
120,1.517274e-01,-4.033803e-04,-3.826449e-04,2.908798e-01
121,1.536924e-01,-4.036683e-04,-3.826644e-04,2.920811e-01
122,1.555289e-01,-4.039389e-04,-3.826841e-04,2.932942e-01
123,1.572423e-01,-4.041929e-04,-3.827039e-04,2.945200e-01
124,1.588393e-01,-4.044313e-04,-3.827240e-04,2.957592e-01
125,1.603270e-01,-4.046550e-04,-3.827444e-04,2.970125e-01
126,1.617134e-01,-4.048651e-04,-3.827651e-04,2.982801e-01
127,1.630067e-01,-4.050628e-04,-3.827860e-04,2.995626e-01
128,1.642155e-01,-4.052493e-04,-3.828073e-04,3.008600e-01
129,1.653484e-01,-4.054256e-04,-3.828288e-04,3.021726e-01
130,1.664142e-01,-4.055930e-04,-3.828506e-04,3.035004e-01
131,1.674215e-01,-4.057527e-04,-3.828726e-04,3.048432e-01
132,1.683788e-01,-4.059058e-04,-3.828949e-04,3.062011e-01
133,1.692942e-01,-4.060535e-04,-3.829175e-04,3.075737e-01
134,1.701754e-01,-4.061970e-04,-3.829405e-04,3.089609e-01
135,1.710296e-01,-4.063370e-04,-3.829638e-04,3.103624e-01
136,1.718636e-01,-4.064744e-04,-3.829872e-04,3.117779e-01
137,1.726841e-01,-4.066103e-04,-3.830109e-04,3.132069e-01
138,1.734973e-01,-4.067454e-04,-3.830349e-04,3.146490e-01
139,1.743095e-01,-4.068806e-04,-3.830592e-04,3.161040e-01
140,1.751265e-01,-4.070169e-04,-3.830838e-04,3.175713e-01
141,1.759538e-01,-4.071548e-04,-3.831087e-04,3.190505e-01
142,1.767960e-01,-4.072951e-04,-3.831338e-04,3.205412e-01
143,1.776570e-01,-4.074380e-04,-3.831591e-04,3.220430e-01
144,1.785395e-01,-4.075843e-04,-3.831848e-04,3.235553e-01
145,1.794451e-01,-4.077340e-04,-3.832107e-04,3.250778e-01
146,1.803745e-01,-4.078872e-04,-3.832369e-04,3.266101e-01
147,1.813275e-01,-4.080437e-04,-3.832631e-04,3.281518e-01
148,1.823034e-01,-4.082035e-04,-3.832896e-04,3.297026e-01
149,1.833014e-01,-4.083666e-04,-3.833163e-04,3.312619e-01
150,1.843209e-01,-4.085329e-04,-3.833432e-04,3.328296e-01
151,1.853616e-01,-4.087022e-04,-3.833703e-04,3.344053e-01
152,1.864236e-01,-4.088746e-04,-3.833976e-04,3.359886e-01
153,1.875073e-01,-4.090502e-04,-3.834251e-04,3.375793e-01
154,1.886133e-01,-4.092290e-04,-3.834528e-04,3.391771e-01
155,1.897416e-01,-4.094111e-04,-3.834807e-04,3.407816e-01
156,1.908917e-01,-4.095964e-04,-3.835088e-04,3.423925e-01
157,1.920621e-01,-4.097847e-04,-3.835372e-04,3.440098e-01
158,1.932499e-01,-4.099756e-04,-3.835657e-04,3.456330e-01
159,1.944508e-01,-4.101685e-04,-3.835945e-04,3.472619e-01
160,1.956595e-01,-4.103626e-04,-3.836234e-04,3.488964e-01
161,1.968696e-01,-4.105572e-04,-3.836526e-04,3.505360e-01
162,1.980746e-01,-4.107511e-04,-3.836819e-04,3.521808e-01
163,1.992683e-01,-4.109437e-04,-3.837113e-04,3.538302e-01
164,2.004453e-01,-4.111342e-04,-3.837410e-04,3.554842e-01
165,2.016018e-01,-4.113222e-04,-3.837709e-04,3.571423e-01
166,2.027357e-01,-4.115072e-04,-3.838009e-04,3.588044e-01
167,2.038472e-01,-4.116893e-04,-3.838311e-04,3.604700e-01
168,2.049387e-01,-4.118688e-04,-3.838615e-04,3.621389e-01
169,2.060146e-01,-4.120463e-04,-3.838919e-04,3.638107e-01
170,2.070816e-01,-4.122227e-04,-3.839225e-04,3.654851e-01
171,2.081479e-01,-4.123992e-04,-3.839533e-04,3.671616e-01
172,2.092226e-01,-4.125770e-04,-3.839842e-04,3.688401e-01
173,2.103151e-01,-4.127573e-04,-3.840153e-04,3.705201e-01
174,2.114344e-01,-4.129415e-04,-3.840465e-04,3.722013e-01
175,2.125878e-01,-4.131304e-04,-3.840778e-04,3.738835e-01
176,2.137805e-01,-4.133249e-04,-3.841093e-04,3.755663e-01
177,2.150149e-01,-4.135252e-04,-3.841409e-04,3.772497e-01
178,2.162903e-01,-4.137312e-04,-3.841726e-04,3.789334e-01
179,2.176032e-01,-4.139424e-04,-3.842043e-04,3.806174e-01
180,2.189476e-01,-4.141581e-04,-3.842363e-04,3.823015e-01
181,2.203160e-01,-4.143771e-04,-3.842683e-04,3.839857e-01
182,2.217003e-01,-4.145983e-04,-3.843004e-04,3.856699e-01
183,2.230923e-01,-4.148208e-04,-3.843326e-04,3.873543e-01
184,2.244844e-01,-4.150432e-04,-3.843648e-04,3.890387e-01
185,2.258706e-01,-4.152650e-04,-3.843971e-04,3.907233e-01
186,2.272464e-01,-4.154854e-04,-3.844295e-04,3.924080e-01
187,2.286094e-01,-4.157041e-04,-3.844620e-04,3.940929e-01
188,2.299598e-01,-4.159214e-04,-3.844946e-04,3.957781e-01
189,2.312999e-01,-4.161373e-04,-3.845274e-04,3.974635e-01
190,2.326336e-01,-4.163524e-04,-3.845603e-04,3.991491e-01
191,2.339655e-01,-4.165673e-04,-3.845932e-04,4.008351e-01
192,2.352994e-01,-4.167826e-04,-3.846262e-04,4.025214e-01
193,2.366371e-01,-4.169984e-04,-3.846592e-04,4.042080e-01
194,2.379782e-01,-4.172149e-04,-3.846923e-04,4.058949e-01
195,2.393193e-01,-4.174314e-04,-3.847256e-04,4.075823e-01
196,2.406545e-01,-4.176472e-04,-3.847589e-04,4.092701e-01
197,2.419761e-01,-4.178611e-04,-3.847922e-04,4.109585e-01
198,2.432755e-01,-4.180720e-04,-3.848255e-04,4.126473e-01
199,2.445437e-01,-4.182786e-04,-3.848589e-04,4.143367e-01
200,1.011116e-01,-4.184519e-04,-4.046338e-04,4.154064e-01
201,1.028358e-01,-4.187091e-04,-4.046554e-04,4.164550e-01
202,1.051385e-01,-4.190455e-04,-4.046771e-04,4.174832e-01
203,1.079640e-01,-4.194536e-04,-4.046991e-04,4.184923e-01
204,1.112392e-01,-4.199234e-04,-4.047212e-04,4.194839e-01
205,1.148795e-01,-4.204431e-04,-4.047434e-04,4.204598e-01
206,1.187937e-01,-4.210003e-04,-4.047657e-04,4.214222e-01
207,1.228899e-01,-4.215824e-04,-4.047881e-04,4.223732e-01
208,1.270801e-01,-4.221774e-04,-4.048104e-04,4.233154e-01
209,1.312835e-01,-4.227743e-04,-4.048328e-04,4.242511e-01
210,1.354290e-01,-4.233633e-04,-4.048553e-04,4.251827e-01
211,1.394570e-01,-4.239363e-04,-4.048779e-04,4.261125e-01
212,1.433192e-01,-4.244868e-04,-4.049005e-04,4.270428e-01
213,1.469788e-01,-4.250097e-04,-4.049233e-04,4.279754e-01
214,1.504098e-01,-4.255014e-04,-4.049461e-04,4.289125e-01
215,1.535960e-01,-4.259598e-04,-4.049691e-04,4.298556e-01
216,1.565294e-01,-4.263838e-04,-4.049922e-04,4.308062e-01
217,1.592096e-01,-4.267735e-04,-4.050156e-04,4.317657e-01
218,1.616421e-01,-4.271295e-04,-4.050392e-04,4.327352e-01
219,1.638371e-01,-4.274534e-04,-4.050631e-04,4.337156e-01
220,1.658084e-01,-4.277469e-04,-4.050873e-04,4.347077e-01
221,1.675724e-01,-4.280124e-04,-4.051117e-04,4.357119e-01
222,1.691471e-01,-4.282523e-04,-4.051363e-04,4.367288e-01
223,1.705515e-01,-4.284691e-04,-4.051612e-04,4.377587e-01
224,1.718049e-01,-4.286657e-04,-4.051865e-04,4.388015e-01
225,1.729263e-01,-4.288444e-04,-4.052120e-04,4.398575e-01
226,1.739342e-01,-4.290080e-04,-4.052378e-04,4.409265e-01
227,1.748465e-01,-4.291588e-04,-4.052639e-04,4.420084e-01
228,1.756801e-01,-4.292992e-04,-4.052904e-04,4.431028e-01
229,1.764514e-01,-4.294314e-04,-4.053172e-04,4.442096e-01
230,1.771759e-01,-4.295574e-04,-4.053443e-04,4.453284e-01
231,1.778689e-01,-4.296795e-04,-4.053716e-04,4.464586e-01
232,1.785447e-01,-4.297994e-04,-4.053992e-04,4.476000e-01
233,1.792170e-01,-4.299192e-04,-4.054271e-04,4.487520e-01
234,1.798982e-01,-4.300406e-04,-4.054554e-04,4.499142e-01
235,1.805994e-01,-4.301649e-04,-4.054838e-04,4.510861e-01
236,1.813297e-01,-4.302934e-04,-4.055125e-04,4.522672e-01
237,1.820963e-01,-4.304271e-04,-4.055415e-04,4.534571e-01
238,1.829042e-01,-4.305667e-04,-4.055706e-04,4.546554e-01
239,1.837562e-01,-4.307125e-04,-4.056000e-04,4.558617e-01
240,1.846533e-01,-4.308646e-04,-4.056295e-04,4.570755e-01
241,1.855949e-01,-4.310231e-04,-4.056593e-04,4.582967e-01
242,1.865787e-01,-4.311876e-04,-4.056894e-04,4.595248e-01
243,1.876016e-01,-4.313578e-04,-4.057198e-04,4.607596e-01
