TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,7.956440e-01,-7.309409e-04,-6.222068e-04,7.745967e-03
1,7.825850e-01,-7.292623e-04,-6.223128e-04,1.544970e-02
2,7.608550e-01,-7.264401e-04,-6.224603e-04,2.306826e-02
3,7.305553e-01,-7.224507e-04,-6.226117e-04,3.055729e-02
4,6.919557e-01,-7.173189e-04,-6.227550e-04,3.787044e-02
5,6.456316e-01,-7.111177e-04,-6.228845e-04,4.495924e-02
6,5.926291e-01,-7.039866e-04,-6.229968e-04,5.177336e-02
7,5.346267e-01,-6.961532e-04,-6.230901e-04,5.826161e-02
8,4.740332e-01,-6.879466e-04,-6.231644e-04,6.437385e-02
9,4.139310e-01,-6.797909e-04,-6.232223e-04,7.006376e-02
10,3.577917e-01,-6.721654e-04,-6.232690e-04,7.529232e-02
11,3.089778e-01,-6.655360e-04,-6.233106e-04,8.003146e-02
12,2.701643e-01,-6.602734e-04,-6.233523e-04,8.426695e-02
13,2.428887e-01,-6.565905e-04,-6.233969e-04,8.799989e-02
14,2.273798e-01,-6.545182e-04,-6.234441e-04,9.124636e-02
15,2.226860e-01,-6.539247e-04,-6.234920e-04,9.403544e-02
16,2.270090e-01,-6.545615e-04,-6.235380e-04,9.640615e-02
17,2.381055e-01,-6.561198e-04,-6.235799e-04,9.840384e-02
18,2.536503e-01,-6.582804e-04,-6.236161e-04,1.000767e-01
19,2.715034e-01,-6.607503e-04,-6.236462e-04,1.014729e-01
20,2.898704e-01,-6.632845e-04,-6.236703e-04,1.026377e-01
21,3.073726e-01,-6.656951e-04,-6.236890e-04,1.036123e-01
22,3.230512e-01,-6.678520e-04,-6.237032e-04,1.044323e-01
23,3.363304e-01,-6.696774e-04,-6.237139e-04,1.051275e-01
24,3.469581e-01,-6.711376e-04,-6.237217e-04,1.057216e-01
25,3.549385e-01,-6.722341e-04,-6.237276e-04,1.062325e-01
26,3.604669e-01,-6.729940e-04,-6.237320e-04,1.066730e-01
27,3.638704e-01,-6.734626e-04,-6.237354e-04,1.070512e-01
28,3.655589e-01,-6.736961e-04,-6.237381e-04,1.073719e-01
29,3.659840e-01,-6.737560e-04,-6.237400e-04,1.076368e-01
30,3.656066e-01,-6.737059e-04,-6.237414e-04,1.078456e-01
