TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,9.990794e-02,-1.299386e-02,-1.269413e-02,2.738613e-03
1,9.963172e-02,-1.299299e-02,-1.269410e-02,5.474704e-03
2,9.917113e-02,-1.299155e-02,-1.269404e-02,8.205743e-03
3,9.852581e-02,-1.298953e-02,-1.269395e-02,1.092918e-02
4,9.769528e-02,-1.298693e-02,-1.269384e-02,1.364244e-02
5,9.667907e-02,-1.298375e-02,-1.269371e-02,1.634289e-02
6,9.547683e-02,-1.297999e-02,-1.269356e-02,1.902788e-02
7,9.408856e-02,-1.297565e-02,-1.269338e-02,2.169469e-02
8,9.251471e-02,-1.297073e-02,-1.269319e-02,2.434053e-02
9,9.075650e-02,-1.296524e-02,-1.269297e-02,2.696255e-02
10,8.881613e-02,-1.295918e-02,-1.269273e-02,2.955784e-02
11,8.669710e-02,-1.295257e-02,-1.269248e-02,3.212342e-02
12,8.440447e-02,-1.294542e-02,-1.269221e-02,3.465623e-02
13,8.194524e-02,-1.293777e-02,-1.269193e-02,3.715316e-02
14,7.932859e-02,-1.292963e-02,-1.269164e-02,3.961105e-02
15,7.656623e-02,-1.292105e-02,-1.269136e-02,4.202671e-02
16,7.367260e-02,-1.291209e-02,-1.269107e-02,4.439690e-02
17,7.066506e-02,-1.290278e-02,-1.269078e-02,4.671842e-02
18,6.756396e-02,-1.289320e-02,-1.269051e-02,4.898805e-02
19,6.439260e-02,-1.288342e-02,-1.269025e-02,5.120267e-02
20,6.117701e-02,-1.287352e-02,-1.268999e-02,5.335921e-02
21,5.794563e-02,-1.286358e-02,-1.268974e-02,5.545475e-02
22,5.472874e-02,-1.285369e-02,-1.268950e-02,5.748651e-02
23,5.155785e-02,-1.284395e-02,-1.268927e-02,5.945193e-02
24,4.846487e-02,-1.283445e-02,-1.268906e-02,6.134866e-02
25,4.548131e-02,-1.282530e-02,-1.268885e-02,6.317463e-02
26,4.263736e-02,-1.281657e-02,-1.268866e-02,6.492808e-02
27,3.996110e-02,-1.280836e-02,-1.268848e-02,6.660757e-02
28,3.747770e-02,-1.280074e-02,-1.268831e-02,6.821202e-02
29,3.520878e-02,-1.279376e-02,-1.268814e-02,6.974070e-02
30,3.317197e-02,-1.278750e-02,-1.268798e-02,7.119327e-02
31,3.138051e-02,-1.278198e-02,-1.268784e-02,7.256976e-02
32,2.984310e-02,-1.277723e-02,-1.268770e-02,7.387057e-02
33,2.856392e-02,-1.277327e-02,-1.268758e-02,7.509647e-02
34,2.754269e-02,-1.277009e-02,-1.268746e-02,7.624859e-02
