0	3.496799e-01
1	3.487149e-01
2	3.470900e-01
3	3.447807e-01
4	3.417529e-01
5	3.379648e-01
6	3.333682e-01
7	3.279112e-01
8	3.215415e-01
9	3.142114e-01
10	3.058838e-01
11	2.965405e-01
12	2.861907e-01
13	2.748814e-01
14	2.627060e-01
15	2.498118e-01
16	2.364020e-01
17	2.227315e-01
18	2.090961e-01
19	1.958144e-01
20	1.832058e-01
21	1.715675e-01
22	1.611526e-01
23	1.521540e-01
24	1.446944e-01
25	1.388236e-01
26	1.345221e-01
27	1.317102e-01
28	1.302598e-01
29	1.300078e-01
30	1.307700e-01
31	1.323535e-01
32	1.345665e-01
33	1.372276e-01
34	1.401714e-01
35	1.432528e-01
36	1.463492e-01
37	1.493610e-01
38	1.522110e-01
39	1.548427e-01
40	1.572176e-01
41	1.593132e-01
42	1.611199e-01
43	1.626387e-01
44	1.638798e-01
45	1.648602e-01
46	1.656028e-01
47	1.661347e-01
48	1.664859e-01
49	1.666876e-01
50	1.667715e-01
51	1.667684e-01
52	1.667078e-01
53	1.666170e-01
54	1.665203e-01
55	1.664391e-01
56	1.663911e-01
57	1.663903e-01
58	1.664470e-01
59	1.665684e-01
60	1.667585e-01
61	1.670188e-01
62	1.673489e-01
63	1.677465e-01
64	1.682081e-01
65	1.687290e-01
66	1.693040e-01
67	1.699271e-01
68	1.705917e-01
69	1.712910e-01
70	1.720171e-01
71	1.727622e-01
72	1.735176e-01
73	1.742746e-01
74	1.750243e-01
75	1.757580e-01
76	1.764677e-01
77	1.771465e-01
78	1.777891e-01
79	1.783921e-01
80	1.789547e-01
81	1.794782e-01
82	1.799660e-01
83	1.804233e-01
84	1.808564e-01
85	1.812723e-01
86	1.816773e-01
87	1.820775e-01
88	1.824774e-01
89	1.828804e-01
90	1.832889e-01
91	1.837036e-01
92	1.841245e-01
93	1.845507e-01
94	1.849800e-01
95	1.854094e-01
96	1.858344e-01
97	1.862494e-01
98	1.866475e-01
99	1.870210e-01
100	3.500892e-01
101	3.493759e-01
102	3.478720e-01
103	3.456051e-01
104	3.426190e-01
105	3.389747e-01
106	3.347496e-01
107	3.300362e-01
108	3.249404e-01
109	3.195784e-01
110	3.140736e-01
111	3.085528e-01
112	3.031421e-01
113	2.979610e-01
114	2.931172e-01
115	2.887012e-01
116	2.847824e-01
117	2.814066e-01
118	2.785946e-01
119	2.763432e-01
120	2.746271e-01
121	2.734021e-01
122	2.726097e-01
123	2.721824e-01
124	2.720491e-01
125	2.721408e-01
126	2.723941e-01
127	2.727545e-01
128	2.731776e-01
129	2.736294e-01
130	2.740859e-01
131	2.745324e-01
132	2.749619e-01
133	2.753729e-01
134	2.757669e-01
135	2.761449e-01
136	2.765056e-01
137	2.768456e-01
138	2.771597e-01
139	2.774439e-01
140	2.776962e-01
141	2.779170e-01
142	2.781087e-01
143	2.782744e-01
144	2.784173e-01
145	2.785403e-01
146	2.786457e-01
147	2.787360e-01
148	2.788130e-01
149	2.788785e-01
150	2.789338e-01
151	2.789798e-01
152	2.790175e-01
153	2.790479e-01
154	2.790733e-01
155	2.790968e-01
156	2.791229e-01
157	2.791571e-01
158	2.792040e-01
159	2.792668e-01
160	2.793457e-01
161	2.794377e-01
162	2.795367e-01
163	2.796349e-01
164	2.797237e-01
165	2.797956e-01
166	2.798447e-01
167	2.798677e-01
168	2.798634e-01
169	2.798328e-01
170	2.797787e-01
171	2.797051e-01
172	2.796172e-01
173	2.795213e-01
174	2.794241e-01
175	2.793328e-01
176	2.792541e-01
177	2.791935e-01
178	2.791552e-01
179	2.791415e-01
180	2.791536e-01
181	2.791914e-01
182	2.792551e-01
183	2.793458e-01
184	2.794651e-01
185	2.796153e-01
186	2.797983e-01
187	2.800147e-01
188	2.802631e-01
189	2.805398e-01
190	2.808394e-01
191	2.811554e-01
192	2.814811e-01
193	2.818102e-01
194	2.821381e-01
195	2.824614e-01
196	2.827789e-01
197	2.830908e-01
198	2.833979e-01
199	2.837007e-01
200	3.501387e-01
201	3.498911e-01
202	3.492700e-01
203	3.482969e-01
204	3.470013e-01
205	3.454206e-01
206	3.435983e-01
207	3.415832e-01
208	3.394275e-01
209	3.371851e-01
210	3.349096e-01
211	3.326525e-01
212	3.304619e-01
213	3.283802e-01
214	3.264422e-01
215	3.246735e-01
216	3.230891e-01
217	3.216931e-01
218	3.204807e-01
219	3.194410e-01
220	3.185602e-01
221	3.178250e-01
222	3.172239e-01
223	3.167482e-01
224	3.163900e-01
225	3.161413e-01
226	3.159921e-01
227	3.159296e-01
228	3.159386e-01
229	3.160020e-01
230	3.161020e-01
231	3.162215e-01
232	3.163449e-01
233	3.164585e-01
234	3.165521e-01
235	3.166191e-01
236	3.166569e-01
237	3.166666e-01
238	3.166528e-01
239	3.166231e-01
240	3.165873e-01
241	3.165574e-01
242	3.165474e-01
243	3.165712e-01
244	3.166414e-01
245	3.167670e-01
246	3.169511e-01
247	3.171903e-01
248	3.174746e-01
249	3.177899e-01
250	3.181206e-01
251	3.184521e-01
252	3.187728e-01
253	3.190742e-01
254	3.193506e-01
255	3.195973e-01
256	3.198102e-01
257	3.199846e-01
258	3.201162e-01
259	3.202018e-01
260	3.202405e-01
261	3.202347e-01
262	3.201906e-01
263	3.201183e-01
264	3.200307e-01
265	3.199419e-01
266	3.198666e-01
267	3.198184e-01
268	3.198086e-01
269	3.198456e-01
270	3.199336e-01
271	3.200716e-01
272	3.202531e-01
273	3.204662e-01
274	3.206949e-01
275	3.209205e-01
276	3.211236e-01
277	3.212864e-01
278	3.213942e-01
279	3.214376e-01
280	3.214136e-01
281	3.213257e-01
282	3.211831e-01
283	3.209998e-01
284	3.207923e-01
285	3.205790e-01
286	3.203779e-01
287	3.202065e-01
288	3.200796e-01
289	3.200091e-01
290	3.200023e-01
291	3.200612e-01
292	3.201819e-01
293	3.203539e-01
294	3.205604e-01
295	3.207803e-01
296	3.209909e-01
297	3.211709e-01
298	3.213046e-01
299	3.213831e-01
