0	-4.689343e-04
1	-4.689208e-04
2	-4.688983e-04
3	-4.688673e-04
4	-4.688303e-04
5	-4.687912e-04
6	-4.687532e-04
7	-4.687173e-04
8	-4.686829e-04
9	-4.686489e-04
10	-4.686136e-04
11	-4.685757e-04
12	-4.685350e-04
13	-4.684917e-04
14	-4.684477e-04
15	-4.684057e-04
16	-4.683686e-04
17	-4.683380e-04
18	-4.683145e-04
19	-4.682978e-04
20	-4.682868e-04
21	-4.682803e-04
22	-4.682770e-04
23	-4.682756e-04
24	-4.682754e-04
25	-4.682756e-04
26	-4.682757e-04
27	-4.682754e-04
28	-4.682747e-04
29	-4.682737e-04
30	-4.682720e-04
31	-4.682697e-04
32	-4.682672e-04
33	-4.682647e-04
34	-4.682626e-04
35	-4.682608e-04
36	-4.682595e-04
37	-4.682585e-04
38	-4.682578e-04
39	-4.682573e-04
40	-4.682571e-04
41	-4.682572e-04
42	-4.682572e-04
43	-4.682577e-04
44	-4.682585e-04
45	-4.682597e-04
46	-4.682612e-04
47	-4.682627e-04
48	-4.682645e-04
49	-4.682667e-04
50	-4.682690e-04
51	-4.682715e-04
52	-4.682743e-04
53	-4.682773e-04
54	-4.682804e-04
55	-4.682838e-04
56	-4.682874e-04
57	-4.682910e-04
58	-4.682948e-04
59	-4.682984e-04
60	-4.683015e-04
61	-4.683041e-04
62	-4.683062e-04
63	-4.683082e-04
64	-4.683101e-04
65	-4.683121e-04
66	-4.683145e-04
67	-4.683169e-04
68	-4.683195e-04
69	-4.683219e-04
70	-4.683244e-04
71	-4.683269e-04
72	-4.683294e-04
73	-4.683317e-04
74	-4.683338e-04
75	-4.683357e-04
76	-4.683377e-04
77	-4.683400e-04
78	-4.683425e-04
79	-4.683452e-04
80	-4.683476e-04
81	-4.683496e-04
82	-4.683516e-04
83	-4.683535e-04
84	-4.683556e-04
85	-4.683576e-04
86	-4.683595e-04
87	-4.683615e-04
88	-4.683635e-04
89	-4.683652e-04
90	-4.683667e-04
91	-4.683680e-04
92	-4.683692e-04
93	-4.683704e-04
94	-4.683715e-04
95	-4.683726e-04
96	-4.683734e-04
97	-4.683743e-04
98	-4.683753e-04
99	-4.683763e-04
100	-4.114632e-04
101	-4.114623e-04
102	-4.114605e-04
103	-4.114571e-04
104	-4.114523e-04
105	-4.114464e-04
106	-4.114398e-04
107	-4.114331e-04
108	-4.114266e-04
109	-4.114211e-04
110	-4.114174e-04
111	-4.114153e-04
112	-4.114144e-04
113	-4.114147e-04
114	-4.114155e-04
115	-4.114169e-04
116	-4.114185e-04
117	-4.114199e-04
118	-4.114211e-04
119	-4.114222e-04
120	-4.114238e-04
121	-4.114255e-04
122	-4.114272e-04
123	-4.114285e-04
124	-4.114291e-04
125	-4.114292e-04
126	-4.114293e-04
127	-4.114293e-04
128	-4.114291e-04
129	-4.114293e-04
130	-4.114293e-04
131	-4.114293e-04
132	-4.114295e-04
133	-4.114299e-04
