PosX,PosY,PosZ,VelX,VelY,VelZ,Speed
8.186670e+00,9.713856e-01,8.882564e+00,-4.636771e-01,-4.649649e-01,2.674384e-01,7.090220e-01
1.783273e+00,5.808217e-01,8.982558e+00,-2.569458e-01,1.930265e-01,-1.312357e-01,3.471357e-01
1.298342e+00,1.429119e+00,1.161400e+00,-2.322478e-01,2.750163e-01,1.853042e-01,4.048588e-01
8.644632e+00,1.263213e+00,4.674115e-01,-4.175910e-01,3.330202e-01,-7.606257e-02,5.395092e-01
2.363694e+00,8.588830e-03,8.330076e+00,7.199868e-02,-3.841958e-01,-1.297844e-01,4.118667e-01
2.506245e+00,1.456872e+00,8.646108e+00,-1.016146e-01,-1.281728e-01,-1.452243e-01,2.187325e-01
2.128810e+00,9.059053e+00,9.367866e+00,2.248429e-01,-1.893336e-01,-7.451317e-02,3.032388e-01
2.556659e+00,2.951556e-01,8.207141e-01,4.210876e-01,-8.832837e-02,-2.973924e-01,5.230286e-01
2.851300e+00,5.659486e-01,9.207500e+00,-3.177388e-01,2.212426e-01,-2.227426e-01,4.466772e-01
6.152375e+00,6.586357e-01,9.071237e+00,3.829694e-01,2.184265e-02,2.571817e-01,4.618280e-01
6.894922e+00,6.741444e-02,4.027442e-01,5.182547e-01,-3.170985e-01,2.679757e-03,6.075743e-01
3.340732e+00,5.174613e-01,1.616462e+00,-7.925570e-01,6.454801e-01,5.372377e-01,1.154736e+00
5.562906e+00,8.635630e+00,8.725264e+00,-5.485910e-01,-5.496497e-02,1.485666e-04,5.513377e-01
6.569013e+00,9.095290e+00,8.857595e+00,1.565590e-01,-1.217738e-01,-5.333208e-01,5.690085e-01
7.944279e+00,1.217495e-01,1.564089e-01,-3.461493e-01,4.715408e-01,-8.682335e-01,1.046900e+00
6.409791e+00,9.661946e-01,7.189973e-01,2.315631e-01,-3.721471e-01,2.479838e-01,5.035980e-01
7.535133e+00,1.129720e-01,8.585441e+00,-3.742691e-01,4.054949e-01,2.116148e-01,5.910028e-01
7.113612e+00,1.134444e+00,8.947303e+00,-4.662631e-01,1.583347e-01,5.447389e-01,7.343103e-01
8.642826e+00,1.841150e-01,9.290258e-01,-4.648760e-01,-2.476241e-01,1.345175e-01,5.436197e-01
7.554735e+00,1.016210e+00,5.349997e-01,-1.807973e-01,-4.543860e-01,-1.292718e-01,5.058315e-01
7.822552e+00,1.934724e+00,9.302465e+00,-8.727048e-02,1.569501e-02,3.255862e-02,9.445917e-02
6.964496e+00,1.882331e+00,5.473781e-01,2.856856e-01,-3.325078e-03,-3.558940e-01,4.563857e-01
2.128756e+00,1.234095e+00,3.660630e-01,1.194121e-01,-6.431392e-02,-4.754669e-01,4.944333e-01
8.583777e+00,2.598117e+00,3.540433e-01,3.103544e-01,1.571572e-01,1.829013e-01,3.930282e-01
3.217536e+00,1.118403e+00,6.829716e-01,1.327638e-01,6.591179e-02,-1.913689e-01,2.420591e-01
4.238330e+00,1.094679e+00,4.599063e-01,-2.305155e-01,5.692186e-01,5.827433e-01,8.466032e-01
2.455563e+00,1.200267e+00,1.448812e+00,-1.526182e-01,9.634403e-02,-8.138954e-01,8.336667e-01
1.307889e+00,2.238171e+00,2.314595e+00,2.212722e-01,-2.578833e-01,-4.897360e-01,5.960760e-01
3.522957e+00,1.417873e+00,9.085426e+00,-1.047537e-01,-7.181584e-02,-3.312553e-01,3.547688e-01
5.790129e+00,1.686685e+00,9.152412e+00,-9.730303e-02,-6.319646e-01,-9.689343e-02,6.467113e-01
5.767382e+00,9.320615e+00,3.009722e-01,-2.571266e-01,5.291716e-01,3.293789e-01,6.742604e-01
5.016440e+00,1.431858e+00,1.317526e+00,1.519524e-01,4.804314e-01,2.760302e-01,5.745403e-01
5.677839e+00,1.120894e+00,8.256092e+00,-1.942049e-01,-6.540514e-01,-2.196895e-01,7.167721e-01
6.739461e+00,2.195634e+00,8.912214e+00,2.928413e-01,2.601354e-02,1.347769e-01,3.234154e-01
7.150466e+00,1.359829e+00,1.459537e+00,5.533095e-01,1.052129e-01,5.734971e-01,8.038160e-01
6.355843e+00,2.751772e+00,3.155772e-01,-2.659392e-01,-4.469866e-01,4.494676e-01,6.874168e-01
8.915310e+00,1.853029e+00,9.019221e+00,2.302811e-01,-3.024628e-01,-2.667038e-01,4.643749e-01
8.121746e+00,3.596054e+00,9.328198e+00,-2.643134e-01,2.922306e-01,-6.018696e-01,7.193799e-01
9.098977e+00,1.959571e+00,1.193826e+00,3.590151e-01,-3.952958e-01,1.623589e-01,5.581317e-01
7.963926e+00,1.987723e+00,1.041746e+00,5.345082e-01,-2.823425e-02,1.807705e-01,5.649550e-01
8.345162e+00,4.681783e+00,8.580486e+00,7.795905e-01,2.259477e-02,-1.714801e-02,7.801064e-01
9.345117e+00,5.360107e+00,2.896960e-01,1.081919e-01,3.907041e-01,1.626481e-01,4.368175e-01
8.673476e+00,4.370526e+00,5.706850e-01,8.915161e-02,3.909832e-01,-2.596220e-01,4.777232e-01
8.403552e+00,4.393438e+00,1.628094e+00,2.764252e-02,-4.518644e-01,-2.298203e-01,5.077036e-01
9.289952e+00,3.187971e+00,8.226580e+00,3.222397e-02,1.412277e-01,-5.874347e-02,1.563152e-01
1.463977e+00,8.145644e+00,7.887267e+00,-3.084209e-01,1.007297e-01,-9.940996e-02,3.393409e-01
4.895912e+00,1.969906e+00,3.917089e-01,7.460454e-02,2.810443e-01,-1.068863e-01,3.098006e-01
1.956563e+00,8.822243e+00,9.797977e-01,-4.677881e-01,2.106054e-01,-2.625240e-02,5.136823e-01
5.857086e+00,1.894889e+00,7.639384e-01,1.034476e-01,-4.314200e-01,1.387280e-01,4.648334e-01
5.812998e+00,3.720952e+00,1.166089e-01,-1.068841e-01,-2.095617e-01,-2.390125e-01,3.353614e-01
5.457558e+00,2.914813e+00,8.671466e-01,3.668564e-01,1.021818e-01,4.432576e-02,3.833921e-01
5.589506e+00,3.998365e+00,1.221405e+00,3.728083e-01,2.351480e-01,9.242240e-02,4.503582e-01
5.448157e+00,2.721134e+00,9.166528e+00,4.107563e-01,1.720125e-01,2.983165e-03,4.453291e-01
6.896095e+00,3.725348e+00,1.228941e-01,1.814447e-01,5.130921e-02,3.288928e-01,3.791112e-01
7.470542e+00,3.846717e+00,1.287171e+00,-2.255549e-01,-5.955127e-02,9.415691e-01,9.700380e-01
6.519257e+00,3.443850e+00,1.090041e+00,1.279023e-01,-3.396865e-01,2.991468e-01,4.703560e-01
7.471435e+00,2.819757e+00,4.880313e-01,1.227029e-01,-3.763628e-01,-1.576106e-01,4.260823e-01
8.301035e+00,5.281617e+00,1.294883e-01,-1.398667e-01,2.784695e-01,-3.299922e-01,4.538753e-01
8.372672e+00,3.365119e+00,1.094477e+00,-1.099347e-01,-2.431082e-01,2.876210e-01,3.923176e-01
7.452381e+00,4.450885e+00,2.229387e+00,-4.126225e-01,5.377896e-01,2.794075e-02,6.784215e-01
8.674453e+00,6.327293e+00,7.436862e-02,9.309451e-02,-5.707412e-01,-3.454398e-02,5.793145e-01
1.364156e+00,7.923052e+00,8.513666e-01,2.080655e-01,6.226976e-01,-2.176291e-02,6.568997e-01
4.008710e-02,6.714114e+00,7.027086e-01,1.824507e-01,-6.877425e-01,-2.337333e-01,7.489388e-01
8.886486e+00,7.646969e+00,6.848890e-01,-3.070478e-02,-6.678254e-01,-4.872858e-01,8.272733e-01
1.328388e+00,8.956433e+00,8.597188e+00,-9.402548e-02,4.626162e-01,7.444229e-02,4.779081e-01
