TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,1.000339e-01,-8.395765e-03,-8.095664e-03,2.738613e-03
1,1.001356e-01,-8.396043e-03,-8.095636e-03,5.478154e-03
2,1.003052e-01,-8.396505e-03,-8.095590e-03,8.219551e-03
3,1.005426e-01,-8.397152e-03,-8.095525e-03,1.096373e-02
4,1.008478e-01,-8.397984e-03,-8.095441e-03,1.371161e-02
5,1.012207e-01,-8.399001e-03,-8.095339e-03,1.646410e-02
6,1.016612e-01,-8.400201e-03,-8.095218e-03,1.922213e-02
7,1.021692e-01,-8.401585e-03,-8.095077e-03,2.198657e-02
8,1.027443e-01,-8.403150e-03,-8.094918e-03,2.475832e-02
9,1.033861e-01,-8.404897e-03,-8.094738e-03,2.753826e-02
10,1.040943e-01,-8.406822e-03,-8.094540e-03,3.032723e-02
11,1.048679e-01,-8.408925e-03,-8.094321e-03,3.312608e-02
12,1.057063e-01,-8.411201e-03,-8.094082e-03,3.593562e-02
13,1.066081e-01,-8.413647e-03,-8.093823e-03,3.875663e-02
14,1.075719e-01,-8.416258e-03,-8.093542e-03,4.158988e-02
15,1.085961e-01,-8.419029e-03,-8.093241e-03,4.443609e-02
16,1.096783e-01,-8.421953e-03,-8.092918e-03,4.729593e-02
17,1.108159e-01,-8.425022e-03,-8.092574e-03,5.017006e-02
18,1.120057e-01,-8.428224e-03,-8.092207e-03,5.305905e-02
19,1.132439e-01,-8.431550e-03,-8.091818e-03,5.596344e-02
20,1.145260e-01,-8.434984e-03,-8.091406e-03,5.888368e-02
21,1.158469e-01,-8.438512e-03,-8.090971e-03,6.182017e-02
22,1.172005e-01,-8.442117e-03,-8.090516e-03,6.477320e-02
23,1.185799e-01,-8.445783e-03,-8.090044e-03,6.774299e-02
24,1.199774e-01,-8.449488e-03,-8.089556e-03,7.072965e-02
25,1.213844e-01,-8.453202e-03,-8.089049e-03,7.373316e-02
26,1.227913e-01,-8.456901e-03,-8.088527e-03,7.675341e-02
27,1.241876e-01,-8.460565e-03,-8.088002e-03,7.979011e-02
28,1.255624e-01,-8.464171e-03,-8.087484e-03,8.284284e-02
29,1.269041e-01,-8.467684e-03,-8.086971e-03,8.591104e-02
30,1.282007e-01,-8.471055e-03,-8.086453e-03,8.899394e-02
31,1.294405e-01,-8.474257e-03,-8.085936e-03,9.209062e-02
32,1.306120e-01,-8.477256e-03,-8.085420e-03,9.519997e-02
33,1.317045e-01,-8.480027e-03,-8.084914e-03,9.832069e-02
34,1.327087e-01,-8.482551e-03,-8.084425e-03,1.014513e-01
35,1.336167e-01,-8.484796e-03,-8.083946e-03,1.045901e-01
36,1.344226e-01,-8.486738e-03,-8.083470e-03,1.077354e-01
37,1.351225e-01,-8.488365e-03,-8.082997e-03,1.108850e-01
38,1.357150e-01,-8.489689e-03,-8.082544e-03,1.140369e-01
39,1.362005e-01,-8.490718e-03,-8.082116e-03,1.171888e-01
40,1.365817e-01,-8.491451e-03,-8.081706e-03,1.203383e-01
41,1.368635e-01,-8.491903e-03,-8.081313e-03,1.234830e-01
42,1.370526e-01,-8.492089e-03,-8.080931e-03,1.266205e-01
43,1.371581e-01,-8.492039e-03,-8.080565e-03,1.297482e-01
44,1.371913e-01,-8.491790e-03,-8.080216e-03,1.328636e-01
45,1.371662e-01,-8.491387e-03,-8.079888e-03,1.359641e-01
46,1.370993e-01,-8.490897e-03,-8.079599e-03,1.390475e-01
47,1.370097e-01,-8.490369e-03,-8.079340e-03,1.421113e-01
48,1.369192e-01,-8.489862e-03,-8.079104e-03,1.451532e-01
49,1.368513e-01,-8.489438e-03,-8.078884e-03,1.481712e-01
50,1.368306e-01,-8.489178e-03,-8.078686e-03,1.511634e-01
51,1.368818e-01,-8.489162e-03,-8.078517e-03,1.541280e-01
52,1.370286e-01,-8.489459e-03,-8.078373e-03,1.570635e-01
53,1.372926e-01,-8.490129e-03,-8.078251e-03,1.599687e-01
54,1.376920e-01,-8.491216e-03,-8.078140e-03,1.628427e-01
55,1.382411e-01,-8.492771e-03,-8.078048e-03,1.656848e-01
56,1.389492e-01,-8.494833e-03,-8.077985e-03,1.684945e-01
57,1.398208e-01,-8.497407e-03,-8.077944e-03,1.712719e-01
58,1.408549e-01,-8.500483e-03,-8.077919e-03,1.740170e-01
59,1.420459e-01,-8.504049e-03,-8.077912e-03,1.767302e-01
60,1.433837e-01,-8.508072e-03,-8.077921e-03,1.794122e-01
61,1.448542e-01,-8.512508e-03,-8.077946e-03,1.820638e-01
62,1.464406e-01,-8.517314e-03,-8.077992e-03,1.846859e-01
63,1.481238e-01,-8.522425e-03,-8.078053e-03,1.872796e-01
64,1.498831e-01,-8.527780e-03,-8.078130e-03,1.898461e-01
65,1.516977e-01,-8.533322e-03,-8.078229e-03,1.923865e-01
66,1.535466e-01,-8.538970e-03,-8.078330e-03,1.949022e-01
67,1.554099e-01,-8.544669e-03,-8.078439e-03,1.973944e-01
68,1.572688e-01,-8.550376e-03,-8.078569e-03,1.998641e-01
69,1.591065e-01,-8.556036e-03,-8.078717e-03,2.023127e-01
70,1.609083e-01,-8.561600e-03,-8.078875e-03,2.047410e-01
71,1.626622e-01,-8.567039e-03,-8.079053e-03,2.071500e-01
72,1.643584e-01,-8.572309e-03,-8.079234e-03,2.095407e-01
73,1.659903e-01,-8.577409e-03,-8.079438e-03,2.119137e-01
74,1.675537e-01,-8.582324e-03,-8.079662e-03,2.142698e-01
75,1.690471e-01,-8.587039e-03,-8.079898e-03,2.166094e-01
76,1.704717e-01,-8.591570e-03,-8.080155e-03,2.189330e-01
77,1.718310e-01,-8.595917e-03,-8.080424e-03,2.212410e-01
78,1.731311e-01,-8.600095e-03,-8.080702e-03,2.235336e-01
79,1.743797e-01,-8.604132e-03,-8.080993e-03,2.258111e-01
80,1.755868e-01,-8.608069e-03,-8.081309e-03,2.280735e-01
81,1.767633e-01,-8.611948e-03,-8.081658e-03,2.303210e-01
82,1.779212e-01,-8.615788e-03,-8.082024e-03,2.325536e-01
83,1.790726e-01,-8.619617e-03,-8.082399e-03,2.347715e-01
84,1.802294e-01,-8.623467e-03,-8.082779e-03,2.369747e-01
85,1.814022e-01,-8.627365e-03,-8.083158e-03,2.391632e-01
86,1.826001e-01,-8.631347e-03,-8.083546e-03,2.413372e-01
87,1.838301e-01,-8.635443e-03,-8.083953e-03,2.434969e-01
88,1.850964e-01,-8.639654e-03,-8.084365e-03,2.456425e-01
89,1.864007e-01,-8.643979e-03,-8.084777e-03,2.477742e-01
90,1.877416e-01,-8.648418e-03,-8.085193e-03,2.498923e-01
91,1.891148e-01,-8.652963e-03,-8.085619e-03,2.519971e-01
92,1.905130e-01,-8.657600e-03,-8.086061e-03,2.540892e-01
93,1.919270e-01,-8.662294e-03,-8.086513e-03,2.561688e-01
94,1.933462e-01,-8.667007e-03,-8.086968e-03,2.582364e-01
95,1.947595e-01,-8.671733e-03,-8.087454e-03,2.602925e-01
96,1.961569e-01,-8.676419e-03,-8.087948e-03,2.623376e-01
97,1.975299e-01,-8.681046e-03,-8.088456e-03,2.643719e-01
98,1.988721e-01,-8.685581e-03,-8.088965e-03,2.663960e-01
99,2.001800e-01,-8.690016e-03,-8.089476e-03,2.684102e-01
100,1.010627e-01,-8.693577e-03,-8.390389e-03,2.698155e-01
101,1.024258e-01,-8.698045e-03,-8.390767e-03,2.711915e-01
102,1.040819e-01,-8.703400e-03,-8.391154e-03,2.725393e-01
103,1.060148e-01,-8.709589e-03,-8.391544e-03,2.738601e-01
104,1.082005e-01,-8.716533e-03,-8.391932e-03,2.751556e-01
105,1.106083e-01,-8.724147e-03,-8.392322e-03,2.764276e-01
106,1.132028e-01,-8.732323e-03,-8.392715e-03,2.776783e-01
107,1.159454e-01,-8.740952e-03,-8.393116e-03,2.789097e-01
108,1.187959e-01,-8.749908e-03,-8.393520e-03,2.801244e-01
109,1.217148e-01,-8.759066e-03,-8.393922e-03,2.813246e-01
110,1.246645e-01,-8.768315e-03,-8.394322e-03,2.825129e-01
111,1.276108e-01,-8.777546e-03,-8.394713e-03,2.836916e-01
112,1.305240e-01,-8.786670e-03,-8.395098e-03,2.848631e-01
113,1.333794e-01,-8.795623e-03,-8.395485e-03,2.860298e-01
114,1.361575e-01,-8.804350e-03,-8.395877e-03,2.871939e-01
115,1.388435e-01,-8.812809e-03,-8.396278e-03,2.883574e-01
116,1.414271e-01,-8.820961e-03,-8.396680e-03,2.895223e-01
117,1.439014e-01,-8.828785e-03,-8.397081e-03,2.906905e-01
118,1.462620e-01,-8.836268e-03,-8.397482e-03,2.918636e-01
119,1.485068e-01,-8.843403e-03,-8.397883e-03,2.930432e-01
120,1.506350e-01,-8.850184e-03,-8.398279e-03,2.942306e-01
121,1.526470e-01,-8.856622e-03,-8.398681e-03,2.954270e-01
122,1.545439e-01,-8.862718e-03,-8.399087e-03,2.966335e-01
123,1.563278e-01,-8.868473e-03,-8.399490e-03,2.978511e-01
124,1.580015e-01,-8.873901e-03,-8.399897e-03,2.990805e-01
125,1.595684e-01,-8.879005e-03,-8.400300e-03,3.003225e-01
126,1.610326e-01,-8.883804e-03,-8.400706e-03,3.015774e-01
127,1.623983e-01,-8.888305e-03,-8.401110e-03,3.028458e-01
128,1.636697e-01,-8.892531e-03,-8.401522e-03,3.041279e-01
129,1.648509e-01,-8.896491e-03,-8.401938e-03,3.054239e-01
130,1.659454e-01,-8.900195e-03,-8.402359e-03,3.067338e-01
131,1.669565e-01,-8.903654e-03,-8.402785e-03,3.080578e-01
132,1.678870e-01,-8.906876e-03,-8.403215e-03,3.093955e-01
133,1.687404e-01,-8.909862e-03,-8.403641e-03,3.107468e-01
134,1.695212e-01,-8.912645e-03,-8.404082e-03,3.121115e-01
135,1.702361e-01,-8.915241e-03,-8.404533e-03,3.134891e-01
136,1.708942e-01,-8.917676e-03,-8.404993e-03,3.148791e-01
137,1.715079e-01,-8.919971e-03,-8.405447e-03,3.162812e-01
138,1.720926e-01,-8.922175e-03,-8.405898e-03,3.176946e-01
139,1.726663e-01,-8.924351e-03,-8.406352e-03,3.191187e-01
