TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,1.498632e-01,-5.919150e-04,-5.714344e-04,3.354102e-03
1,1.494523e-01,-5.918564e-04,-5.714319e-04,6.705145e-03
2,1.487652e-01,-5.917584e-04,-5.714279e-04,1.005005e-02
3,1.477989e-01,-5.916206e-04,-5.714222e-04,1.338568e-02
4,1.465494e-01,-5.914426e-04,-5.714149e-04,1.670884e-02
5,1.450121e-01,-5.912236e-04,-5.714060e-04,2.001624e-02
6,1.431818e-01,-5.909631e-04,-5.713956e-04,2.330448e-02
7,1.410537e-01,-5.906603e-04,-5.713837e-04,2.657004e-02
8,1.386233e-01,-5.903149e-04,-5.713703e-04,2.980925e-02
9,1.358873e-01,-5.899264e-04,-5.713558e-04,3.301828e-02
10,1.328443e-01,-5.894952e-04,-5.713404e-04,3.619316e-02
11,1.294955e-01,-5.890215e-04,-5.713244e-04,3.932973e-02
12,1.258458e-01,-5.885063e-04,-5.713080e-04,4.242367e-02
13,1.219045e-01,-5.879512e-04,-5.712915e-04,4.547051e-02
14,1.176864e-01,-5.873583e-04,-5.712751e-04,4.846565e-02
15,1.132128e-01,-5.867309e-04,-5.712590e-04,5.140437e-02
16,1.085121e-01,-5.860728e-04,-5.712433e-04,5.428187e-02
17,1.036208e-01,-5.853890e-04,-5.712280e-04,5.709334e-02
18,9.858318e-02,-5.846857e-04,-5.712132e-04,5.983399e-02
19,9.345124e-02,-5.839700e-04,-5.711988e-04,6.249914e-02
20,8.828409e-02,-5.832500e-04,-5.711850e-04,6.508429e-02
21,8.314643e-02,-5.825346e-04,-5.711717e-04,6.758518e-02
22,7.810658e-02,-5.818332e-04,-5.711590e-04,6.999791e-02
23,7.323418e-02,-5.811553e-04,-5.711470e-04,7.231903e-02
24,6.859741e-02,-5.805103e-04,-5.711356e-04,7.454555e-02
25,6.426024e-02,-5.799068e-04,-5.711249e-04,7.667510e-02
26,6.027978e-02,-5.793528e-04,-5.711148e-04,7.870593e-02
27,5.670401e-02,-5.788547e-04,-5.711055e-04,8.063697e-02
28,5.357007e-02,-5.784178e-04,-5.710968e-04,8.246782e-02
29,5.090310e-02,-5.780454e-04,-5.710889e-04,8.419881e-02
30,4.871591e-02,-5.777393e-04,-5.710817e-04,8.583095e-02
31,4.700917e-02,-5.774995e-04,-5.710751e-04,8.736588e-02
32,4.577219e-02,-5.773245e-04,-5.710692e-04,8.880585e-02
33,4.498421e-02,-5.772116e-04,-5.710640e-04,9.015367e-02
34,4.461599e-02,-5.771566e-04,-5.710593e-04,9.141263e-02
35,4.463149e-02,-5.771546e-04,-5.710552e-04,9.258639e-02
36,4.498976e-02,-5.771999e-04,-5.710515e-04,9.367896e-02
37,4.564667e-02,-5.772865e-04,-5.710484e-04,9.469461e-02
38,4.655654e-02,-5.774082e-04,-5.710457e-04,9.563776e-02
39,4.767364e-02,-5.775586e-04,-5.710435e-04,9.651295e-02
40,4.895339e-02,-5.777316e-04,-5.710416e-04,9.732474e-02
41,5.035339e-02,-5.779214e-04,-5.710401e-04,9.807766e-02
42,5.183418e-02,-5.781226e-04,-5.710388e-04,9.877617e-02
43,5.335982e-02,-5.783301e-04,-5.710379e-04,9.942460e-02
44,5.489821e-02,-5.785396e-04,-5.710372e-04,1.000271e-01
45,5.642132e-02,-5.787473e-04,-5.710366e-04,1.005876e-01
46,5.790524e-02,-5.789497e-04,-5.710363e-04,1.011099e-01
47,5.933009e-02,-5.791443e-04,-5.710362e-04,1.015975e-01
48,6.067988e-02,-5.793289e-04,-5.710362e-04,1.020534e-01
49,6.194232e-02,-5.795016e-04,-5.710365e-04,1.024808e-01
50,6.310849e-02,-5.796613e-04,-5.710368e-04,1.028822e-01
51,6.417261e-02,-5.798072e-04,-5.710373e-04,1.032601e-01
52,6.513168e-02,-5.799389e-04,-5.710378e-04,1.036165e-01
53,6.598516e-02,-5.800561e-04,-5.710385e-04,1.039535e-01
54,6.673467e-02,-5.801593e-04,-5.710392e-04,1.042725e-01
55,6.738366e-02,-5.802488e-04,-5.710400e-04,1.045750e-01
56,6.793707e-02,-5.803252e-04,-5.710408e-04,1.048622e-01
57,6.840110e-02,-5.803895e-04,-5.710417e-04,1.051351e-01
58,6.878289e-02,-5.804427e-04,-5.710427e-04,1.053944e-01
59,6.909026e-02,-5.804858e-04,-5.710438e-04,1.056407e-01
60,6.933156e-02,-5.805200e-04,-5.710450e-04,1.058747e-01
61,6.951538e-02,-5.805463e-04,-5.710462e-04,1.060966e-01
62,6.965043e-02,-5.805661e-04,-5.710476e-04,1.063067e-01
63,6.974538e-02,-5.805805e-04,-5.710489e-04,1.065052e-01
64,6.980872e-02,-5.805905e-04,-5.710503e-04,1.066922e-01
65,6.984868e-02,-5.805973e-04,-5.710517e-04,1.068677e-01
66,6.987306e-02,-5.806021e-04,-5.710531e-04,1.070317e-01
67,6.988922e-02,-5.806058e-04,-5.710546e-04,1.071843e-01
68,6.990391e-02,-5.806093e-04,-5.710561e-04,1.073253e-01
69,6.992324e-02,-5.806135e-04,-5.710576e-04,1.074547e-01
70,6.995261e-02,-5.806191e-04,-5.710592e-04,1.075726e-01
71,6.999660e-02,-5.806267e-04,-5.710609e-04,1.076789e-01
72,7.005899e-02,-5.806369e-04,-5.710625e-04,1.077736e-01
73,7.014273e-02,-5.806499e-04,-5.710641e-04,1.078568e-01
74,7.024990e-02,-5.806661e-04,-5.710657e-04,1.079286e-01
75,7.038179e-02,-5.806858e-04,-5.710673e-04,1.079890e-01
76,7.053895e-02,-5.807088e-04,-5.710688e-04,1.080384e-01
77,7.072126e-02,-5.807353e-04,-5.710704e-04,1.080769e-01
