PosX,PosY,PosZ,VelX,VelY,VelZ,Speed
2.045324e+00,3.045354e+00,9.452181e-01,1.665853e-01,6.323087e-01,4.778443e-01,8.098766e-01
1.422072e+00,2.361167e+00,3.687464e+00,-3.307809e-02,-3.623044e-01,-4.266576e-01,5.607097e-01
9.049059e+00,2.765899e+00,9.329379e+00,-1.725648e+00,5.760518e-01,-7.347751e-01,1.962037e+00
1.298832e-02,9.318282e+00,8.845515e+00,1.520238e+00,-1.684658e+00,-7.212937e-04,2.269184e+00
1.935745e+00,1.177920e-01,8.324461e+00,6.651349e-01,9.638029e-01,-6.511487e-01,1.339894e+00
1.839436e+00,3.834413e-01,7.334699e+00,1.915718e-01,2.588984e-01,2.369193e-01,3.998235e-01
2.690805e+00,6.562491e+00,8.120484e+00,-2.375404e-01,2.631485e-01,4.696420e-01,5.884184e-01
1.823273e+00,8.169350e-01,1.618603e-01,1.292068e+00,7.281542e-01,-1.881664e+00,2.395894e+00
1.512365e+00,5.699222e+00,4.124187e-01,-9.869803e-02,-2.874109e-01,3.075854e-01,4.323831e-01
2.728561e-01,8.752040e+00,1.461598e+00,-1.222777e-02,1.294010e+00,-1.209241e+00,1.771122e+00
1.039470e+00,4.999023e+00,1.200115e+00,-2.429014e-01,4.182093e-01,2.235142e-01,5.327839e-01
1.230139e+00,8.469937e+00,5.941168e-01,-2.444721e-01,3.923249e-01,7.714229e-01,8.993213e-01
9.284953e+00,6.705072e+00,1.911658e+00,1.202132e+00,1.999559e-01,3.476757e-01,1.267274e+00
4.569518e+00,3.035429e+00,7.126584e+00,5.564372e-01,-1.108457e+00,7.944520e-02,1.242824e+00
7.345787e+00,7.570861e+00,6.499042e+00,-3.254286e-01,-1.002444e+00,-3.270704e-01,1.103527e+00
5.132043e+00,5.132007e+00,7.249650e+00,-1.000342e-02,1.599239e+00,-2.913914e-01,1.625600e+00
1.046074e+00,3.891381e-01,5.097348e+00,4.962587e-01,-1.639497e-01,-1.561327e-02,5.228729e-01
5.915463e-01,4.495982e+00,6.462747e+00,5.100896e-01,4.670763e-01,-5.165080e-02,6.935556e-01
1.559207e-01,8.798059e+00,3.936065e-01,-5.727675e-01,1.200309e+00,-5.145242e-02,1.330959e+00
2.025607e+00,1.854385e+00,2.625101e+00,8.963381e-01,1.532228e-01,1.448539e+00,1.710312e+00
1.615526e-01,6.525332e+00,4.627367e-01,8.506244e-01,-1.409213e+00,1.021054e+00,1.937007e+00
3.504708e+00,4.389588e+00,4.083837e+00,8.479560e-02,1.139263e+00,-1.337172e+00,1.758732e+00
6.129367e-01,9.003613e+00,2.530230e+00,-5.144509e-01,-6.678355e-01,3.511524e-01,9.132207e-01
4.534747e+00,3.718113e+00,6.277213e+00,-9.941511e-01,-3.290401e-01,7.322564e-01,1.277812e+00
1.452650e+00,8.061737e+00,1.652377e+00,1.403554e-01,8.592627e-01,-4.317098e-01,9.718052e-01
6.123062e-01,8.741553e-01,9.213563e+00,6.186802e-02,-2.061155e-01,-1.734368e-01,2.763903e-01
1.557577e+00,1.474474e+00,7.513353e+00,8.954748e-01,3.971901e-01,-1.072451e+00,1.452511e+00
5.034101e-01,2.759403e+00,3.373633e+00,1.162418e+00,1.122492e-01,-1.153510e+00,1.641463e+00
9.087786e+00,1.439520e+00,7.379750e-01,-1.007813e+00,-6.662626e-01,1.159657e+00,1.674633e+00
2.046704e+00,8.572642e+00,8.977080e+00,9.636414e-01,2.876570e-01,3.868992e-01,1.077517e+00
8.332310e+00,6.258451e+00,1.522750e+00,8.269063e-01,1.100094e-01,-4.323089e-01,9.395568e-01
3.772242e+00,9.405897e+00,6.742582e+00,1.242299e+00,-6.993415e-01,-1.618472e+00,2.156812e+00
7.895363e+00,2.972672e+00,6.397735e+00,-1.157675e+00,-5.102316e-01,-5.238193e-01,1.369282e+00
2.739080e+00,3.011835e+00,7.651226e+00,-9.246225e-01,-1.313057e+00,6.930412e-01,1.749101e+00
7.866887e+00,4.944104e-01,3.022426e+00,-5.323660e-01,2.430063e-01,3.954867e-01,7.063111e-01
5.017114e+00,8.272541e-01,6.931769e+00,-7.692000e-01,8.461871e-01,-8.684960e-01,1.435962e+00
6.910993e+00,3.431365e+00,9.141016e+00,7.619468e-01,4.701584e-01,1.964627e-01,9.166294e-01
7.046568e+00,3.527071e+00,6.630163e+00,-1.488184e+00,-1.942501e-01,5.862118e-01,1.611233e+00
2.749494e+00,6.667504e-01,8.988258e+00,-1.150049e-01,-3.199793e-02,3.547899e-01,3.743339e-01
9.303105e+00,8.714641e-01,8.361266e+00,3.852888e-02,1.610485e+00,5.733902e-01,1.709948e+00
1.635374e+00,2.909406e+00,7.129524e+00,-6.332832e-01,6.117956e-01,2.086158e-01,9.049099e-01
5.080603e+00,3.504150e+00,8.264112e+00,-1.010134e+00,-6.390106e-01,6.835240e-01,1.376920e+00
3.929122e-01,4.421502e+00,8.459799e+00,-3.438148e-01,4.856500e-01,5.043526e-01,7.800231e-01
8.801884e+00,1.070827e+00,2.673066e+00,5.852550e-02,-2.897303e-01,-6.278140e-01,6.939159e-01
2.040154e+00,2.998426e+00,8.790383e+00,-1.283661e+00,-8.686047e-02,-1.104240e+00,1.695487e+00
7.964417e+00,4.807833e+00,8.240457e+00,-5.972727e-01,1.200874e-01,-1.765457e-01,6.342902e-01
8.812011e+00,3.796068e+00,2.680939e+00,2.610318e-01,1.518321e-01,1.336097e+00,1.369798e+00
7.714553e+00,1.961582e+00,1.134472e+00,-6.582143e-01,6.325131e-02,-6.012118e-01,8.937015e-01
8.514292e+00,8.955083e+00,9.313087e+00,6.479708e-01,3.240878e-02,5.492216e-01,8.500358e-01
1.460305e-01,8.048837e+00,6.787462e+00,6.633264e-01,1.502884e+00,-1.442051e+00,2.185903e+00
1.688102e+00,5.595830e+00,1.844609e+00,-1.368849e-01,1.802908e-01,9.768279e-01,1.002714e+00
1.386726e+00,4.387211e+00,8.729381e+00,1.303657e+00,2.066823e-01,-1.187302e+00,1.775366e+00
5.018173e-01,4.879267e+00,5.423878e+00,-5.250936e-01,7.132094e-01,-7.618910e-01,1.168276e+00
9.183305e+00,6.876585e+00,8.261192e+00,1.030906e-01,1.693681e-01,-5.288230e-01,5.647717e-01
7.128253e+00,6.320608e+00,5.387293e+00,1.805595e+00,-4.450112e-01,-9.336332e-01,2.080836e+00
1.908591e+00,3.922213e+00,3.116812e+00,-1.039007e+00,-5.224315e-01,2.566320e-01,1.190937e+00
7.792251e-01,7.303841e+00,8.202315e+00,2.201595e-01,2.556170e-01,-3.469041e-01,4.838933e-01
