TimeStep,Temp,PotEnergy,TotEnergy,MeanSqDisp
0,5.001730e-01,-8.396147e-03,-6.895628e-03,6.123724e-03
1,5.006898e-01,-8.397561e-03,-6.895492e-03,1.224957e-02
2,5.015442e-01,-8.399898e-03,-6.895265e-03,1.837962e-02
3,5.027259e-01,-8.403125e-03,-6.894948e-03,2.451591e-02
4,5.042203e-01,-8.407199e-03,-6.894539e-03,3.066039e-02
5,5.060076e-01,-8.412061e-03,-6.894038e-03,3.681490e-02
6,5.080625e-01,-8.417633e-03,-6.893445e-03,4.298112e-02
7,5.103532e-01,-8.423819e-03,-6.892760e-03,4.916056e-02
8,5.128401e-01,-8.430502e-03,-6.891982e-03,5.535449e-02
9,5.154750e-01,-8.437545e-03,-6.891120e-03,6.156391e-02
10,5.181990e-01,-8.444788e-03,-6.890191e-03,6.778948e-02
11,5.209414e-01,-8.452037e-03,-6.889213e-03,7.403148e-02
12,5.236173e-01,-8.459044e-03,-6.888192e-03,8.028970e-02
13,5.261264e-01,-8.465514e-03,-6.887135e-03,8.656339e-02
14,5.283510e-01,-8.471108e-03,-6.886056e-03,9.285113e-02
15,5.301550e-01,-8.475461e-03,-6.884996e-03,9.915075e-02
16,5.313841e-01,-8.478159e-03,-6.884007e-03,1.054592e-01
17,5.318674e-01,-8.478745e-03,-6.883143e-03,1.117723e-01
18,5.314221e-01,-8.476629e-03,-6.882363e-03,1.180849e-01
19,5.298618e-01,-8.471255e-03,-6.881669e-03,1.243904e-01
20,5.270102e-01,-8.462095e-03,-6.881065e-03,1.306810e-01
21,5.227195e-01,-8.448699e-03,-6.880541e-03,1.369472e-01
22,5.168956e-01,-8.430768e-03,-6.880081e-03,1.431782e-01
23,5.095241e-01,-8.408251e-03,-6.879679e-03,1.493619e-01
24,5.006944e-01,-8.381423e-03,-6.879339e-03,1.554848e-01
25,4.906146e-01,-8.350934e-03,-6.879090e-03,1.615329e-01
26,4.796097e-01,-8.317714e-03,-6.878885e-03,1.674919e-01
27,4.680994e-01,-8.283043e-03,-6.878745e-03,1.733476e-01
28,4.565598e-01,-8.248332e-03,-6.878652e-03,1.790871e-01
29,4.454767e-01,-8.215061e-03,-6.878631e-03,1.846988e-01
30,4.353013e-01,-8.184558e-03,-6.878655e-03,1.901734e-01
31,4.264175e-01,-8.157995e-03,-6.878743e-03,1.955039e-01
32,4.191217e-01,-8.136263e-03,-6.878898e-03,2.006860e-01
33,4.136134e-01,-8.119929e-03,-6.879088e-03,2.057179e-01
34,4.099928e-01,-8.109297e-03,-6.879319e-03,2.106007e-01
35,4.082629e-01,-8.104377e-03,-6.879588e-03,2.153376e-01
36,4.083360e-01,-8.104908e-03,-6.879900e-03,2.199341e-01
37,4.100440e-01,-8.110386e-03,-6.880254e-03,2.243974e-01
38,4.131535e-01,-8.120108e-03,-6.880647e-03,2.287362e-01
39,4.173840e-01,-8.133191e-03,-6.881039e-03,2.329600e-01
40,4.224271e-01,-8.148734e-03,-6.881452e-03,2.370791e-01
41,4.279660e-01,-8.165785e-03,-6.881887e-03,2.411037e-01
42,4.336935e-01,-8.183401e-03,-6.882321e-03,2.450441e-01
43,4.393282e-01,-8.200733e-03,-6.882749e-03,2.489097e-01
44,4.446285e-01,-8.217065e-03,-6.883180e-03,2.527094e-01
45,4.494048e-01,-8.231844e-03,-6.883630e-03,2.564510e-01
46,4.535282e-01,-8.244667e-03,-6.884083e-03,2.601413e-01
47,4.569364e-01,-8.255328e-03,-6.884518e-03,2.637858e-01
48,4.596353e-01,-8.263838e-03,-6.884932e-03,2.673891e-01
49,4.616935e-01,-8.270394e-03,-6.885314e-03,2.709545e-01
50,4.632308e-01,-8.275400e-03,-6.885708e-03,2.744847e-01
51,4.643992e-01,-8.279324e-03,-6.886127e-03,2.779816e-01
52,4.653583e-01,-8.282646e-03,-6.886571e-03,2.814467e-01
53,4.662518e-01,-8.285775e-03,-6.887019e-03,2.848811e-01
54,4.671903e-01,-8.289048e-03,-6.887477e-03,2.882859e-01
55,4.682440e-01,-8.292672e-03,-6.887940e-03,2.916622e-01
56,4.694459e-01,-8.296760e-03,-6.888422e-03,2.950108e-01
57,4.708004e-01,-8.301328e-03,-6.888927e-03,2.983329e-01
58,4.722917e-01,-8.306315e-03,-6.889440e-03,3.016297e-01
59,4.738879e-01,-8.311624e-03,-6.889960e-03,3.049023e-01
60,4.755436e-01,-8.317112e-03,-6.890481e-03,3.081517e-01
61,4.772023e-01,-8.322614e-03,-6.891007e-03,3.113791e-01
62,4.788028e-01,-8.327943e-03,-6.891535e-03,3.145855e-01
63,4.802922e-01,-8.332929e-03,-6.892053e-03,3.177716e-01
64,4.816403e-01,-8.337477e-03,-6.892556e-03,3.209382e-01
65,4.828516e-01,-8.341617e-03,-6.893062e-03,3.240855e-01
66,4.839657e-01,-8.345445e-03,-6.893548e-03,3.272139e-01
67,4.850446e-01,-8.349153e-03,-6.894019e-03,3.303238e-01
68,4.861502e-01,-8.352964e-03,-6.894514e-03,3.334154e-01
69,4.873218e-01,-8.356989e-03,-6.895024e-03,3.364895e-01
70,4.885639e-01,-8.361238e-03,-6.895547e-03,3.395470e-01
71,4.898496e-01,-8.365616e-03,-6.896067e-03,3.425891e-01
