0	8.991676e-01
1	8.966308e-01
2	8.922714e-01
3	8.858924e-01
4	8.772193e-01
5	8.659044e-01
6	8.515381e-01
7	8.336732e-01
8	8.118670e-01
9	7.857529e-01
10	7.551440e-01
11	7.201667e-01
12	6.813972e-01
13	6.399484e-01
14	5.974455e-01
15	5.558594e-01
16	5.172277e-01
17	4.833445e-01
18	4.555050e-01
19	4.343673e-01
20	4.199479e-01
21	4.117285e-01
22	4.088225e-01
23	4.101521e-01
24	4.145990e-01
25	4.211134e-01
26	4.287795e-01
27	4.368460e-01
28	4.447327e-01
29	4.520182e-01
30	4.584182e-01
31	4.637571e-01
32	4.679449e-01
33	4.709629e-01
34	4.728575e-01
35	4.737335e-01
36	4.737439e-01
37	4.730772e-01
38	4.719432e-01
39	4.705543e-01
40	4.691023e-01
41	4.677356e-01
42	4.665439e-01
43	4.655586e-01
44	4.647678e-01
45	4.641389e-01
46	4.636388e-01
47	4.632464e-01
48	4.629582e-01
49	4.627867e-01
50	4.627552e-01
51	4.628884e-01
52	4.632039e-01
53	4.637048e-01
54	4.643787e-01
55	4.652029e-01
56	4.661515e-01
57	4.671979e-01
58	4.683109e-01
59	4.694502e-01
60	4.705688e-01
61	4.716200e-01
62	4.725640e-01
63	4.733714e-01
64	4.740242e-01
65	4.745163e-01
66	4.748530e-01
67	4.750492e-01
68	4.751269e-01
69	4.751136e-01
70	4.750397e-01
71	4.749378e-01
72	4.748417e-01
73	4.747855e-01
74	4.748050e-01
75	4.749381e-01
76	4.752240e-01
77	4.756975e-01
78	4.763791e-01
79	4.772642e-01
80	4.783164e-01
81	4.794688e-01
82	4.806321e-01
83	4.817088e-01
84	4.826092e-01
85	4.832656e-01
86	4.836432e-01
87	4.837430e-01
88	4.835978e-01
89	4.832605e-01
90	4.827892e-01
91	4.822345e-01
92	4.816343e-01
93	4.810158e-01
94	4.804021e-01
95	4.798185e-01
96	4.792956e-01
97	4.788687e-01
98	4.785764e-01
99	4.784599e-01
100	8.982672e-01
101	8.932555e-01
102	8.853634e-01
103	8.752084e-01
104	8.635236e-01
105	8.509881e-01
106	8.381003e-01
107	8.251719e-01
108	8.124161e-01
109	8.000421e-01
110	7.882966e-01
111	7.774548e-01
112	7.677841e-01
113	7.595042e-01
114	7.527502e-01
115	7.475421e-01
116	7.437656e-01
117	7.411776e-01
118	7.394489e-01
119	7.382395e-01
